Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,1e-06,24.968286,[43 29] ; [508  97],[58.59970458 13.40029542] ; [492.40029542 112.59970458],1
v3,1,0.066721,3.361908,[18 49] ; [224 361],[24.86809816 42.13190184] ; [217.13190184 367.86809816],0
r2,1,0.077664,3.11312,[64  7] ; [568  29],[67.17365269  3.82634731] ; [564.82634731  32.17365269],0
a7,1,0.079809,3.068788,[46 26] ; [444 159],[52.26666667 19.73333333] ; [437.73333333 165.26666667],0
d1,1,0.081048,3.043755,[35 37] ; [359 246],[41.90251108 30.09748892] ; [352.09748892 252.90251108],0
v2,1,0.113425,2.505835,[34 36] ; [338 240],[40.18518519 29.81481481] ; [331.81481481 246.18518519],0
d3,1,0.124575,2.358843,[44 27] ; [427 176],[49.615727 21.384273] ; [421.384273 181.615727],0
s8,1,0.12556,2.346561,[26 46] ; [275 328],[32.10666667 39.89333333] ; [268.89333333 334.10666667],0
n1,1,0.162404,1.951701,[13 14] ; [42 82],[ 9.83443709 17.16556291] ; [45.16556291 78.83443709],0
d4,1,0.174234,1.846133,[54 17] ; [499 105],[58.16740741 12.83259259] ; [494.83259259 109.16740741],0
p12,1,0.200497,1.638747,[ 2 70] ; [ 40 563],[ 4.48 67.52] ; [ 37.52 565.48],0
s4,1,0.205379,1.603707,[ 9 62] ; [113 488],[12.88988095 58.11011905] ; [109.11011905 491.88988095],0
u1,1,0.231155,1.433739,[ 9 63] ; [110 495],[12.65583456 59.34416544] ; [106.34416544 498.65583456],0
a6,1,0.289182,1.123425,[45 26] ; [420 184],[48.91111111 22.08888889] ; [416.08888889 187.91111111],0
a4,1,0.305026,1.052089,[37 34] ; [276 328],[32.92296296 38.07703704] ; [280.07703704 323.92296296],0
b1,1,0.307457,1.041567,[29 43] ; [207 398],[25.09896603 46.90103397] ; [210.90103397 394.09896603],0
s7,1,0.310733,1.027557,[30 41] ; [282 298],[34.02764977 36.97235023] ; [277.97235023 302.02764977],0
n3,1,0.410317,0.677883,[23  5] ; [92 31],[21.32450331  6.67549669] ; [93.67549669 29.32450331],0
p6,1,0.459911,0.546111,[22 48] ; [215 384],[24.79820628 45.20179372] ; [212.20179372 386.79820628],0
s3,1,0.530823,0.392817,[37 33] ; [339 258],[39.46026987 30.53973013] ; [336.53973013 260.46026987],0
d2,1,0.638764,0.220362,[35 36] ; [280 324],[33.13333333 37.86666667] ; [281.86666667 322.13333333],0
n2,1,0.690819,0.1582,[22  6] ; [93 31],[21.18421053  6.81578947] ; [93.81578947 30.18421053],0
b2,1,0.732796,0.11656,[17 32] ; [128 216],[18.07888041 30.92111959] ; [126.92111959 217.07888041],0
b3,1,0.732796,0.11656,[17 32] ; [128 216],[18.07888041 30.92111959] ; [126.92111959 217.07888041],0
p1,1,0.762031,0.091697,[ 4 68] ; [ 39 563],[ 4.59347181 67.40652819] ; [ 38.40652819 563.59347181],0
a2,1,0.873568,0.025322,[17 55] ; [148 457],[17.54800591 54.45199409] ; [147.45199409 457.54800591],0
b4,1,0.873931,0.025175,[42 30] ; [347 258],[41.37075332 30.62924668] ; [347.62924668 257.37075332],0
s1,1,0.877658,0.023697,[ 2 69] ; [ 15 582],[ 1.80688623 69.19311377] ; [ 15.19311377 581.80688623],0
a3,1,0.970123,0.001403,[50 20] ; [432 171],[50.13372957 19.86627043] ; [431.86627043 171.13372957],0
