Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,43.000641,[15 27] ; [93 12],[30.85714286 11.14285714] ; [77.14285714 27.85714286],1
p5,1,0.169843,1.884326,[ 2 39] ; [13 90],[ 4.27083333 36.72916667] ; [10.72916667 92.27083333],0
s1,1,0.170602,1.877643,[ 1 41] ; [ 9 94],[ 2.89655172 39.10344828] ; [ 7.10344828 95.89655172],0
d2,1,0.179266,1.803696,[17 24] ; [56 48],[20.64137931 20.35862069] ; [52.35862069 51.64137931],0
a8,1,0.203727,1.615456,[ 4 36] ; [17 73],[ 6.46153846 33.53846154] ; [14.53846154 75.46153846],0
a1,1,0.213524,1.547368,[ 6 36] ; [ 8 97],[ 4. 38.] ; [10. 95.],0
n2,1,0.234893,1.410983,[10  7] ; [32 11],[11.9  5.1] ; [30.1 12.9],0
n3,1,0.249643,1.325302,[8 9] ; [26 15],[9.96551724 7.03448276] ; [24.03448276 16.96551724],0
u2,1,0.356605,0.849815,[ 6 17] ; [10 16],[ 7.51020408 15.48979592] ; [ 8.48979592 17.51020408],0
b5,1,0.388473,0.743715,[24 18] ; [68 37],[26.28571429 15.71428571] ; [65.71428571 39.28571429],0
a2,1,0.391267,0.735,[ 8 34] ; [27 78],[10. 32.] ; [25. 80.],0
p1,1,0.438058,0.601364,[ 3 39] ; [12 93],[ 4.28571429 37.71428571] ; [10.71428571 94.28571429],0
n4,1,0.472799,0.515428,[34  8] ; [90 15],[35.42857143  6.57142857] ; [88.57142857 16.42857143],0
n1,1,0.529894,0.394594,[8 9] ; [23 18],[9.0862069 7.9137931] ; [21.9137931 19.0862069],0
p12,1,0.659447,0.194196,[ 1 41] ; [  4 100],[ 1.43835616 40.56164384] ; [  3.56164384 100.43835616],0
b1,1,0.833616,0.044128,[24 18] ; [58 47],[23.42857143 18.57142857] ; [58.57142857 46.42857143],0
s4,1,0.847359,0.037052,[ 7 35] ; [16 88],[ 6.61643836 35.38356164] ; [16.38356164 87.61643836],0
a6,1,0.866919,0.028081,[24 18] ; [61 43],[24.45205479 17.54794521] ; [60.54794521 43.45205479],0
