Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,23.389632,[47 74] ; [82 35],[65.58403361 55.41596639] ; [63.41596639 53.58403361],1
a3,1,0.046019,3.980907,[77 49] ; [87 32],[84.34285714 41.65714286] ; [79.65714286 39.34285714],0
d1,1,0.054454,3.698716,[57 69] ; [69 51],[64.53658537 61.46341463] ; [61.46341463 58.53658537],0
d5,1,0.057642,3.603965,[88 37] ; [97 23],[94.3877551 30.6122449] ; [90.6122449 29.3877551],0
r2,1,0.076607,3.135451,[108  17] ; [111   8],[112.19262295  12.80737705] ; [106.80737705  12.19262295],0
a1,1,0.086478,2.93874,[  1 125] ; [  5 115],[  3.07317073 122.92682927] ; [  2.92682927 117.07317073],0
a4,1,0.137674,2.203764,[45 81] ; [54 66],[50.70731707 75.29268293] ; [48.29268293 71.70731707],0
d4,1,0.139236,2.18638,[88 36] ; [95 25],[93. 31.] ; [90. 30.],0
b3,1,0.174286,1.845687,[24 45] ; [34 40],[27.98601399 41.01398601] ; [30.01398601 43.98601399],0
b2,1,0.174286,1.845687,[24 45] ; [34 40],[27.98601399 41.01398601] ; [30.01398601 43.98601399],0
p6,1,0.219257,1.50923,[36 88] ; [43 75],[40.47933884 83.52066116] ; [38.52066116 79.47933884],0
u1,1,0.259001,1.274089,[ 12 114] ; [ 17 103],[ 14.85365854 111.14634146] ; [ 14.14634146 105.85365854],0
s1,1,0.293695,1.102607,[  1 123] ; [  3 116],[  2.04115226 121.95884774] ; [  1.95884774 117.04115226],0
a2,1,0.394431,0.725238,[ 19 107] ; [23 97],[ 21.51219512 104.48780488] ; [20.48780488 99.51219512],0
a6,1,0.410222,0.678158,[82 44] ; [84 36],[85.02439024 40.97560976] ; [80.97560976 39.02439024],0
r3,1,0.4128,0.670722,[113  12] ; [111   8],[114.75409836  10.24590164] ; [109.24590164   9.75409836],0
d2,1,0.428629,0.626534,[50 75] ; [54 66],[53.06122449 71.93877551] ; [50.93877551 69.06122449],0
a8,1,0.433959,0.612204,[ 11 102] ; [14 93],[ 12.84090909 100.15909091] ; [12.15909091 94.84090909],0
s4,1,0.438904,0.599145,[ 13 113] ; [  9 111],[ 11.26829268 114.73170732] ; [ 10.73170732 109.26829268],0
u3,1,0.440699,0.594461,[21 28] ; [17 16],[22.70731707 26.29268293] ; [15.29268293 17.70731707],0
n2,1,0.461614,0.541978,[23 14] ; [13  5],[24.21818182 12.78181818] ; [11.78181818  6.21818182],0
n3,1,0.523423,0.407143,[27 11] ; [15  4],[28. 10.] ; [14.  5.],0
b4,1,0.551479,0.354675,[73 53] ; [65 55],[70.68292683 55.31707317] ; [67.31707317 52.68292683],0
b1,1,0.570298,0.322184,[47 79] ; [49 71],[49.17073171 76.82926829] ; [46.82926829 73.17073171],0
s3,1,0.614407,0.253808,[34 90] ; [29 89],[32.28099174 91.71900826] ; [30.71900826 87.28099174],0
n6,1,0.683431,0.16629,[99 27] ; [96 23],[100.28571429  25.71428571] ; [94.71428571 24.28571429],0
p1,1,0.740225,0.109929,[  9 116] ; [ 10 110],[  9.69387755 115.30612245] ; [  9.30612245 110.69387755],0
s7,1,0.817195,0.053432,[30 88] ; [27 85],[29.24347826 88.75652174] ; [27.75652174 84.24347826],0
d3,1,0.820155,0.051686,[82 42] ; [81 39],[82.83606557 41.16393443] ; [80.16393443 39.83606557],0
s2,1,0.823626,0.049677,[ 24 101] ; [24 94],[ 24.69135802 100.30864198] ; [23.30864198 94.69135802],0
n1,1,0.8262,0.048214,[ 9 27] ; [ 5 13],[ 9.33333333 26.66666667] ; [ 4.66666667 13.33333333],0
b5,1,0.849526,0.035995,[75 51] ; [70 50],[74.26829268 51.73170732] ; [70.73170732 49.26829268],0
v4,1,0.866375,0.028313,[117   8] ; [112   7],[117.31557377   7.68442623] ; [111.68442623   7.31557377],0
a7,1,0.908389,0.013241,[87 37] ; [85 35],[87.40983607 36.59016393] ; [84.59016393 35.40983607],0
u2,1,0.964942,0.001932,[24 25] ; [16 17],[23.90243902 25.09756098] ; [16.09756098 16.90243902],0
