Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.029818,4.719732,[ 4 22] ; [10 13],[ 7.42857143 18.57142857] ; [ 6.57142857 16.42857143],0
b5,1,0.648015,0.208412,[13 13] ; [13 10],[13.79591837 12.20408163] ; [12.20408163 10.79591837],0
s6,1,0.673973,0.17699,[12 14] ; [12 11],[12.73469388 13.26530612] ; [11.26530612 11.73469388],0
a7,1,0.673973,0.17699,[12 14] ; [12 11],[12.73469388 13.26530612] ; [11.26530612 11.73469388],0
s2,1,0.710062,0.138215,[ 7 19] ; [ 7 15],[ 7.58333333 18.41666667] ; [ 6.41666667 15.58333333],0
r1,1,0.721408,0.127148,[10 16] ; [10 13],[10.6122449 15.3877551] ; [ 9.3877551 13.6122449],0
v1,1,0.743528,0.10705,[ 9 17] ; [ 9 14],[ 9.55102041 16.44897959] ; [ 8.44897959 14.55102041],0
n3,1,0.805803,0.06044,[8 6] ; [5 3],[8.27272727 5.72727273] ; [4.72727273 3.27272727],0
a4,1,0.806822,0.059794,[ 6 20] ; [ 6 17],[ 6.36734694 19.63265306] ; [ 5.63265306 17.36734694],0
a3,1,0.87925,0.02308,[13 13] ; [11 12],[12.73469388 13.26530612] ; [11.26530612 11.73469388],0
b2,1,0.908697,0.013152,[ 4 11] ; [ 4 10],[ 4.13793103 10.86206897] ; [ 3.86206897 10.13793103],0
b3,1,0.908697,0.013152,[ 4 11] ; [ 4 10],[ 4.13793103 10.86206897] ; [ 3.86206897 10.13793103],0
u1,1,0.929421,0.007845,[ 1 25] ; [ 1 22],[ 1.06122449 24.93877551] ; [ 0.93877551 22.06122449],0
p1,1,0.929421,0.007845,[ 1 25] ; [ 1 22],[ 1.06122449 24.93877551] ; [ 0.93877551 22.06122449],0
s1,1,0.929421,0.007845,[ 1 25] ; [ 1 22],[ 1.06122449 24.93877551] ; [ 0.93877551 22.06122449],0
d3,1,0.934143,0.006828,[15 11] ; [13 10],[14.85714286 11.14285714] ; [13.14285714  9.85714286],0
n5,1,0.961749,0.0023,[16 10] ; [14  9],[15.91836735 10.08163265] ; [14.08163265  8.91836735],0
n4,1,0.961749,0.0023,[16 10] ; [14  9],[15.91836735 10.08163265] ; [14.08163265  8.91836735],0
d1,1,0.979775,0.000643,[ 8 18] ; [ 7 16],[ 7.95918367 18.04081633] ; [ 7.04081633 15.95918367],0
