Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,1e-06,24.987876,[13 30] ; [80 28],[26.48344371 16.51655629] ; [66.51655629 41.48344371],1
s3,1,0.5089,0.436328,[22 20] ; [63 45],[23.8 18.2] ; [61.2 46.8],0
s8,1,0.584745,0.298627,[16 27] ; [45 62],[17.48666667 25.51333333] ; [43.51333333 63.48666667],0
p10,1,0.621582,0.243651,[25 18] ; [65 39],[26.32653061 16.67346939] ; [63.67346939 40.32653061],0
b2,1,0.628329,0.234334,[ 7 16] ; [12 36],[ 6.15492958 16.84507042] ; [12.84507042 35.15492958],0
b3,1,0.628329,0.234334,[ 7 16] ; [12 36],[ 6.15492958 16.84507042] ; [12.84507042 35.15492958],0
n3,1,0.628348,0.234308,[12  7] ; [23 10],[12.78846154  6.21153846] ; [22.21153846 10.78846154],0
s5,1,0.655299,0.199285,[16 27] ; [33 66],[14.83802817 28.16197183] ; [34.16197183 64.83802817],0
p8,1,0.659576,0.194039,[15 27] ; [42 64],[16.17567568 25.82432432] ; [40.82432432 65.17567568],0
d2,1,0.66189,0.191236,[22 21] ; [51 57],[20.78807947 22.21192053] ; [52.21192053 55.78807947],0
p12,1,0.662926,0.189989,[ 1 42] ; [  4 103],[ 1.43333333 41.56666667] ; [  3.56666667 103.43333333],0
n4,1,0.752952,0.099067,[29 13] ; [71 36],[28.18791946 13.81208054] ; [71.81208054 35.18791946],0
p4,1,0.76908,0.086188,[23 19] ; [62 46],[23.8 18.2] ; [61.2 46.8],0
p1,1,0.769643,0.085756,[ 3 40] ; [ 9 98],[ 3.44 39.56] ; [ 8.56 98.44],0
n1,1,0.789065,0.07157,[ 7 12] ; [13 19],[ 7.45098039 11.54901961] ; [12.54901961 19.45098039],0
s1,1,0.813663,0.055556,[ 2 41] ; [  4 101],[ 1.74324324 41.25675676] ; [  4.25675676 100.74324324],0
v2,1,0.842186,0.03964,[19 23] ; [48 54],[19.54166667 22.45833333] ; [47.45833333 54.54166667],0
s7,1,0.850464,0.035542,[19 20] ; [51 50],[19.5 19.5] ; [50.5 50.5],0
p5,1,0.860752,0.030771,[ 4 39] ; [ 9 98],[ 3.72666667 39.27333333] ; [ 9.27333333 97.72666667],0
v3,1,0.898537,0.016259,[13 29] ; [33 70],[13.32413793 28.67586207] ; [32.67586207 70.32413793],0
