Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,69.170675,[131  19] ; [11 34],[109.23076923  40.76923077] ; [32.76923077 12.23076923],1
p2,1,0.543206,0.36963,[133  18] ; [42  4],[134.13705584  16.86294416] ; [40.86294416  5.13705584],0
b2,1,0.578527,0.308621,[52 52] ; [17 21],[50.53521127 53.46478873] ; [18.46478873 19.53521127],0
b3,1,0.578527,0.308621,[52 52] ; [17 21],[50.53521127 53.46478873] ; [18.46478873 19.53521127],0
r1,1,0.636355,0.223541,[126  25] ; [37  9],[124.93908629  26.06091371] ; [38.06091371  7.93908629],0
p7,1,0.640214,0.218462,[124  24] ; [39  6],[124.99481865  23.00518135] ; [38.00518135  6.99481865],0
n3,1,0.692055,0.156869,[21  8] ; [10  5],[20.43181818  8.56818182] ; [10.56818182  4.43181818],0
a7,1,0.711648,0.136636,[104  47] ; [33 13],[105.01015228  45.98984772] ; [31.98984772 14.01015228],0
a6,1,0.712534,0.135759,[96 53] ; [31 15],[97.04102564 51.95897436] ; [29.95897436 16.04102564],0
v2,1,0.748189,0.103059,[90 59] ; [29 17],[90.92820513 58.07179487] ; [28.07179487 17.92820513],0
r4,1,0.749655,0.101821,[139  12] ; [43  3],[139.50253807  11.49746193] ; [42.49746193  3.50253807],0
d3,1,0.845696,0.037874,[113  37] ; [34 12],[112.5  37.5] ; [34.5 11.5],0
v4,1,0.857649,0.032173,[147   4] ; [45  1],[147.16751269   3.83248731] ; [44.83248731  1.16751269],0
b4,1,0.861257,0.030546,[81 70] ; [24 22],[80.4822335 70.5177665] ; [24.5177665 21.4822335],0
n6,1,0.889704,0.019232,[137  12] ; [42  4],[136.77435897  12.22564103] ; [42.22564103  3.77435897],0
u2,1,0.900415,0.015659,[19  7] ; [9 3],[19.15789474  6.84210526] ; [8.84210526 3.15789474],0
n4,1,0.934501,0.006754,[132  19] ; [40  6],[131.83756345  19.16243655] ; [40.16243655  5.83756345],0
r3,1,0.934739,0.006705,[144   7] ; [44  2],[144.10152284   6.89847716] ; [43.89847716  2.10152284],0
p3,1,0.955151,0.003163,[105  45] ; [32 14],[104.84693878  45.15306122] ; [32.15306122 13.84693878],0
p1,1,0.984756,0.000365,[ 23 127] ; [ 7 39],[ 22.95918367 127.04081633] ; [ 7.04081633 38.95918367],0
