Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,8e-06,20.006181,[116  15] ; [37 24],[104.390625  26.609375] ; [48.609375 12.390625],1
u1,1,0.18268,1.775685,[ 31 100] ; [20 41],[34.796875 96.203125] ; [16.203125 44.796875],0
a2,1,0.185116,1.756063,[33 98] ; [21 40],[36.84375 94.15625] ; [17.15625 43.84375],0
a8,1,0.204059,1.613082,[21 94] ; [ 6 50],[18.15789474 96.84210526] ; [ 8.84210526 47.15789474],0
p1,1,0.212116,1.556926,[ 19 111] ; [ 5 56],[ 16.33507853 113.66492147] ; [ 7.66492147 53.33507853],0
d4,1,0.236334,1.402331,[113  17] ; [49 12],[110.2617801  19.7382199] ; [51.7382199  9.2617801],0
n1,1,0.241374,1.372549,[9 8] ; [ 6 12],[7.28571429 9.71428571] ; [ 7.71428571 10.28571429],0
u2,1,0.252213,1.311006,[18 13] ; [12  4],[19.78723404 11.21276596] ; [10.21276596  5.78723404],0
p10,1,0.265643,1.239108,[117  14] ; [51 10],[114.625  16.375] ; [53.375  7.625],0
s1,1,0.318956,0.993224,[  3 128] ; [ 3 57],[  4.11518325 126.88481675] ; [ 1.88481675 58.11518325],0
n3,1,0.326359,0.963291,[12  5] ; [16  3],[13.22222222  3.77777778] ; [14.77777778  4.22222222],0
v1,1,0.334145,0.932768,[101  29] ; [42 17],[98.35978836 31.64021164] ; [44.64021164 14.35978836],0
b4,1,0.377528,0.778737,[88 43] ; [37 24],[85.28645833 45.71354167] ; [39.71354167 21.28645833],0
s2,1,0.378593,0.775267,[78 52] ; [40 20],[80.73684211 49.26315789] ; [37.26315789 22.73684211],0
p2,1,0.419075,0.652908,[117  14] ; [52  9],[115.30729167  15.69270833] ; [53.69270833  7.30729167],0
b1,1,0.422435,0.643531,[50 81] ; [27 34],[52.53645833 78.46354167] ; [24.46354167 36.53645833],0
s4,1,0.423758,0.63987,[ 23 107] ; [ 8 53],[ 21.09947644 108.90052356] ; [ 9.90052356 51.09947644],0
d2,1,0.441756,0.591717,[69 61] ; [36 25],[71.46596859 58.53403141] ; [33.53403141 27.46596859],0
u3,1,0.475176,0.509915,[18 13] ; [11  5],[19.12765957 11.87234043] ; [9.87234043 6.12765957],0
a1,1,0.543472,0.369143,[ 12 119] ; [ 4 57],[ 10.91666667 120.08333333] ; [ 5.08333333 55.91666667],0
d1,1,0.570754,0.321422,[85 46] ; [37 24],[83.23958333 47.76041667] ; [38.76041667 22.23958333],0
d3,1,0.627271,0.235779,[96 34] ; [43 18],[94.60732984 35.39267016] ; [44.39267016 16.60732984],0
a3,1,0.634737,0.225691,[100  30] ; [45 16],[98.69109948 31.30890052] ; [46.30890052 14.69109948],0
a4,1,0.6522,0.203138,[62 69] ; [31 30],[63.453125 67.546875] ; [29.546875 31.453125],0
r3,1,0.667234,0.184855,[124   6] ; [59  2],[124.55497382   5.44502618] ; [58.44502618  2.55497382],0
b2,1,0.678812,0.171467,[38 41] ; [19 24],[36.90983607 42.09016393] ; [20.09016393 22.90983607],0
b3,1,0.678812,0.171467,[38 41] ; [19 24],[36.90983607 42.09016393] ; [20.09016393 22.90983607],0
n4,1,0.693995,0.154794,[111  20] ; [53  8],[111.89583333  19.10416667] ; [52.10416667  8.89583333],0
d5,1,0.704669,0.14366,[108  22] ; [52  9],[108.90052356  21.09947644] ; [51.09947644  9.90052356],0
a7,1,0.785345,0.07418,[100  30] ; [48 13],[100.73298429  29.26701571] ; [47.26701571 13.73298429],0
a5,1,0.805632,0.060548,[103  28] ; [47 14],[102.34375  28.65625] ; [47.65625 13.34375],0
s3,1,0.827807,0.047313,[78 52] ; [35 25],[77.31578947 52.68421053] ; [35.68421053 24.31578947],0
r2,1,0.892634,0.018217,[123   7] ; [58  3],[123.19371728   6.80628272] ; [57.80628272  3.19371728],0
s6,1,0.907532,0.013491,[97 31] ; [45 15],[96.68085106 31.31914894] ; [45.31914894 14.68085106],0
s8,1,0.989388,0.000177,[76 53] ; [36 25],[76.04210526 52.95789474] ; [35.95789474 25.04210526],0
