Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,27.994118,[30 43] ; [124  38],[47.83829787 25.16170213] ; [106.16170213  55.83829787],1
n5,1,0.263147,1.252126,[29 43] ; [ 53 109],[25.23076923 46.76923077] ; [ 56.76923077 105.23076923],0
p1,1,0.331434,0.943285,[ 6 67] ; [  8 153],[ 4.36752137 68.63247863] ; [  9.63247863 151.36752137],0
b4,1,0.335153,0.928886,[39 34] ; [98 65],[42.37711864 30.62288136] ; [94.62288136 68.37711864],0
n6,1,0.353397,0.861221,[43 30] ; [105  56],[46.17094017 26.82905983] ; [101.82905983  59.17094017],0
s1,1,0.376395,0.782442,[ 4 69] ; [  5 157],[ 2.79574468 70.20425532] ; [  6.20425532 155.79574468],0
s2,1,0.38523,0.753946,[27 45] ; [71 92],[30.02553191 41.97446809] ; [67.97446809 95.02553191],0
b2,1,0.411968,0.673115,[ 9 29] ; [23 51],[10.85714286 27.14285714] ; [21.14285714 52.85714286],0
b3,1,0.411968,0.673115,[ 9 29] ; [23 51],[10.85714286 27.14285714] ; [21.14285714 52.85714286],0
s3,1,0.457683,0.551556,[32 41] ; [79 82],[34.62820513 38.37179487] ; [76.37179487 84.62820513],0
a4,1,0.461005,0.543455,[25 48] ; [ 48 115],[22.58050847 50.41949153] ; [ 50.41949153 112.58050847],0
a5,1,0.463526,0.537367,[37 36] ; [91 72],[39.59322034 33.40677966] ; [88.40677966 74.59322034],0
u2,1,0.467492,0.527898,[16 17] ; [36 28],[17.69072165 15.30927835] ; [34.30927835 29.69072165],0
s5,1,0.515269,0.423352,[21 48] ; [ 42 118],[18.98253275 50.01746725] ; [ 44.01746725 115.98253275],0
u3,1,0.544577,0.367122,[18 15] ; [39 25],[19.39175258 13.60824742] ; [37.60824742 26.39175258],0
p7,1,0.548021,0.360874,[40 32] ; [80 76],[37.89473684 34.10526316] ; [82.10526316 73.89473684],0
a3,1,0.570949,0.321098,[40 32] ; [97 66],[41.97446809 30.02553191] ; [95.02553191 67.97446809],0
p3,1,0.627867,0.234965,[22 51] ; [ 54 108],[23.60851064 49.39148936] ; [ 52.39148936 109.60851064],0
n3,1,0.639429,0.219489,[20 13] ; [38 20],[21.03296703 11.96703297] ; [36.96703297 21.03296703],0
d2,1,0.695675,0.15301,[27 46] ; [ 56 107],[25.67372881 47.32627119] ; [ 57.32627119 105.67372881],0
n1,1,0.740786,0.109437,[ 9 24] ; [14 44],[ 8.34065934 24.65934066] ; [14.65934066 43.34065934],0
s4,1,0.758309,0.09468,[17 56] ; [ 41 122],[17.94067797 55.05932203] ; [ 40.05932203 122.94067797],0
v1,1,0.816386,0.053915,[28 44] ; [64 94],[28.8 43.2] ; [63.2 94.8],0
p6,1,0.8164,0.053906,[15 56] ; [ 36 124],[15.67532468 55.32467532] ; [ 35.32467532 124.67532468],0
p4,1,0.836246,0.042724,[29 43] ; [68 95],[29.71914894 42.28085106] ; [67.28085106 95.71914894],0
p12,1,0.918827,0.010386,[ 1 71] ; [  2 161],[ 0.91914894 71.08085106] ; [  2.08085106 160.91914894],0
p11,1,0.962763,0.00218,[45 28] ; [101  62],[45.16101695 27.83898305] ; [100.83898305  62.16101695],0
