Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.671991,[98 15] ; [68 48],[81.91266376 31.08733624] ; [84.08733624 31.91266376],1
p12,1,0.149308,2.079306,[18 95] ; [ 11 104],[14.37280702 98.62719298] ; [ 14.62719298 100.37280702],0
a4,1,0.187478,1.737326,[55 58] ; [46 69],[50.05701754 62.94298246] ; [50.94298246 64.05701754],0
p4,1,0.197628,1.659814,[91 21] ; [86 30],[86.94736842 25.05263158] ; [90.05263158 25.94736842],0
r3,1,0.210857,1.565534,[110   3] ; [109   7],[108.06550218   4.93449782] ; [110.93449782   5.06550218],0
r1,1,0.212159,1.556634,[100  12] ; [97 19],[96.77192982 15.22807018] ; [100.22807018  15.77192982],0
p11,1,0.216497,1.527442,[100  13] ; [96 20],[96.71615721 16.28384279] ; [99.28384279 16.71615721],0
n5,1,0.240633,1.37688,[98 14] ; [95 21],[94.80701754 17.19298246] ; [98.19298246 17.80701754],0
d5,1,0.258999,1.274099,[91 20] ; [88 28],[87.52863436 23.47136564] ; [91.47136564 24.52863436],0
n2,1,0.28255,1.154782,[24  2] ; [13  3],[22.9047619  3.0952381] ; [14.0952381  1.9047619],0
v4,1,0.300348,1.072647,[109   3] ; [114   1],[110.02643172   1.97356828] ; [112.97356828   2.02643172],0
u1,1,0.352558,0.864229,[25 88] ; [20 96],[22.20524017 90.79475983] ; [22.79475983 93.20524017],0
p1,1,0.39271,0.730535,[19 93] ; [ 15 101],[16.70175439 95.29824561] ; [17.29824561 98.70175439],0
b2,1,0.404858,0.69385,[32 41] ; [29 49],[29.49006623 43.50993377] ; [31.50993377 46.49006623],0
b3,1,0.404858,0.69385,[32 41] ; [29 49],[29.49006623 43.50993377] ; [31.50993377 46.49006623],0
d1,1,0.416291,0.660763,[75 38] ; [71 45],[72.04366812 40.95633188] ; [73.95633188 42.04366812],0
a7,1,0.477825,0.503823,[78 35] ; [85 31],[80.43231441 32.56768559] ; [82.56768559 33.43231441],0
u4,1,0.495156,0.465303,[  3 110] ; [  5 111],[  3.94759825 109.05240175] ; [  4.05240175 111.94759825],0
a6,1,0.50392,0.446671,[67 44] ; [75 41],[69.43612335 41.56387665] ; [72.56387665 43.43612335],0
n1,1,0.52511,0.403846,[14 12] ; [7 9],[13. 13.] ; [8. 8.],0
a8,1,0.586865,0.295266,[17 88] ; [20 85],[18.5 86.5] ; [18.5 86.5],0
s1,1,0.675132,0.175658,[  4 109] ; [  3 113],[  3.45414847 109.54585153] ; [  3.54585153 112.45414847],0
a3,1,0.680392,0.169684,[92 20] ; [92 23],[90.78414097 21.21585903] ; [93.21585903 21.78414097],0
d2,1,0.696105,0.152556,[56 56] ; [55 61],[54.52631579 57.47368421] ; [56.47368421 59.52631579],0
b4,1,0.720021,0.128473,[65 48] ; [64 52],[63.65502183 49.34497817] ; [65.34497817 50.65502183],0
r2,1,0.743924,0.106708,[109   4] ; [109   5],[108.51982379   4.48017621] ; [109.48017621   4.51982379],0
d3,1,0.759654,0.093596,[85 27] ; [86 30],[84. 28.] ; [87. 29.],0
u2,1,0.763256,0.090726,[14  7] ; [17  7],[14.46666667  6.53333333] ; [16.53333333  7.46666667],0
n4,1,0.772625,0.083488,[97 16] ; [98 18],[96.22270742 16.77729258] ; [98.77729258 17.22270742],0
d4,1,0.885413,0.020768,[93 18] ; [98 18],[93.39647577 17.60352423] ; [97.60352423 18.39647577],0
b1,1,0.914681,0.011478,[45 68] ; [47 69],[45.39737991 67.60262009] ; [46.60262009 69.39737991],0
a2,1,0.961797,0.002294,[26 87] ; [27 89],[26.15283843 86.84716157] ; [26.84716157 89.15283843],0
u3,1,0.964944,0.001932,[15  6] ; [17  7],[14.93333333  6.06666667] ; [17.06666667  6.93333333],0
