Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,39.711843,[22 35] ; [251  67],[41.496 15.504] ; [231.504  86.496],1
n3,1,0.535103,0.384692,[7 2] ; [48 23],[6.1875 2.8125] ; [48.8125 22.1875],0
p2,1,0.631044,0.230647,[50  8] ; [267  52],[48.76923077  9.23076923] ; [268.23076923  50.76923077],0
p8,1,0.636524,0.223317,[35 23] ; [179 135],[33.3655914 24.6344086] ; [180.6344086 133.3655914],0
p7,1,0.686533,0.162864,[41 16] ; [214  95],[39.71311475 17.28688525] ; [215.28688525  93.71311475],0
p6,1,0.693399,0.155431,[25 32] ; [148 169],[26.36631016 30.63368984] ; [146.63368984 170.36631016],0
v1,1,0.716058,0.132301,[35 23] ; [193 114],[36.23013699 21.76986301] ; [191.76986301 115.23013699],0
a7,1,0.735909,0.113755,[42 16] ; [224  95],[40.92307692 17.07692308] ; [225.07692308  93.92307692],0
n2,1,0.753514,0.098602,[7 3] ; [53 18],[7.40740741 2.59259259] ; [52.59259259 18.40740741],0
a3,1,0.76448,0.089762,[47 11] ; [253  66],[46.15384615 11.84615385] ; [253.84615385  65.15384615],0
p3,1,0.78603,0.073696,[35 23] ; [187 133],[34.06349206 23.93650794] ; [187.93650794 132.06349206],0
a1,1,0.81888,0.052435,[ 3 55] ; [ 19 301],[ 3.37566138 54.62433862] ; [ 18.62433862 301.37566138],0
a8,1,0.827368,0.047558,[ 9 43] ; [ 47 245],[ 8.46511628 43.53488372] ; [ 47.53488372 244.46511628],0
d4,1,0.827628,0.047413,[49  9] ; [273  46],[49.53846154  8.46153846] ; [272.46153846  46.53846154],0
n1,1,0.849928,0.0358,[4 4] ; [33 38],[3.74683544 4.25316456] ; [33.25316456 37.74683544],0
n4,1,0.85595,0.032954,[48 10] ; [260  58],[47.5106383 10.4893617] ; [260.4893617  57.5106383],0
d1,1,0.862506,0.029993,[40 18] ; [217 103],[39.43386243 18.56613757] ; [217.56613757 102.43386243],0
d3,1,0.878392,0.023412,[41 17] ; [223  97],[40.50793651 17.49206349] ; [223.49206349  96.50793651],0
b4,1,0.908669,0.01316,[34 24] ; [185 135],[33.6031746 24.3968254] ; [185.3968254 134.6031746],0
u2,1,0.92233,0.009506,[7 4] ; [43 23],[7.14285714 3.85714286] ; [42.85714286 23.14285714],0
d2,1,0.931854,0.007312,[33 25] ; [184 136],[33.2962963 24.7037037] ; [183.7037037 136.2962963],0
a5,1,0.947682,0.004306,[46 12] ; [255  65],[46.18518519 11.81481481] ; [254.81481481  65.18518519],0
