Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,52.013753,[ 9 33] ; [88 17],[27.71428571 14.28571429] ; [69.28571429 35.71428571],1
b5,1,0.403046,0.69922,[20 22] ; [58 47],[22.28571429 19.71428571] ; [55.71428571 49.28571429],0
b1,1,0.464702,0.534545,[20 22] ; [57 48],[22. 20.] ; [55. 50.],0
v2,1,0.48113,0.496301,[14 28] ; [40 61],[15.86013986 26.13986014] ; [38.13986014 62.86013986],0
n3,1,0.489042,0.478632,[10 11] ; [20 15],[11.25  9.75] ; [18.75 16.25],0
n6,1,0.554588,0.349162,[24 17] ; [67 38],[25.55479452 15.44520548] ; [65.44520548 39.55479452],0
s2,1,0.559694,0.340234,[11 31] ; [32 71],[12.45517241 29.54482759] ; [30.54482759 72.45517241],0
n2,1,0.600859,0.273702,[11 10] ; [22 15],[11.94827586  9.05172414] ; [21.05172414 15.94827586],0
p3,1,0.614424,0.253783,[10 32] ; [29 75],[11.21917808 30.78082192] ; [27.78082192 76.21917808],0
a6,1,0.670342,0.181202,[24 18] ; [64 41],[25.14285714 16.85714286] ; [62.85714286 42.14285714],0
p7,1,0.72031,0.128196,[16 26] ; [36 67],[15.06206897 26.93793103] ; [36.93793103 66.06206897],0
p1,1,0.75474,0.097591,[ 3 39] ; [ 6 98],[ 2.5890411 39.4109589] ; [ 6.4109589 97.5890411],0
s1,1,0.775051,0.081667,[ 3 39] ; [ 9 96],[ 3.42857143 38.57142857] ; [ 8.57142857 96.42857143],0
n5,1,0.79253,0.069183,[23 19] ; [60 45],[23.71428571 18.28571429] ; [59.28571429 45.71428571],0
p8,1,0.811305,0.056998,[ 9 32] ; [25 80],[ 9.54794521 31.45205479] ; [24.45205479 80.54794521],0
d3,1,0.834259,0.043783,[22 20] ; [57 48],[22.57142857 19.42857143] ; [56.42857143 48.57142857],0
p4,1,0.852485,0.034577,[14 28] ; [36 67],[14.48275862 27.51724138] ; [35.51724138 67.48275862],0
p5,1,0.889381,0.019345,[ 1 40] ; [  3 102],[ 1.12328767 39.87671233] ; [  2.87671233 102.12328767],0
d2,1,0.894773,0.017495,[21 20] ; [52 52],[20.64137931 20.35862069] ; [52.35862069 51.64137931],0
