Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,91.598225,[258  18] ; [29 35],[232.97647059  43.02352941] ; [54.02352941  9.97647059],1
a7,1,0.151867,2.053393,[194  80] ; [51 13],[198.60946746  75.39053254] ; [46.39053254 17.60946746],0
p8,1,0.163248,1.94388,[160 108] ; [31 31],[155.11515152 112.88484848] ; [35.88484848 26.11515152],0
s5,1,0.189669,1.72019,[105 160] ; [19 43],[100.48929664 164.51070336] ; [23.51070336 38.48929664],0
b1,1,0.192475,1.698568,[106 170] ; [19 45],[101.47058824 174.52941176] ; [23.52941176 40.47058824],0
u2,1,0.217944,1.517857,[36 28] ; [15  6],[38.4 25.6] ; [12.6  8.4],0
b2,1,0.23663,1.400557,[ 74 106] ; [11 25],[ 70.83333333 109.16666667] ; [14.16666667 21.83333333],0
b3,1,0.23663,1.400557,[ 74 106] ; [11 25],[ 70.83333333 109.16666667] ; [14.16666667 21.83333333],0
p1,1,0.244142,1.356518,[ 31 243] ; [ 4 59],[ 28.45697329 245.54302671] ; [ 6.54302671 56.45697329],0
r1,1,0.247516,1.337268,[236  40] ; [51 13],[232.97647059  43.02352941] ; [54.02352941  9.97647059],0
d5,1,0.266473,1.234811,[230  44] ; [50 14],[226.98224852  47.01775148] ; [53.01775148 10.98224852],0
d1,1,0.266672,1.233788,[180  96] ; [37 27],[176.15294118  99.84705882] ; [40.84705882 23.15294118],0
a5,1,0.311099,1.026006,[214  61] ; [46 18],[210.91445428  64.08554572] ; [49.08554572 14.91445428],0
d3,1,0.327946,0.956992,[193  81] ; [49 15],[196.17751479  77.82248521] ; [45.82248521 18.17751479],0
v2,1,0.409319,0.680777,[219  52] ; [48 15],[216.63772455  54.36227545] ; [50.36227545 12.63772455],0
p12,1,0.422775,0.642588,[ 36 236] ; [ 6 57],[ 34.10149254 237.89850746] ; [ 7.89850746 55.10149254],0
v4,1,0.468738,0.524951,[267   9] ; [63  1],[267.88235294   8.11764706] ; [62.11764706  1.88235294],0
n3,1,0.577748,0.30989,[37 10] ; [13  5],[36.15384615 10.84615385] ; [13.84615385  4.15384615],0
r4,1,0.610571,0.259344,[263  13] ; [60  4],[262.2  13.8] ; [60.8  3.2],0
s1,1,0.671063,0.180362,[  6 264] ; [ 2 62],[  6.46706587 263.53293413] ; [ 1.53293413 62.46706587],0
a1,1,0.7075,0.140787,[ 21 255] ; [ 4 60],[ 20.29411765 255.70588235] ; [ 4.70588235 59.29411765],0
r2,1,0.738984,0.111022,[263  11] ; [62  2],[263.46153846  10.53846154] ; [61.53846154  2.46153846],0
u3,1,0.784109,0.075059,[38 27] ; [11  9],[37.47058824 27.52941176] ; [11.52941176  8.47058824],0
d4,1,0.846479,0.037486,[232  41] ; [55  9],[232.49554896  40.50445104] ; [54.50445104  9.49554896],0
a6,1,0.87927,0.023072,[185  88] ; [44 20],[185.51038576  87.48961424] ; [43.48961424 20.51038576],0
