Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,52.973796,[255  81] ; [42 68],[223.74887892 112.25112108] ; [73.25112108 36.74887892],1
u4,1,0.162663,1.94929,[  7 331] ; [  5 105],[  9.05357143 328.94642857] ; [  2.94642857 107.05357143],0
a3,1,0.175555,1.834854,[242  93] ; [72 38],[236.38202247  98.61797753] ; [77.61797753 32.38202247],0
b4,1,0.193998,1.686992,[202 136] ; [58 52],[196.16071429 141.83928571] ; [63.83928571 46.16071429],0
a5,1,0.198968,1.649936,[263  75] ; [79 31],[258.02678571  79.97321429] ; [83.97321429 26.02678571],0
v2,1,0.237665,1.39439,[196 132] ; [57 50],[190.76781609 137.23218391] ; [62.23218391 44.76781609],0
s7,1,0.252138,1.311418,[165 155] ; [62 45],[170.11709602 149.88290398] ; [56.88290398 50.11709602],0
s3,1,0.256361,1.288303,[186 145] ; [68 41],[191.07727273 139.92272727] ; [62.92272727 46.07727273],0
p2,1,0.272209,1.205579,[308  28] ; [97 13],[305.11210762  30.88789238] ; [99.88789238 10.11210762],0
p6,1,0.310078,1.030343,[158 177] ; [57 51],[162.58465011 172.41534989] ; [52.41534989 55.58465011],0
n1,1,0.416308,0.660714,[20 30] ; [12 12],[21.62162162 28.37837838] ; [10.37837838 13.62162162],0
s1,1,0.42845,0.627022,[ 11 324] ; [  2 108],[  9.78651685 325.21348315] ; [  3.21348315 106.78651685],0
n4,1,0.434974,0.609506,[264  73] ; [90 20],[266.88590604  70.11409396] ; [87.11409396 22.88590604],0
p3,1,0.469268,0.523699,[207 129] ; [72 38],[210.18834081 125.81165919] ; [68.81165919 41.18834081],0
n3,1,0.51373,0.426462,[35 16] ; [14  9],[33.77027027 17.22972973] ; [15.22972973  7.77027027],0
p11,1,0.531413,0.39169,[288  50] ; [91 19],[285.94196429  52.05803571] ; [93.05803571 16.94196429],0
n5,1,0.556398,0.345979,[263  73] ; [89 21],[265.1838565  70.8161435] ; [86.8161435 23.1838565],0
r3,1,0.571064,0.320906,[322  14] ; [104   6],[320.93273543  15.06726457] ; [105.06726457   4.93273543],0
p1,1,0.587385,0.294446,[ 43 291] ; [12 98],[ 41.37387387 292.62612613] ; [13.62612613 96.37387387],0
r4,1,0.589382,0.29131,[321  17] ; [103   7],[319.89285714  18.10714286] ; [104.10714286   5.89285714],0
a8,1,0.612018,0.257246,[ 45 253] ; [14 93],[ 43.41234568 254.58765432] ; [15.58765432 91.41234568],0
p9,1,0.630773,0.231015,[298  37] ; [96 14],[296.60674157  38.39325843] ; [97.39325843 12.60674157],0
p4,1,0.637821,0.221604,[246  90] ; [78 32],[244.0896861  91.9103139] ; [79.9103139 30.0896861],0
p10,1,0.638622,0.220549,[293  43] ; [94 16],[291.55156951  44.44843049] ; [95.44843049 14.55156951],0
v4,1,0.695393,0.153309,[328   7] ; [107   3],[327.47191011   7.52808989] ; [107.52808989   2.47191011],0
p7,1,0.722518,0.126093,[268  62] ; [91 19],[269.25  60.75] ; [89.75 20.25],0
a1,1,0.761219,0.092343,[ 16 322] ; [  6 104],[ 16.59821429 321.40178571] ; [  5.40178571 104.59821429],0
v3,1,0.761694,0.091965,[143 183] ; [46 63],[141.64137931 184.35862069] ; [47.35862069 61.64137931],0
a4,1,0.800247,0.064023,[142 194] ; [48 62],[143.13901345 192.86098655] ; [46.86098655 63.13901345],0
n6,1,0.84242,0.039521,[293  40] ; [96 14],[292.40857788  40.59142212] ; [96.59142212 13.40857788],0
u2,1,0.872378,0.025805,[52 44] ; [20 18],[51.58208955 44.41791045] ; [20.41791045 17.58208955],0
s2,1,0.87316,0.025487,[176 158] ; [57 53],[175.27477477 158.72522523] ; [57.72522523 52.27477477],0
s6,1,0.883878,0.021332,[228  99] ; [74 31],[228.59722222  98.40277778] ; [73.40277778 31.59722222],0
d2,1,0.940806,0.005514,[161 176] ; [53 57],[161.33780761 175.66219239] ; [52.66219239 57.33780761],0
p5,1,0.988062,0.000224,[ 58 279] ; [19 91],[ 58.05145414 278.94854586] ; [18.94854586 91.05145414],0
