Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,49.463568,[236  69] ; [47 67],[206.00238663  98.99761337] ; [76.99761337 37.00238663],1
p1,1,0.464176,0.535805,[ 16 288] ; [  4 109],[ 14.58033573 289.41966427] ; [  5.41966427 107.58033573],0
b3,1,0.470035,0.521893,[ 54 115] ; [24 41],[ 56.33333333 112.66666667] ; [21.66666667 43.33333333],0
b2,1,0.470035,0.521893,[ 54 115] ; [24 41],[ 56.33333333 112.66666667] ; [21.66666667 43.33333333],0
n1,1,0.486007,0.485355,[28 51] ; [16 22],[29.70940171 49.29059829] ; [14.29059829 23.70940171],0
n5,1,0.555512,0.347536,[208  96] ; [80 32],[210.46153846  93.53846154] ; [77.53846154 34.46153846],0
n4,1,0.59143,0.288117,[218  86] ; [78 35],[215.78896882  88.21103118] ; [80.21103118 32.78896882],0
r2,1,0.618077,0.248579,[297   8] ; [109   4],[296.24401914   8.75598086] ; [109.75598086   3.24401914],0
u2,1,0.674166,0.176768,[54 42] ; [22 20],[52.86956522 43.13043478] ; [23.13043478 18.86956522],0
s5,1,0.67829,0.172057,[ 82 213] ; [32 75],[ 83.65671642 211.34328358] ; [30.34328358 76.65671642],0
s4,1,0.725499,0.123285,[ 50 251] ; [17 95],[ 48.83050847 252.16949153] ; [18.16949153 93.83050847],0
p5,1,0.731011,0.118185,[ 14 291] ; [  6 105],[ 14.66346154 290.33653846] ; [  5.33653846 105.66346154],0
s7,1,0.736822,0.112939,[121 176] ; [42 66],[119.53333333 177.46666667] ; [43.46666667 64.53333333],0
v3,1,0.773862,0.082556,[100 192] ; [35 72],[ 98.79699248 193.20300752] ; [36.20300752 70.79699248],0
s1,1,0.852231,0.034697,[ 12 285] ; [  4 106],[ 11.67567568 285.32432432] ; [  4.32432432 105.67567568],0
v4,1,0.878619,0.023324,[296  10] ; [108   4],[295.75119617  10.24880383] ; [108.24880383   3.75119617],0
r3,1,0.926385,0.008537,[300   5] ; [111   2],[299.8923445   5.1076555] ; [111.1076555   1.8923445],0
d2,1,0.967914,0.001618,[134 170] ; [50 64],[133.81818182 170.18181818] ; [50.18181818 63.81818182],0
s3,1,0.970067,0.001408,[161 138] ; [60 51],[161.16829268 137.83170732] ; [59.83170732 51.16829268],0
s8,1,0.981652,0.000529,[114 191] ; [42 70],[114.10071942 190.89928058] ; [41.89928058 70.10071942],0
a1,1,0.992169,9.6e-05,[  8 298] ; [  3 111],[  8.01428571 297.98571429] ; [  2.98571429 111.01428571],0
