Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,26.693891,[117  35] ; [27 39],[100.40366972  51.59633028] ; [43.59633028 22.40366972],1
r3,1,0.344711,0.892832,[147   5] ; [62  4],[145.72477064   6.27522936] ; [63.27522936  2.72477064],0
b2,1,0.357111,0.848027,[37 66] ; [21 27],[39.56291391 63.43708609] ; [18.43708609 29.56291391],0
b3,1,0.357111,0.848027,[37 66] ; [21 27],[39.56291391 63.43708609] ; [18.43708609 29.56291391],0
p9,1,0.410343,0.677808,[133  17] ; [55 10],[131.1627907  18.8372093] ; [56.8372093  8.1627907],0
a5,1,0.435022,0.609379,[118  34] ; [48 18],[115.74311927  36.25688073] ; [50.25688073 15.74311927],0
s6,1,0.462574,0.539658,[127  24] ; [52 13],[125.13425926  25.86574074] ; [53.86574074 11.13425926],0
s4,1,0.480112,0.49861,[ 24 128] ; [13 53],[ 25.79816514 126.20183486] ; [11.20183486 54.79816514],0
v2,1,0.514444,0.425017,[86 58] ; [34 28],[83.88349515 60.11650485] ; [36.11650485 25.88349515],0
n5,1,0.550646,0.356161,[112  38] ; [51 14],[113.72093023  36.27906977] ; [49.27906977 15.72093023],0
p4,1,0.675357,0.1754,[80 71] ; [37 29],[81.41474654 69.58525346] ; [35.58525346 30.41474654],0
p11,1,0.698164,0.150388,[121  31] ; [51 15],[119.9266055  32.0733945] ; [52.0733945 13.9266055],0
p10,1,0.703843,0.144505,[129  20] ; [55 10],[128.11214953  20.88785047] ; [55.88785047  9.11214953],0
p7,1,0.719901,0.128587,[83 64] ; [39 27],[84.1971831 62.8028169] ; [37.8028169 28.1971831],0
a1,1,0.740737,0.10948,[  6 146] ; [ 2 64],[  5.57798165 146.42201835] ; [ 2.42201835 63.57798165],0
p12,1,0.743773,0.106838,[ 12 140] ; [ 6 59],[ 12.60829493 139.39170507] ; [ 5.39170507 59.60829493],0
p8,1,0.754146,0.09808,[67 83] ; [31 35],[68.05555556 81.94444444] ; [29.94444444 36.05555556],0
s7,1,0.757836,0.095064,[103  39] ; [47 16],[103.90243902  38.09756098] ; [46.09756098 16.90243902],0
n2,1,0.774,0.082453,[27  9] ; [18  5],[27.45762712  8.54237288] ; [17.54237288  5.45762712],0
s5,1,0.802382,0.062633,[54 91] ; [25 39],[54.80861244 90.19138756] ; [24.19138756 39.80861244],0
n6,1,0.850682,0.035437,[127  24] ; [54 11],[126.53240741  24.46759259] ; [54.46759259 10.53240741],0
v3,1,0.874157,0.025085,[67 75] ; [30 32],[67.51960784 74.48039216] ; [29.48039216 32.51960784],0
n3,1,0.919668,0.010171,[25 11] ; [15  7],[24.82758621 11.17241379] ; [15.17241379  6.82758621],0
v4,1,0.928919,0.007957,[146   5] ; [63  2],[146.10648148   4.89351852] ; [62.89351852  2.10648148],0
s3,1,0.988587,0.000205,[109  38] ; [49 17],[109.04225352  37.95774648] ; [48.95774648 17.04225352],0
p5,1,0.996161,2.3e-05,[ 14 135] ; [ 6 58],[ 13.99061033 135.00938967] ; [ 6.00938967 57.99061033],0
