Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,40.02815,[27 47] ; [136  38],[48.63709677 25.36290323] ; [114.36290323  59.63709677],1
u2,1,0.496177,0.463104,[13 12] ; [25 32],[11.58536585 13.41463415] ; [26.41463415 30.58536585],0
s2,1,0.590313,0.289856,[13 60] ; [ 36 137],[14.54065041 58.45934959] ; [ 34.45934959 138.54065041],0
n2,1,0.624947,0.238976,[15  9] ; [22 10],[15.85714286  8.14285714] ; [21.14285714 10.85714286],0
a8,1,0.685434,0.164073,[ 7 61] ; [ 19 137],[ 7.89285714 60.10714286] ; [ 18.10714286 137.89285714],0
v2,1,0.698435,0.150105,[38 35] ; [92 76],[39.37759336 33.62240664] ; [90.62240664 77.37759336],0
s4,1,0.704876,0.14345,[ 7 67] ; [ 14 161],[ 6.24096386 67.75903614] ; [ 14.75903614 160.24096386],0
n6,1,0.733435,0.115981,[57 16] ; [140  35],[57.98790323 15.01209677] ; [139.01209677  35.98790323],0
n3,1,0.746207,0.104746,[18  7] ; [25  8],[18.53448276  6.46551724] ; [24.46551724  8.53448276],0
p5,1,0.752026,0.099837,[ 5 69] ; [ 10 165],[ 4.45783133 69.54216867] ; [ 10.54216867 164.45783133],0
b4,1,0.759022,0.094105,[43 31] ; [98 77],[41.90361446 32.09638554] ; [99.09638554 75.90361446],0
n5,1,0.780178,0.07789,[49 25] ; [112  62],[48.04032258 25.95967742] ; [112.95967742  61.04032258],0
v1,1,0.908389,0.013241,[35 37] ; [85 87],[35.40983607 36.59016393] ; [84.59016393 87.40983607],0
a3,1,0.915449,0.011272,[49 24] ; [118  56],[49.3562753 23.6437247] ; [117.6437247  56.3562753],0
s7,1,0.942176,0.005261,[17 51] ; [ 42 123],[17.21888412 50.78111588] ; [ 41.78111588 123.21888412],0
a4,1,0.971811,0.001249,[29 45] ; [ 69 106],[29.12449799 44.87550201] ; [ 68.87550201 106.12449799],0
