Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000709,11.465649,[ 33 115] ; [8 4],[ 37.925 110.075] ; [3.075 8.925],1
v4,1,0.234264,1.414783,[113  34] ; [11  1],[114.64150943  32.35849057] ; [9.35849057 2.64150943],0
p9,1,0.277302,1.180264,[72 71] ; [8 4],[73.80645161 69.19354839] ; [6.19354839 5.80645161],0
p1,1,0.312918,1.018318,[ 12 136] ; [ 2 10],[ 12.95 135.05] ; [ 1.05 10.95],0
r3,1,0.324934,0.968983,[116  31] ; [8 4],[114.64150943  32.35849057] ; [9.35849057 2.64150943],0
p10,1,0.359613,0.839244,[72 74] ; [7 4],[73.46496815 72.53503185] ; [5.53503185 5.46496815],0
a3,1,0.39908,0.711097,[91 55] ; [6 6],[89.63291139 56.36708861] ; [7.36708861 4.63291139],0
r1,1,0.415046,0.6643,[93 54] ; [9 3],[94.30188679 52.69811321] ; [7.69811321 4.30188679],0
n1,1,0.430251,0.622146,[23 30] ; [2 1],[23.66071429 29.33928571] ; [1.33928571 1.66071429],0
a8,1,0.499252,0.456527,[ 16 125] ; [2 9],[ 16.69736842 124.30263158] ; [1.30263158 9.69736842],0
p3,1,0.513617,0.42669,[ 40 107] ; [4 7],[ 40.93670886 106.06329114] ; [3.06329114 7.93670886],0
b1,1,0.518685,0.416507,[72 76] ; [7 5],[73.075 74.925] ; [5.925 6.075],0
d2,1,0.532637,0.389359,[65 80] ; [6 5],[65.99358974 79.00641026] ; [5.00641026 5.99358974],0
s2,1,0.546495,0.363634,[49 99] ; [5 7],[49.95 98.05] ; [4.05 7.95],0
d4,1,0.54814,0.360659,[106  41] ; [7 4],[105.13291139  41.86708861] ; [7.86708861 3.13291139],0
u1,1,0.609278,0.261227,[ 20 128] ; [ 1 11],[ 19.425 128.575] ; [ 1.575 10.425],0
a7,1,0.611283,0.258311,[87 60] ; [8 4],[87.83018868 59.16981132] ; [7.16981132 4.83018868],0
r4,1,0.627203,0.235872,[101  47] ; [9 3],[101.75  46.25] ; [8.25 3.75],0
a2,1,0.724564,0.124161,[ 31 117] ; [ 2 10],[ 30.525 117.475] ; [2.475 9.525],0
b2,1,0.751306,0.100437,[36 57] ; [3 6],[35.55882353 57.44117647] ; [3.44117647 5.55882353],0
b3,1,0.751306,0.100437,[36 57] ; [3 6],[35.55882353 57.44117647] ; [3.44117647 5.55882353],0
n2,1,0.78688,0.073097,[37 17] ; [3 1],[37.24137931 16.75862069] ; [2.75862069 1.24137931],0
n3,1,0.816244,0.054,[28 22] ; [2 2],[27.77777778 22.22222222] ; [2.22222222 1.77777778],0
d3,1,0.855469,0.033177,[76 71] ; [6 5],[76.29113924 70.70886076] ; [5.70886076 5.29113924],0
d1,1,0.856905,0.032514,[70 78] ; [6 6],[70.3 77.7] ; [5.7 6.3],0
u2,1,0.867662,0.027765,[30 26] ; [3 3],[29.80645161 26.19354839] ; [3.19354839 2.80645161],0
d5,1,0.874059,0.025124,[97 50] ; [7 4],[96.75949367 50.24050633] ; [7.24050633 3.75949367],0
r2,1,0.898056,0.016414,[122  22] ; [10  2],[121.84615385  22.15384615] ; [10.15384615  1.84615385],0
u3,1,0.967391,0.001671,[28 29] ; [3 3],[28.04761905 28.95238095] ; [2.95238095 3.04761905],0
a4,1,0.96919,0.001492,[60 86] ; [5 7],[60.06329114 85.93670886] ; [4.93670886 7.06329114],0
