Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,7.9e-05,15.579334,[34 59] ; [14 95],[22.0990099 70.9009901] ; [25.9009901 83.0990099],1
s1,1,0.232875,1.423217,[ 1 92] ; [  4 104],[ 2.31343284 90.68656716] ; [  2.68656716 105.31343284],0
r2,1,0.259593,1.270925,[85  6] ; [95 12],[82.72727273  8.27272727] ; [97.27272727  9.72727273],0
d5,1,0.290518,1.117219,[78 15] ; [85 24],[75.04455446 17.95544554] ; [87.95544554 21.04455446],0
v2,1,0.312969,1.018106,[49 43] ; [64 42],[52.50505051 39.49494949] ; [60.49494949 45.50505051],0
v3,1,0.34411,0.895058,[29 62] ; [41 66],[32.17171717 58.82828283] ; [37.82828283 69.17171717],0
d2,1,0.370237,0.802869,[36 57] ; [49 60],[39.13366337 53.86633663] ; [45.86633663 63.13366337],0
n5,1,0.385604,0.752759,[70 22] ; [77 32],[67.28358209 24.71641791] ; [79.71641791 29.28358209],0
n6,1,0.386293,0.750578,[80 13] ; [88 20],[77.73134328 15.26865672] ; [90.26865672 17.73134328],0
p2,1,0.439784,0.596845,[82 11] ; [92 17],[80.10891089 12.89108911] ; [93.89108911 15.10891089],0
d3,1,0.45444,0.559553,[66 27] ; [72 37],[63.53465347 29.46534653] ; [74.46534653 34.53465347],0
a8,1,0.500513,0.453848,[11 70] ; [10 87],[ 9.55617978 71.44382022] ; [11.44382022 85.55617978],0
n4,1,0.5527,0.352502,[70 23] ; [78 31],[68.13861386 24.86138614] ; [79.86138614 29.13861386],0
d4,1,0.560051,0.339616,[74 19] ; [83 26],[72.28217822 20.71782178] ; [84.71782178 24.28217822],0
a4,1,0.621073,0.244362,[34 58] ; [44 65],[35.70149254 56.29850746] ; [42.29850746 66.70149254],0
n2,1,0.62873,0.233787,[13  4] ; [16  7],[12.325  4.675] ; [16.675  6.325],0
n3,1,0.645238,0.211957,[10  6] ; [16  7],[10.66666667  5.33333333] ; [15.33333333  7.66666667],0
n1,1,0.647901,0.208556,[ 5 12] ; [ 8 14],[ 5.66666667 11.33333333] ; [ 7.33333333 14.66666667],0
d1,1,0.672432,0.178771,[51 42] ; [63 46],[52.48514851 40.51485149] ; [61.51485149 47.48514851],0
u3,1,0.695711,0.152972,[18 15] ; [21 21],[17.16 15.84] ; [21.84 20.16],0
a6,1,0.696235,0.152418,[63 30] ; [71 38],[61.69306931 31.30693069] ; [72.30693069 36.69306931],0
p3,1,0.74582,0.105077,[55 38] ; [62 47],[53.86633663 39.13366337] ; [63.13366337 45.86633663],0
a7,1,0.761366,0.092226,[70 23] ; [80 29],[69.05940594 23.94059406] ; [80.94059406 28.05940594],0
p11,1,0.776979,0.080235,[79 14] ; [91 18],[78.26732673 14.73267327] ; [91.73267327 17.26732673],0
a3,1,0.837427,0.042101,[59 34] ; [67 41],[58.29850746 34.70149254] ; [67.70149254 40.29850746],0
b4,1,0.837924,0.04184,[49 44] ; [59 50],[49.72277228 43.27722772] ; [58.27722772 50.72277228],0
v4,1,0.921754,0.009648,[89  4] ; [104   5],[88.85643564  4.14356436] ; [104.14356436   4.85643564],0
r1,1,0.923923,0.009119,[72 21] ; [83 25],[71.71641791 21.28358209] ; [83.28358209 24.71641791],0
b5,1,0.932955,0.007077,[56 37] ; [65 44],[55.70792079 37.29207921] ; [65.29207921 43.70792079],0
b3,1,0.950423,0.003866,[18 36] ; [20 41],[17.84347826 36.15652174] ; [20.15652174 40.84347826],0
b2,1,0.950423,0.003866,[18 36] ; [20 41],[17.84347826 36.15652174] ; [20.15652174 40.84347826],0
a2,1,0.966126,0.001803,[16 77] ; [19 90],[16.11386139 76.88613861] ; [18.88613861 90.11386139],0
