Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,48.983634,[25 39] ; [277  66],[47.48894349 16.51105651] ; [254.51105651  88.48894349],1
p8,1,0.209695,1.57353,[31 33] ; [193 146],[35.57320099 28.42679901] ; [188.42679901 150.57320099],0
b5,1,0.252356,1.310212,[33 31] ; [205 141],[37.15121951 26.84878049] ; [200.84878049 145.15121951],0
a8,1,0.286016,1.13828,[12 42] ; [ 51 262],[ 9.26975477 44.73024523] ; [ 53.73024523 259.26975477],0
u2,1,0.318787,0.993918,[7 6] ; [43 20],[8.55263158 4.44736842] ; [41.44736842 21.55263158],0
p7,1,0.332631,0.938626,[42 22] ; [240  95],[45.23308271 18.76691729] ; [236.76691729  98.23308271],0
u1,1,0.357731,0.845845,[13 51] ; [ 89 257],[15.92195122 48.07804878] ; [ 86.07804878 259.92195122],0
p2,1,0.383085,0.760779,[52 12] ; [295  50],[54.29828851  9.70171149] ; [292.70171149  52.29828851],0
d2,1,0.415074,0.664221,[32 32] ; [191 153],[34.98039216 29.01960784] ; [188.01960784 155.98039216],0
p1,1,0.476779,0.506222,[ 5 59] ; [ 37 307],[ 6.58823529 57.41176471] ; [ 35.41176471 308.58823529],0
n1,1,0.504758,0.444918,[7 5] ; [35 38],[5.92941176 6.07058824] ; [36.07058824 36.92941176],0
p10,1,0.505325,0.443736,[53 11] ; [295  48],[54.72235872  9.27764128] ; [293.27764128  49.72235872],0
s1,1,0.52109,0.411735,[ 2 62] ; [ 17 325],[ 2.99507389 61.00492611] ; [ 16.00492611 325.99507389],0
n2,1,0.562922,0.33467,[9 4] ; [56 17],[9.8255814 3.1744186] ; [55.1744186 17.8255814],0
a1,1,0.607829,0.263348,[ 3 61] ; [ 22 324],[ 3.90243902 60.09756098] ; [ 21.09756098 324.90243902],0
p11,1,0.609457,0.260966,[53 11] ; [277  69],[51.51219512 12.48780488] ; [278.48780488  67.51219512],0
p6,1,0.610803,0.259007,[27 36] ; [158 183],[28.8490099 34.1509901] ; [156.1509901 184.8490099],0
v2,1,0.630589,0.231263,[36 26] ; [206 130],[37.69849246 24.30150754] ; [204.30150754 131.69849246],0
v3,1,0.660012,0.193509,[26 34] ; [155 179],[27.56345178 32.43654822] ; [153.43654822 180.56345178],0
a7,1,0.660111,0.193389,[43 21] ; [242 104],[44.48780488 19.51219512] ; [240.51219512 105.48780488],0
a6,1,0.708514,0.139766,[41 23] ; [228 115],[42.2997543 21.7002457] ; [226.7002457 116.2997543],0
n3,1,0.717405,0.130993,[9 3] ; [51 22],[8.47058824 3.52941176] ; [51.52941176 21.47058824],0
a4,1,0.724225,0.12448,[30 34] ; [170 175],[31.29584352 32.70415648] ; [168.70415648 176.29584352],0
d4,1,0.731882,0.11739,[54 10] ; [295  48],[54.87960688  9.12039312] ; [294.12039312  48.87960688],0
b4,1,0.73879,0.111193,[35 29] ; [197 149],[36.21463415 27.78536585] ; [195.78536585 150.21463415],0
u3,1,0.847426,0.037019,[9 4] ; [46 18],[9.28571429 3.71428571] ; [45.71428571 18.28571429],0
a3,1,0.882146,0.021978,[51 12] ; [282  63],[51.41911765 11.58088235] ; [281.58088235  63.41911765],0
n4,1,0.896188,0.017025,[54 10] ; [288  56],[53.64705882 10.35294118] ; [288.35294118  55.64705882],0
p3,1,0.936633,0.006321,[36 27] ; [199 146],[36.28676471 26.71323529] ; [198.71323529 146.28676471],0
