Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,93.990564,[129 187] ; [201  46],[185.22202487 130.77797513] ; [144.77797513 102.22202487],1
d5,1,0.078875,3.087938,[259  67] ; [212  37],[267.03652174  58.96347826] ; [203.96347826  45.03652174],0
a2,1,0.081015,3.044423,[ 74 252] ; [ 73 178],[ 83.05372617 242.94627383] ; [ 63.94627383 187.05372617],0
v4,1,0.081385,3.037031,[306  19] ; [243   7],[310.30434783  14.69565217] ; [238.69565217  11.30434783],0
a5,1,0.083475,2.995901,[241  85] ; [201  50],[249.72616984  76.27383016] ; [192.27383016  58.72616984],0
n6,1,0.08663,2.935912,[291  34] ; [234  16],[296.73913043  28.26086957] ; [228.26086957  21.73913043],0
p6,1,0.090546,2.864631,[126 196] ; [115 134],[135.90542907 186.09457093] ; [105.09457093 143.90542907],0
s3,1,0.094204,2.801018,[180 145] ; [154  93],[189.77272727 135.22727273] ; [144.22727273 102.77272727],0
b5,1,0.098874,2.723607,[204 122] ; [140 111],[194.35701906 131.64298094] ; [149.64298094 101.35701906],0
d3,1,0.100397,2.699232,[209 116] ; [177  73],[218.17391304 106.82608696] ; [167.82608696  82.17391304],0
s5,1,0.111146,2.537853,[108 208] ; [ 99 144],[117.01610018 198.98389982] ; [ 89.98389982 153.01610018],0
r2,1,0.112331,2.521119,[299  23] ; [239  10],[303.39054291  18.60945709] ; [234.60945709  14.39054291],0
b2,1,0.125902,2.342315,[ 72 124] ; [72 89],[ 79.05882353 116.94117647] ; [64.94117647 96.05882353],0
b3,1,0.125902,2.342315,[ 72 124] ; [72 89],[ 79.05882353 116.94117647] ; [64.94117647 96.05882353],0
p11,1,0.154586,2.026399,[269  57] ; [218  33],[275.1507799  50.8492201] ; [211.8492201  39.1507799],0
r3,1,0.178433,1.81063,[306  18] ; [242   8],[309.32404181  14.67595819] ; [238.67595819  11.32404181],0
a4,1,0.210541,1.567699,[148 177] ; [127 123],[155.43478261 169.56521739] ; [119.56521739 130.43478261],0
s1,1,0.256714,1.286392,[ 10 312] ; [  4 243],[  7.92267135 314.07732865] ; [  6.07732865 240.92267135],0
a8,1,0.402234,0.701637,[ 52 253] ; [ 32 191],[ 48.52272727 256.47727273] ; [ 35.47727273 187.52272727],0
n2,1,0.426167,0.633246,[63 12] ; [32  9],[61.42241379 13.57758621] ; [33.57758621  7.42241379],0
s6,1,0.47417,0.512242,[224  97] ; [177  67],[227.82477876  93.17522124] ; [173.17522124  70.82477876],0
n1,1,0.493092,0.469771,[35 40] ; [16 24],[33.26086957 41.73913043] ; [17.73913043 22.26086957],0
u2,1,0.518124,0.417627,[48 46] ; [30 23],[49.87755102 44.12244898] ; [28.12244898 24.87755102],0
b1,1,0.764252,0.089941,[122 204] ; [ 97 154],[123.73310225 202.26689775] ; [ 95.26689775 155.73310225],0
n3,1,0.767014,0.087784,[56 18] ; [30 11],[55.33913043 18.66086957] ; [30.66086957 10.33913043],0
u3,1,0.783416,0.075554,[51 43] ; [30 23],[51.79591837 42.20408163] ; [29.20408163 23.79591837],0
p2,1,0.855093,0.033352,[282  42] ; [218  31],[282.72251309  41.27748691] ; [217.27748691  31.72251309],0
b4,1,0.863548,0.029536,[186 140] ; [145 106],[187.01213172 138.98786828] ; [143.98786828 107.01213172],0
a6,1,0.964409,0.001991,[222 104] ; [170  79],[222.24695652 103.75304348] ; [169.75304348  79.24695652],0
a7,1,0.987299,0.000253,[228  98] ; [175  75],[228.08680556  97.91319444] ; [174.91319444  75.08680556],0
