Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,2e-06,22.849238,[105  23] ; [26 29],[91.6284153 36.3715847] ; [39.3715847 15.6284153],1
v1,1,0.262277,1.256699,[51 74] ; [19 40],[47.55434783 77.44565217] ; [22.44565217 36.55434783],0
b5,1,0.267143,1.231358,[72 57] ; [38 21],[75.4787234 53.5212766] ; [34.5212766 24.4787234],0
s7,1,0.281095,1.16179,[36 88] ; [11 41],[33.11363636 90.88636364] ; [13.88636364 38.11363636],0
v2,1,0.287203,1.132687,[58 64] ; [21 33],[54.76136364 67.23863636] ; [24.23863636 29.76136364],0
n3,1,0.3017,1.066667,[32 13] ; [16 11],[30. 15.] ; [18.  9.],0
d4,1,0.302305,1.063999,[100  28] ; [42 17],[97.19786096 30.80213904] ; [44.80213904 14.19786096],0
b4,1,0.313228,1.017016,[80 49] ; [32 27],[76.85106383 52.14893617] ; [35.14893617 23.85106383],0
d1,1,0.33471,0.930589,[60 69] ; [23 36],[56.95212766 72.04787234] ; [26.04787234 32.95212766],0
p5,1,0.338549,0.915918,[  6 123] ; [ 1 56],[  4.85483871 124.14516129] ; [ 2.14516129 54.85483871],0
a8,1,0.373502,0.791981,[  5 112] ; [ 1 58],[  3.98863636 113.01136364] ; [ 2.01136364 56.98863636],0
a2,1,0.489304,0.478056,[ 15 114] ; [ 9 50],[ 16.46808511 112.53191489] ; [ 7.53191489 51.46808511],0
p1,1,0.504948,0.444522,[  4 125] ; [ 3 56],[  4.80319149 124.19680851] ; [ 2.19680851 56.80319149],0
n5,1,0.537553,0.380094,[46 83] ; [18 40],[44.14973262 84.85026738] ; [19.85026738 38.14973262],0
u4,1,0.568402,0.325364,[  1 128] ; [ 1 58],[  1.37234043 127.62765957] ; [ 0.62765957 58.37234043],0
u3,1,0.69179,0.157155,[30 22] ; [15  9],[30.78947368 21.21052632] ; [14.21052632  9.78947368],0
s5,1,0.711378,0.136905,[33 95] ; [13 43],[32. 96.] ; [14. 42.],0
v3,1,0.720495,0.128018,[32 91] ; [16 40],[32.98324022 90.01675978] ; [15.01675978 40.98324022],0
d5,1,0.786009,0.07371,[90 39] ; [40 19],[89.20212766 39.79787234] ; [40.79787234 18.20212766],0
b2,1,0.798407,0.065234,[16 44] ; [ 7 22],[15.50561798 44.49438202] ; [ 7.49438202 21.50561798],0
b3,1,0.798407,0.065234,[16 44] ; [ 7 22],[15.50561798 44.49438202] ; [ 7.49438202 21.50561798],0
s2,1,0.801719,0.063063,[48 80] ; [21 38],[47.22994652 80.77005348] ; [21.77005348 37.22994652],0
s4,1,0.878009,0.02356,[ 25 104] ; [12 47],[ 25.38829787 103.61170213] ; [11.61170213 47.38829787],0
a3,1,0.925078,0.008843,[75 53] ; [35 24],[75.29411765 52.70588235] ; [34.70588235 24.29411765],0
p12,1,0.930294,0.007652,[  2 127] ; [ 1 57],[  2.06951872 126.93048128] ; [ 0.93048128 57.06951872],0
a5,1,0.987911,0.00023,[72 57] ; [33 26],[72.04787234 56.95212766] ; [32.95212766 26.04787234],0
u2,1,1.0,0.0,[26 26] ; [12 12],[26. 26.] ; [12. 12.],0
