Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,53.537522,[124  66] ; [25 89],[93.125 96.875] ; [55.875 58.125],1
n6,1,0.462141,0.540704,[173  18] ; [102  14],[171.09120521  19.90879479] ; [103.90879479  12.09120521],0
p2,1,0.47146,0.518553,[168  26] ; [97 19],[165.83870968  28.16129032] ; [99.16129032 16.83870968],0
p7,1,0.477919,0.503607,[139  49] ; [80 34],[136.33112583  51.66887417] ; [82.66887417 31.33112583],0
a1,1,0.478377,0.502562,[ 14 180] ; [  6 110],[ 12.51612903 181.48387097] ; [  7.48387097 108.51612903],0
d3,1,0.484161,0.489477,[141  53] ; [80 36],[138.30322581  55.69677419] ; [82.69677419 33.30322581],0
n2,1,0.491538,0.473158,[28  8] ; [24 10],[26.74285714  9.25714286] ; [25.25714286  8.74285714],0
u2,1,0.498962,0.457143,[18  9] ; [12  9],[16.875 10.125] ; [13.125  7.875],0
p6,1,0.587022,0.29502,[96 97] ; [54 62],[93.68932039 99.31067961] ; [56.31067961 59.68932039],0
n5,1,0.621679,0.243515,[159  32] ; [94 22],[157.40390879  33.59609121] ; [95.59609121 20.40390879],0
s3,1,0.658315,0.195577,[136  54] ; [85 30],[137.67213115  52.32786885] ; [83.32786885 31.67213115],0
p4,1,0.661993,0.191112,[136  57] ; [79 37],[134.28802589  58.71197411] ; [80.71197411 35.28802589],0
v4,1,0.664215,0.188444,[188   5] ; [112   4],[187.37864078   5.62135922] ; [112.62135922   3.37864078],0
p12,1,0.670361,0.18118,[ 25 168] ; [ 13 102],[ 23.81168831 169.18831169] ; [ 14.18831169 100.81168831],0
d2,1,0.695829,0.152847,[128  66] ; [74 42],[126.41290323  67.58709677] ; [75.58709677 40.41290323],0
p10,1,0.741457,0.10885,[171  21] ; [101  14],[170.11074919  21.88925081] ; [101.88925081  13.11074919],0
b3,1,0.77721,0.080065,[62 74] ; [39 43],[63.00917431 72.99082569] ; [37.99082569 44.00917431],0
b2,1,0.77721,0.080065,[62 74] ; [39 43],[63.00917431 72.99082569] ; [37.99082569 44.00917431],0
n3,1,0.817351,0.05334,[26 10] ; [23 10],[25.56521739 10.43478261] ; [23.43478261  9.56521739],0
p8,1,0.84027,0.040622,[113  76] ; [68 48],[112.16065574  76.83934426] ; [68.83934426 47.16065574],0
p11,1,0.897486,0.016599,[160  34] ; [95 21],[159.58064516  34.41935484] ; [95.41935484 20.58064516],0
a2,1,0.983367,0.000435,[ 65 129] ; [39 77],[ 65.08387097 128.91612903] ; [38.91612903 77.08387097],0
