Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,7.4e-05,15.703925,[40 22] ; [35 71],[27.67857143 34.32142857] ; [47.32142857 58.67857143],1
d3,1,0.336728,0.922848,[37 26] ; [72 37],[39.9244186 23.0755814] ; [69.0755814 39.9244186],0
s5,1,0.350815,0.870505,[11 51] ; [26 83],[13.41520468 48.58479532] ; [23.58479532 85.41520468],0
a6,1,0.384961,0.7548,[40 23] ; [63 48],[37.29310345 25.70689655] ; [65.70689655 45.29310345],0
d4,1,0.397752,0.715111,[50 13] ; [81 29],[47.70520231 15.29479769] ; [83.29479769 26.70520231],0
a8,1,0.419131,0.652752,[ 1 60] ; [ 4 99],[ 1.8597561 59.1402439] ; [ 3.1402439 99.8597561],0
p4,1,0.45021,0.570124,[25 37] ; [38 72],[22.70930233 39.29069767] ; [40.29069767 69.70930233],0
s3,1,0.477871,0.503717,[24 38] ; [37 74],[21.86127168 40.13872832] ; [39.13872832 71.86127168],0
p6,1,0.523728,0.406546,[ 9 48] ; [22 89],[10.51785714 46.48214286] ; [20.48214286 90.51785714],0
s2,1,0.532254,0.390087,[20 43] ; [30 80],[18.20809249 44.79190751] ; [31.79190751 78.20809249],0
v4,1,0.532396,0.389816,[55  7] ; [93 16],[53.66081871  8.33918129] ; [94.33918129 14.66081871],0
b5,1,0.536268,0.3825,[35 28] ; [67 44],[36.93103448 26.06896552] ; [65.06896552 45.93103448],0
p12,1,0.5501,0.357139,[ 2 60] ; [  2 109],[ 1.43352601 60.56647399] ; [  2.56647399 108.43352601],0
b1,1,0.63274,0.228363,[25 38] ; [40 71],[23.53448276 39.46551724] ; [41.46551724 69.53448276],0
p8,1,0.644394,0.213042,[24 37] ; [39 70],[22.60588235 38.39411765] ; [40.39411765 68.60588235],0
r2,1,0.656027,0.198386,[53  9] ; [92 19],[51.96531792 10.03468208] ; [93.03468208 17.96531792],0
d2,1,0.666625,0.185576,[19 44] ; [37 74],[20.27586207 42.72413793] ; [35.72413793 75.27586207],0
a1,1,0.667879,0.184093,[ 2 61] ; [  5 106],[ 2.53448276 60.46551724] ; [  4.46551724 106.53448276],0
b2,1,0.787743,0.072492,[ 6 22] ; [13 41],[ 6.48780488 21.51219512] ; [12.51219512 41.48780488],0
b3,1,0.787743,0.072492,[ 6 22] ; [13 41],[ 6.48780488 21.51219512] ; [12.51219512 41.48780488],0
r4,1,0.794861,0.067602,[46 17] ; [79 32],[45.25862069 17.74137931] ; [79.74137931 31.25862069],0
d5,1,0.820684,0.051377,[44 19] ; [75 35],[43.33526012 19.66473988] ; [75.66473988 34.33526012],0
r3,1,0.854843,0.033468,[53  9] ; [96 15],[53.39884393  8.60115607] ; [95.60115607 15.39884393],0
d1,1,0.855686,0.033076,[27 36] ; [46 65],[26.43103448 36.56896552] ; [46.56896552 64.43103448],0
p1,1,0.865799,0.02856,[ 2 61] ; [  3 107],[ 1.82080925 61.17919075] ; [  3.17919075 106.82080925],0
b4,1,0.869338,0.02706,[36 27] ; [62 49],[35.48275862 27.51724138] ; [62.51724138 48.48275862],0
s1,1,0.872134,0.025904,[ 3 59] ; [  6 105],[ 3.22543353 58.77456647] ; [  5.77456647 105.22543353],0
n6,1,0.879348,0.023042,[39 24] ; [70 41],[39.46551724 23.53448276] ; [69.53448276 41.46551724],0
a7,1,0.894405,0.017618,[43 20] ; [74 36],[42.60693642 20.39306358] ; [74.39306358 35.60693642],0
n3,1,0.938814,0.005892,[14  8] ; [31 17],[14.14285714  7.85714286] ; [30.85714286 17.14285714],0
