Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,23.388355,[ 70 115] ; [43 15],[86.02880658 98.97119342] ; [26.97119342 31.02880658],1
d3,1,0.19727,1.662469,[127  59] ; [44 13],[130.88888889  55.11111111] ; [40.11111111 16.88888889],0
v3,1,0.233666,1.418408,[ 57 119] ; [23 33],[ 60.68965517 115.31034483] ; [19.31034483 36.68965517],0
p1,1,0.25653,1.287389,[ 11 173] ; [ 6 52],[ 12.92561983 171.07438017] ; [ 4.07438017 53.92561983],0
a7,1,0.296983,1.087693,[134  51] ; [46 12],[137.03703704  47.96296296] ; [42.96296296 15.03703704],0
r4,1,0.320273,0.987832,[146  40] ; [49  9],[148.64754098  37.35245902] ; [46.35245902 11.64754098],0
p12,1,0.39253,0.731091,[  3 182] ; [ 2 56],[  3.80658436 181.19341564] ; [ 1.19341564 56.80658436],0
r3,1,0.427613,0.629298,[162  23] ; [53  5],[163.68312757  21.31687243] ; [51.31687243  6.68312757],0
a1,1,0.446383,0.579819,[  7 179] ; [ 1 57],[  6.09836066 179.90163934] ; [ 1.90163934 56.09836066],0
a4,1,0.493623,0.46862,[ 83 102] ; [29 29],[85.26748971 99.73251029] ; [26.73251029 31.26748971],0
n2,1,0.497219,0.460868,[29 22] ; [10  5],[30.13636364 20.86363636] ; [8.86363636 6.13636364],0
a3,1,0.581816,0.303308,[130  56] ; [42 15],[131.65432099  54.34567901] ; [40.34567901 16.65432099],0
b5,1,0.61265,0.256334,[102  84] ; [34 24],[103.67213115  82.32786885] ; [32.32786885 25.67213115],0
b4,1,0.635144,0.22515,[106  80] ; [31 27],[104.43442623  81.56557377] ; [32.56557377 25.43442623],0
u3,1,0.65912,0.194595,[28 28] ; [7 9],[27.22222222 28.77777778] ; [7.77777778 8.22222222],0
p5,1,0.677561,0.172884,[ 10 174] ; [ 4 54],[ 10.6446281 173.3553719] ; [ 3.3553719 54.6446281],0
s4,1,0.678143,0.172224,[ 13 173] ; [ 5 53],[ 13.72131148 172.27868852] ; [ 4.27868852 53.72131148],0
n1,1,0.683481,0.166234,[15 35] ; [5 9],[15.625 34.375] ; [4.375 9.625],0
s1,1,0.699592,0.148897,[  5 180] ; [ 1 55],[  4.60580913 180.39419087] ; [ 1.39419087 54.60580913],0
b1,1,0.731857,0.117413,[ 72 114] ; [21 37],[ 70.89344262 115.10655738] ; [22.10655738 35.89344262],0
a8,1,0.778341,0.079232,[ 18 152] ; [ 6 44],[ 18.54545455 151.45454545] ; [ 5.45454545 44.54545455],0
d2,1,0.782124,0.076481,[94 89] ; [31 27],[94.91701245 88.08298755] ; [30.08298755 27.91701245],0
r1,1,0.798879,0.064922,[134  51] ; [43 15],[134.75308642  50.24691358] ; [42.24691358 15.75308642],0
u2,1,0.803626,0.06183,[29 26] ; [9 7],[29.43661972 25.56338028] ; [8.56338028 7.43661972],0
d4,1,0.871964,0.025974,[161  24] ; [50  8],[160.63786008  24.36213992] ; [50.36213992  7.63786008],0
a6,1,0.893304,0.017989,[133  53] ; [42 16],[133.40163934  52.59836066] ; [41.59836066 16.40163934],0
a5,1,0.893304,0.017989,[133  53] ; [42 16],[133.40163934  52.59836066] ; [41.59836066 16.40163934],0
s3,1,0.920302,0.010011,[ 43 140] ; [14 44],[ 43.28215768 139.71784232] ; [13.71784232 44.28215768],0
s2,1,0.965818,0.001836,[ 32 151] ; [10 48],[ 31.89211618 151.10788382] ; [10.10788382 47.89211618],0
r2,1,0.987434,0.000248,[165  16] ; [52  5],[165.02941176  15.97058824] ; [51.97058824  5.02941176],0
