Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,9e-06,19.71983,[28 56] ; [93 53],[44.19130435 39.80869565] ; [76.80869565 69.19130435],1
u2,1,0.599203,0.276199,[11  4] ; [13  7],[10.28571429  4.71428571] ; [13.71428571  6.28571429],0
p1,1,0.676935,0.173597,[14 73] ; [ 21 128],[12.90254237 74.09745763] ; [ 22.09745763 126.90254237],0
r1,1,0.718146,0.130276,[71 16] ; [126  25],[72.01260504 14.98739496] ; [124.98739496  26.01260504],0
p4,1,0.724874,0.12387,[73 14] ; [124  27],[72.01260504 14.98739496] ; [124.98739496  26.01260504],0
p2,1,0.749639,0.101835,[79  8] ; [138  12],[79.65822785  7.34177215] ; [137.34177215  12.65822785],0
b1,1,0.802131,0.062795,[36 51] ; [65 86],[36.92016807 50.07983193] ; [64.07983193 86.92016807],0
u1,1,0.818293,0.052781,[23 64] ; [ 42 109],[23.7605042 63.2394958] ; [ 41.2394958 109.7605042],0
s1,1,0.833644,0.044112,[ 4 83] ; [  6 143],[ 3.68644068 83.31355932] ; [  6.31355932 142.68644068],0
a4,1,0.85383,0.033942,[43 44] ; [76 74],[43.6835443 43.3164557] ; [75.3164557 74.6835443],0
r3,1,0.868196,0.02754,[85  2] ; [147   4],[84.80672269  2.19327731] ; [147.19327731   3.80672269],0
n4,1,0.920478,0.009966,[75 12] ; [130  20],[75.25316456 11.74683544] ; [129.74683544  20.25316456],0
