Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2e-06,22.92752,[46 28] ; [26 74],[30.62068966 43.37931034] ; [41.37931034 58.62068966],1
n2,1,0.243091,1.362578,[15  5] ; [27 18],[12.92307692  7.07692308] ; [29.07692308 15.92307692],0
u1,1,0.252989,1.306724,[ 5 74] ; [  3 102],[ 3.43478261 75.56521739] ; [  4.56521739 100.43478261],0
a2,1,0.262233,1.256931,[ 6 73] ; [  4 101],[ 4.29347826 74.70652174] ; [ 5.70652174 99.29347826],0
d2,1,0.271582,1.208739,[36 43] ; [39 65],[32.37704918 46.62295082] ; [42.62295082 61.37704918],0
d3,1,0.282011,1.157373,[34 45] ; [37 68],[30.48369565 48.51630435] ; [40.51630435 64.48369565],0
n4,1,0.335113,0.929039,[60 19] ; [73 32],[57.10326087 21.89673913] ; [75.89673913 29.10326087],0
u3,1,0.343451,0.897508,[ 8 10] ; [16 34],[ 6.35294118 11.64705882] ; [17.64705882 32.35294118],0
n6,1,0.361377,0.833103,[59 19] ; [73 32],[56.26229508 21.73770492] ; [75.73770492 29.26229508],0
s1,1,0.40931,0.680804,[ 5 72] ; [  4 101],[ 3.80769231 73.19230769] ; [ 5.19230769 99.80769231],0
a1,1,0.432838,0.615196,[ 5 74] ; [  4 101],[ 3.86413043 75.13586957] ; [ 5.13586957 99.86413043],0
p3,1,0.459354,0.547469,[29 48] ; [34 71],[26.65384615 50.34615385] ; [36.34615385 68.65384615],0
s3,1,0.505816,0.442713,[38 41] ; [44 58],[35.79005525 43.20994475] ; [46.20994475 55.79005525],0
s4,1,0.506939,0.440379,[ 8 71] ; [14 91],[ 9.44565217 69.55434783] ; [12.55434783 92.44565217],0
b1,1,0.537349,0.380476,[37 42] ; [54 51],[39.07065217 39.92934783] ; [51.92934783 53.07065217],0
p1,1,0.665011,0.187494,[ 4 74] ; [ 7 98],[ 4.68852459 73.31147541] ; [ 6.31147541 98.68852459],0
p6,1,0.702321,0.146069,[18 57] ; [22 80],[16.94915254 58.05084746] ; [23.05084746 78.94915254],0
p8,1,0.863457,0.029576,[29 47] ; [41 63],[29.55555556 46.44444444] ; [40.44444444 63.55555556],0
b4,1,0.881604,0.022182,[39 40] ; [53 52],[39.5 39.5] ; [52.5 52.5],0
u2,1,0.909534,0.012911,[ 8 10] ; [23 27],[8.20588235 9.79411765] ; [22.79411765 27.20588235],0
a6,1,0.916982,0.010865,[31 48] ; [42 63],[31.3423913 47.6576087] ; [41.6576087 63.3423913],0
p5,1,0.981323,0.000548,[ 5 71] ; [ 7 98],[ 5.03867403 70.96132597] ; [ 6.96132597 98.03867403],0
a8,1,0.992593,8.6e-05,[ 7 68] ; [ 9 87],[ 7.01754386 67.98245614] ; [ 8.98245614 87.01754386],0
