Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,5.3e-05,16.338003,[18  3] ; [17 34],[10.20833333 10.79166667] ; [24.79166667 26.20833333],1
p9,1,0.372817,0.794255,[13  8] ; [37 14],[14.58333333  6.41666667] ; [35.41666667 15.58333333],0
p5,1,0.386442,0.750107,[ 3 18] ; [ 4 48],[ 2.01369863 18.98630137] ; [ 4.98630137 47.01369863],0
b5,1,0.426686,0.631828,[14  7] ; [30 23],[12.48648649  8.51351351] ; [31.51351351 21.48648649],0
b2,1,0.43437,0.611111,[ 2 10] ; [ 9 23],[3. 9.] ; [ 8. 24.],0
b3,1,0.43437,0.611111,[ 2 10] ; [ 9 23],[3. 9.] ; [ 8. 24.],0
a7,1,0.43499,0.609464,[10 11] ; [20 33],[ 8.51351351 12.48648649] ; [21.48648649 31.51351351],0
d1,1,0.491704,0.472796,[ 1 20] ; [ 1 52],[ 0.56756757 20.43243243] ; [ 1.43243243 51.56756757],0
n5,1,0.512449,0.429063,[13  8] ; [37 16],[14.18918919  6.81081081] ; [35.81081081 17.18918919],0
r2,1,0.516112,0.421655,[15  6] ; [33 19],[13.80821918  7.19178082] ; [34.19178082 17.80821918],0
r3,1,0.552086,0.353594,[16  5] ; [36 16],[14.95890411  6.04109589] ; [37.04109589 14.95890411],0
v1,1,0.617685,0.249135,[ 7 14] ; [14 37],[ 6.125 14.875] ; [14.875 36.125],0
b1,1,0.632455,0.228747,[10 11] ; [22 31],[ 9.08108108 11.91891892] ; [22.91891892 30.08108108],0
a1,1,0.666942,0.1852,[ 1 20] ; [ 4 49],[ 1.41891892 19.58108108] ; [ 3.58108108 49.41891892],0
p10,1,0.678867,0.171405,[11 10] ; [30 22],[11.79452055  9.20547945] ; [29.20547945 22.79452055],0
v2,1,0.689874,0.159222,[ 5 16] ; [10 41],[ 4.375 16.625] ; [10.625 40.375],0
n2,1,0.726095,0.122727,[3 2] ; [15  7],[3.33333333 1.66666667] ; [14.66666667  7.33333333],0
n1,1,0.726095,0.122727,[2 3] ; [ 7 15],[1.66666667 3.33333333] ; [ 7.33333333 14.66666667],0
n4,1,0.7418,0.108551,[11 10] ; [30 23],[11.63513514  9.36486486] ; [29.36486486 23.63513514],0
v4,1,0.783743,0.07532,[16  5] ; [38 14],[15.53424658  5.46575342] ; [38.46575342 13.53424658],0
b4,1,0.796522,0.066487,[10 11] ; [27 26],[10.5 10.5] ; [26.5 26.5],0
v3,1,0.833199,0.044353,[ 4 17] ; [ 9 44],[ 3.68918919 17.31081081] ; [ 9.31081081 43.68918919],0
s5,1,0.838595,0.04149,[ 3 17] ; [ 9 44],[ 3.28767123 16.71232877] ; [ 8.71232877 44.28767123],0
d2,1,0.869193,0.027121,[ 4 17] ; [11 42],[ 4.25675676 16.74324324] ; [10.74324324 42.25675676],0
s1,1,0.877535,0.023745,[ 1 20] ; [ 3 50],[ 1.13513514 19.86486486] ; [ 2.86486486 50.13513514],0
s4,1,0.985804,0.000317,[ 4 17] ; [10 43],[ 3.97297297 17.02702703] ; [10.02702703 42.97297297],0
