Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,2e-06,22.532418,[15 87] ; [23 21],[26.54794521 75.45205479] ; [11.45205479 32.54794521],1
p5,1,0.130559,2.285845,[  2 100] ; [ 3 40],[ 3.51724138 98.48275862] ; [ 1.48275862 41.51724138],0
n3,1,0.163811,1.938686,[21 12] ; [11  2],[22.95652174 10.04347826] ; [9.04347826 3.95652174],0
a8,1,0.174377,1.844905,[ 4 92] ; [ 4 35],[ 5.68888889 90.31111111] ; [ 2.31111111 36.68888889],0
v3,1,0.193996,1.68701,[23 75] ; [14 27],[26.08633094 71.91366906] ; [10.91366906 30.08633094],0
r4,1,0.214212,1.542728,[77 26] ; [37  7],[79.87755102 23.12244898] ; [34.12244898  9.87755102],0
d5,1,0.216688,1.526173,[71 31] ; [35  9],[74.05479452 27.94520548] ; [31.94520548 12.05479452],0
b5,1,0.219734,1.506107,[65 38] ; [23 21],[61.65986395 41.34013605] ; [26.34013605 17.65986395],0
r3,1,0.230297,1.439027,[92 11] ; [42  2],[93.89115646  9.10884354] ; [40.10884354  3.89115646],0
p9,1,0.25945,1.271688,[68 34] ; [32 10],[70.83333333 31.16666667] ; [29.16666667 12.83333333],0
p10,1,0.26067,1.265194,[58 43] ; [29 14],[61.02083333 39.97916667] ; [25.97916667 17.02083333],0
a2,1,0.266908,1.232568,[ 8 95] ; [ 6 38],[ 9.80952381 93.19047619] ; [ 4.19047619 39.80952381],0
p1,1,0.278885,1.172517,[ 3 99] ; [ 3 41],[ 4.19178082 97.80821918] ; [ 1.80821918 42.19178082],0
n1,1,0.297066,1.087317,[ 7 26] ; [5 9],[ 8.42553191 24.57446809] ; [ 3.57446809 10.42553191],0
v2,1,0.326504,0.962712,[47 53] ; [23 18],[49.64539007 50.35460993] ; [20.35460993 20.64539007],0
r2,1,0.399662,0.709343,[89 12] ; [39  3],[90.40559441 10.59440559] ; [37.59440559  4.40559441],0
a7,1,0.438275,0.600795,[70 32] ; [33 11],[71.95890411 30.04109589] ; [31.04109589 12.95890411],0
p8,1,0.471498,0.518463,[32 71] ; [16 27],[33.8630137 69.1369863] ; [14.1369863 28.8630137],0
a6,1,0.472812,0.515397,[59 44] ; [28 16],[60.95918367 42.04081633] ; [26.04081633 17.95918367],0
r1,1,0.492092,0.471949,[69 34] ; [32 12],[70.76870748 32.23129252] ; [30.23129252 13.76870748],0
d2,1,0.492599,0.470845,[36 67] ; [18 26],[37.83673469 65.16326531] ; [16.16326531 27.83673469],0
d4,1,0.526492,0.401157,[82 21] ; [37  7],[83.38095238 19.61904762] ; [35.61904762  8.38095238],0
d1,1,0.652159,0.203189,[45 58] ; [21 23],[46.24489796 56.75510204] ; [19.75510204 24.24489796],0
p2,1,0.658889,0.194876,[71 31] ; [29 15],[69.8630137 32.1369863] ; [30.1369863 13.8630137],0
a4,1,0.71892,0.12953,[32 71] ; [15 29],[32.93197279 70.06802721] ; [14.06802721 29.93197279],0
v4,1,0.730758,0.118417,[89 12] ; [37  6],[88.375 12.625] ; [37.625  5.375],0
b4,1,0.813719,0.055522,[63 40] ; [26 18],[62.36054422 40.63945578] ; [26.63945578 17.36054422],0
p11,1,0.869735,0.026894,[67 36] ; [28 16],[66.56462585 36.43537415] ; [28.43537415 15.56462585],0
n6,1,0.929637,0.007797,[64 39] ; [27 17],[63.76190476 39.23809524] ; [27.23809524 16.76190476],0
s1,1,0.935805,0.006487,[ 5 98] ; [ 2 42],[ 4.9047619 98.0952381] ; [ 2.0952381 41.9047619],0
p7,1,0.987629,0.00024,[42 58] ; [18 25],[41.95804196 58.04195804] ; [18.04195804 24.95804196],0
