Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,50.186133,[ 15 141] ; [79 98],[ 44.03603604 111.96396396] ; [ 49.96396396 127.03603604],1
a7,1,0.249837,1.324215,[97 60] ; [122  58],[102.02670623  54.97329377] ; [116.97329377  63.02670623],0
p5,1,0.259989,1.268816,[ 14 141] ; [ 23 155],[ 17.22222222 137.77777778] ; [ 19.77777778 158.22222222],0
n1,1,0.302225,1.064349,[24 29] ; [15 28],[21.53125 31.46875] ; [17.46875 25.53125],0
d3,1,0.330012,0.948849,[87 70] ; [108  70],[91.3880597 65.6119403] ; [103.6119403  74.3880597],0
n2,1,0.362118,0.830534,[32 22] ; [30 14],[34.16326531 19.83673469] ; [27.83673469 16.16326531],0
n4,1,0.391965,0.732838,[111  46] ; [134  45],[114.47916667  42.52083333] ; [130.52083333  48.47916667],0
a6,1,0.410174,0.678296,[99 58] ; [105  74],[95.32142857 61.67857143] ; [108.67857143  70.32142857],0
a2,1,0.59538,0.282021,[ 27 130] ; [ 35 145],[ 28.884273 128.115727] ; [ 33.115727 146.884273],0
b2,1,0.616275,0.251138,[35 58] ; [46 66],[36.74634146 56.25365854] ; [44.25365854 67.74634146],0
b3,1,0.616275,0.251138,[35 58] ; [46 66],[36.74634146 56.25365854] ; [44.25365854 67.74634146],0
d5,1,0.626644,0.236639,[110  47] ; [129  49],[112.00895522  44.99104478] ; [126.99104478  51.00895522],0
b5,1,0.628692,0.233838,[91 66] ; [109  71],[93.17507418 63.82492582] ; [106.82492582  73.17507418],0
u1,1,0.763907,0.090213,[ 20 137] ; [ 21 159],[ 19.10089021 137.89910979] ; [ 21.89910979 158.10089021],0
v3,1,0.775223,0.081538,[ 29 122] ; [ 32 146],[ 27.99696049 123.00303951] ; [ 33.00303951 144.99696049],0
u4,1,0.890527,0.018944,[  2 155] ; [  2 178],[  1.86350148 155.13649852] ; [  2.13649852 177.86350148],0
n5,1,0.901764,0.015236,[110  47] ; [125  55],[109.48071217  47.51928783] ; [125.51928783  54.48071217],0
a4,1,0.91244,0.012092,[65 90] ; [ 74 105],[64.50598802 90.49401198] ; [ 74.49401198 104.50598802],0
u3,1,0.932121,0.007255,[33 32] ; [29 29],[32.76422764 32.23577236] ; [29.23577236 28.76422764],0
a1,1,0.944,0.004934,[  9 148] ; [ 10 170],[  8.85163205 148.14836795] ; [ 10.14836795 169.85163205],0
b1,1,0.951217,0.003743,[71 86] ; [82 98],[71.27893175 85.72106825] ; [81.72106825 98.27893175],0
d2,1,0.969311,0.00148,[67 88] ; [ 77 102],[66.82634731 88.17365269] ; [ 77.17365269 101.82634731],0
