Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.01196,6.316813,[22  9] ; [36 45],[16.05357143 14.94642857] ; [41.94642857 39.05357143],0
n3,1,0.776814,0.080357,[9 3] ; [19  5],[9.33333333 2.66666667] ; [18.66666667  5.33333333],0
s5,1,0.819338,0.052165,[12 19] ; [28 49],[11.48148148 19.51851852] ; [28.51851852 48.48148148],0
p2,1,0.822844,0.050126,[25  7] ; [68 17],[25.43589744  6.56410256] ; [67.56410256 17.43589744],0
b3,1,0.837937,0.041834,[ 5 11] ; [14 35],[ 4.67692308 11.32307692] ; [14.32307692 34.67692308],0
b2,1,0.837937,0.041834,[ 5 11] ; [14 35],[ 4.67692308 11.32307692] ; [14.32307692 34.67692308],0
b5,1,0.858859,0.031622,[19 13] ; [52 33],[19.41880342 12.58119658] ; [51.58119658 33.41880342],0
b1,1,0.883405,0.021507,[11 21] ; [28 57],[10.66666667 21.33333333] ; [28.33333333 56.66666667],0
u3,1,0.884966,0.020931,[8 4] ; [18 10],[7.8 4.2] ; [18.2  9.8],0
s4,1,0.89131,0.018672,[ 9 23] ; [25 60],[ 9.2991453 22.7008547] ; [24.7008547 60.2991453],0
p1,1,0.909072,0.013044,[ 2 29] ; [ 6 79],[ 2.13793103 28.86206897] ; [ 5.86206897 79.13793103],0
d4,1,0.911976,0.012221,[27  5] ; [71 14],[26.8034188  5.1965812] ; [71.1965812 13.8034188],0
r3,1,0.914545,0.011515,[31  1] ; [82  3],[30.90598291  1.09401709] ; [82.09401709  2.90598291],0
p4,1,0.923515,0.009217,[15 17] ; [39 46],[14.76923077 17.23076923] ; [39.23076923 45.76923077],0
s7,1,0.981529,0.000536,[14 16] ; [38 43],[14.05405405 15.94594595] ; [37.94594595 43.05405405],0
p7,1,0.982098,0.000503,[18 13] ; [48 35],[17.94736842 13.05263158] ; [48.05263158 34.94736842],0
s2,1,0.990571,0.00014,[23  9] ; [61 24],[22.97435897  9.02564103] ; [61.02564103 23.97435897],0
a2,1,0.992761,8.2e-05,[ 6 26] ; [16 69],[ 6.01709402 25.98290598] ; [15.98290598 69.01709402],0
