Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,49.333213,[108  30] ; [101 145],[75.109375 62.890625] ; [133.890625 112.109375],1
u3,1,0.590447,0.289646,[20 19] ; [53 41],[21.40601504 17.59398496] ; [51.59398496 42.40601504],0
a7,1,0.600105,0.274837,[103  37] ; [177  72],[100.77120823  39.22879177] ; [179.22879177  69.77120823],0
p8,1,0.651898,0.203515,[71 65] ; [123 124],[68.88772846 67.11227154] ; [125.11227154 121.88772846],0
u4,1,0.680653,0.169391,[  1 140] ; [  1 249],[  0.72122762 140.27877238] ; [  1.27877238 248.72122762],0
s1,1,0.695362,0.153342,[  3 136] ; [  4 245],[  2.50773196 136.49226804] ; [  4.49226804 244.50773196],0
b5,1,0.709101,0.139177,[87 54] ; [159  91],[88.71099744 52.28900256] ; [157.28900256  92.71099744],0
n3,1,0.750116,0.101433,[20 10] ; [51 22],[20.67961165  9.32038835] ; [50.32038835 22.67961165],0
p2,1,0.756031,0.096532,[108  30] ; [199  51],[109.19072165  28.80927835] ; [197.80927835  52.19072165],0
s5,1,0.768815,0.086392,[ 33 104] ; [ 56 190],[ 31.83550914 105.16449086] ; [ 57.16449086 188.83550914],0
b2,1,0.782851,0.075959,[37 60] ; [48 84],[36.00436681 60.99563319] ; [48.99563319 83.00436681],0
b3,1,0.782851,0.075959,[37 60] ; [48 84],[36.00436681 60.99563319] ; [48.99563319 83.00436681],0
p11,1,0.785875,0.073805,[106  35] ; [191  59],[107.10230179  33.89769821] ; [189.89769821  60.10230179],0
a6,1,0.921488,0.009714,[96 45] ; [169  81],[95.56265985 45.43734015] ; [169.43734015  80.56265985],0
