Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,26.461686,[54  5] ; [14 19],[43.60869565 15.39130435] ; [24.39130435  8.60869565],1
p7,1,0.552161,0.35346,[44 15] ; [22 10],[42.79120879 16.20879121] ; [23.20879121  8.79120879],0
d5,1,0.572072,0.319228,[46 13] ; [24  9],[44.89130435 14.10869565] ; [25.10869565  7.89130435],0
r3,1,0.572286,0.318873,[54  5] ; [29  4],[53.22826087  5.77173913] ; [29.77173913  3.22826087],0
a5,1,0.613856,0.254598,[44 15] ; [23 10],[42.9673913 16.0326087] ; [24.0326087  8.9673913],0
a6,1,0.660957,0.192364,[36 22] ; [22 11],[36.96703297 21.03296703] ; [21.03296703 11.96703297],0
p8,1,0.671145,0.180265,[25 32] ; [16 17],[25.96666667 31.03333333] ; [15.03333333 17.96666667],0
b2,1,0.719721,0.12876,[18 23] ; [ 7 11],[17.37288136 23.62711864] ; [ 7.62711864 10.37288136],0
b3,1,0.719721,0.12876,[18 23] ; [ 7 11],[17.37288136 23.62711864] ; [ 7.62711864 10.37288136],0
s7,1,0.773797,0.082605,[27 31] ; [13 17],[26.36363636 31.63636364] ; [13.63636364 16.36363636],0
a7,1,0.803976,0.061605,[36 23] ; [21 12],[36.55434783 22.44565217] ; [20.44565217 12.55434783],0
b5,1,0.841843,0.039815,[37 22] ; [20 13],[36.55434783 22.44565217] ; [20.44565217 12.55434783],0
a1,1,0.843026,0.039214,[ 3 56] ; [ 2 31],[ 3.20652174 55.79347826] ; [ 1.79347826 31.20652174],0
p5,1,0.843026,0.039214,[ 3 56] ; [ 2 31],[ 3.20652174 55.79347826] ; [ 1.79347826 31.20652174],0
p1,1,0.844265,0.038589,[ 8 51] ; [ 4 29],[ 7.69565217 51.30434783] ; [ 4.30434783 28.69565217],0
v3,1,0.84619,0.037629,[26 33] ; [13 18],[25.56666667 33.43333333] ; [13.43333333 17.56666667],0
n3,1,0.848936,0.036281,[8 1] ; [6 1],[7.875 1.125] ; [6.125 0.875],0
n2,1,0.848936,0.036281,[8 1] ; [6 1],[7.875 1.125] ; [6.125 0.875],0
a3,1,0.864287,0.029214,[43 15] ; [25  8],[43.34065934 14.65934066] ; [24.65934066  8.34065934],0
s6,1,0.894647,0.017537,[32 25] ; [19 14],[32.3 24.7] ; [18.7 14.3],0
p12,1,0.903013,0.014849,[ 2 55] ; [ 1 32],[ 1.9 55.1] ; [ 1.1 31.9],0
d1,1,0.924632,0.008949,[28 31] ; [16 17],[28.2173913 30.7826087] ; [15.7826087 17.2173913],0
p6,1,0.966116,0.001805,[15 44] ; [ 7 21],[14.91954023 44.08045977] ; [ 7.08045977 20.91954023],0
