Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,5e-06,20.881464,[50  5] ; [4 8],[44.32835821 10.67164179] ; [9.67164179 2.32835821],1
r3,1,0.22313,1.484127,[55  1] ; [11  1],[54.35294118  1.64705882] ; [11.64705882  0.35294118],0
b1,1,0.242948,1.363409,[14 42] ; [5 7],[15.64705882 40.35294118] ; [3.35294118 8.64705882],0
s6,1,0.267206,1.231034,[49  7] ; [9 3],[47.76470588  8.23529412] ; [10.23529412  1.76470588],0
p8,1,0.269433,1.219632,[28 27] ; [4 8],[26.26865672 28.73134328] ; [5.73134328 6.26865672],0
u2,1,0.315425,1.007824,[12 11] ; [1 3],[11.07407407 11.92592593] ; [1.92592593 2.07407407],0
v3,1,0.344537,0.893476,[16 37] ; [ 2 10],[14.67692308 38.32307692] ; [3.32307692 8.67692308],0
n3,1,0.372929,0.793882,[13  8] ; [2 3],[12.11538462  8.88461538] ; [2.88461538 2.11538462],0
r1,1,0.394851,0.723952,[39 16] ; [7 5],[37.76119403 17.23880597] ; [8.23880597 3.76119403],0
a4,1,0.421911,0.644986,[21 35] ; [6 6],[22.23529412 33.76470588] ; [4.76470588 7.23529412],0
v2,1,0.450439,0.569547,[29 25] ; [5 7],[27.81818182 26.18181818] ; [6.18181818 5.81818182],0
a6,1,0.493739,0.468367,[34 22] ; [6 6],[32.94117647 23.05882353] ; [7.05882353 4.94117647],0
a5,1,0.526852,0.40046,[38 18] ; [7 5],[37.05882353 18.94117647] ; [7.94117647 4.05882353],0
p1,1,0.553984,0.350227,[ 8 46] ; [ 1 11],[ 7.36363636 46.63636364] ; [ 1.63636364 10.36363636],0
d1,1,0.570353,0.322092,[33 23] ; [6 6],[32.11764706 23.88235294] ; [6.88235294 5.11764706],0
b5,1,0.600165,0.274747,[28 28] ; [5 7],[27.17647059 28.82352941] ; [5.82352941 6.17647059],0
p4,1,0.600165,0.274747,[28 28] ; [7 5],[28.82352941 27.17647059] ; [6.17647059 5.82352941],0
p6,1,0.601104,0.273334,[18 37] ; [3 9],[17.23880597 37.76119403] ; [3.76119403 8.23880597],0
b4,1,0.610733,0.259109,[37 19] ; [7 5],[36.23529412 19.76470588] ; [7.76470588 4.23529412],0
a3,1,0.667648,0.184365,[33 22] ; [8 4],[33.65671642 21.34328358] ; [7.34328358 4.65671642],0
p3,1,0.680062,0.170056,[27 29] ; [5 7],[26.35294118 29.64705882] ; [5.64705882 6.35294118],0
d4,1,0.684343,0.165278,[49  7] ; [11  1],[49.41176471  6.58823529] ; [10.58823529  1.41176471],0
u1,1,0.699106,0.149404,[ 7 49] ; [ 2 10],[ 7.41176471 48.58823529] ; [ 1.58823529 10.41176471],0
s4,1,0.700199,0.148264,[22 34] ; [4 8],[21.41176471 34.58823529] ; [4.58823529 7.41176471],0
n2,1,0.82176,0.050752,[15  6] ; [4 2],[14.77777778  6.22222222] ; [4.22222222 1.77777778],0
n6,1,0.872153,0.025897,[40 15] ; [9 3],[40.2238806 14.7761194] ; [8.7761194 3.2238806],0
a1,1,0.9474,0.004352,[ 5 51] ; [ 1 11],[ 4.94117647 51.05882353] ; [ 1.05882353 10.94117647],0
a2,1,0.959473,0.002582,[ 9 47] ; [ 2 10],[ 9.05882353 46.94117647] ; [ 1.94117647 10.05882353],0
s7,1,0.991702,0.000108,[24 29] ; [5 6],[24.015625 28.984375] ; [4.984375 6.015625],0
