Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,34.22934,[110  14] ; [19 23],[96.36144578 27.63855422] ; [32.63855422  9.36144578],1
p1,1,0.345134,0.891267,[ 15 111] ; [ 3 41],[ 13.34117647 112.65882353] ; [ 4.65882353 39.34117647],0
d2,1,0.366935,0.814018,[61 64] ; [18 26],[58.43195266 66.56804734] ; [20.56804734 23.43195266],0
n3,1,0.391408,0.734564,[17  4] ; [11  5],[15.89189189  5.10810811] ; [12.10810811  3.89189189],0
n2,1,0.418492,0.654545,[15  5] ; [10  6],[13.88888889  6.11111111] ; [11.11111111  4.88888889],0
p8,1,0.42109,0.647273,[65 59] ; [19 23],[62.74698795 61.25301205] ; [21.25301205 20.74698795],0
a8,1,0.433302,0.613957,[13 98] ; [ 3 38],[11.68421053 99.31578947] ; [ 4.31578947 36.68421053],0
d3,1,0.457236,0.552653,[84 42] ; [32 12],[85.97647059 40.02352941] ; [30.02352941 13.97647059],0
b4,1,0.567101,0.327558,[84 43] ; [27 17],[82.43859649 44.56140351] ; [28.56140351 15.43859649],0
s2,1,0.703276,0.145087,[45 82] ; [17 27],[46.04678363 80.95321637] ; [15.95321637 28.04678363],0
s5,1,0.763003,0.090927,[31 93] ; [10 34],[30.26190476 93.73809524] ; [10.73809524 33.26190476],0
b3,1,0.779527,0.078364,[26 53] ; [ 5 12],[25.51041667 53.48958333] ; [ 5.48958333 11.51041667],0
b2,1,0.779527,0.078364,[26 53] ; [ 5 12],[25.51041667 53.48958333] ; [ 5.48958333 11.51041667],0
d4,1,0.788403,0.07203,[97 28] ; [35  9],[97.63313609 27.36686391] ; [34.36686391  9.63313609],0
n1,1,0.809076,0.058379,[ 5 15] ; [ 3 11],[ 4.70588235 15.29411765] ; [ 3.29411765 10.70588235],0
r2,1,0.846135,0.037656,[121   5] ; [41  2],[120.78106509   5.21893491] ; [41.21893491  1.78106509],0
s3,1,0.930678,0.007568,[52 70] ; [18 25],[51.75757576 70.24242424] ; [18.24242424 24.75757576],0
