Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.572537,[ 25 106] ; [71 73],[45.73090909 85.26909091] ; [50.26909091 93.73090909],1
p5,1,0.219714,1.506239,[ 11 121] ; [  7 141],[  8.48571429 123.51428571] ; [  9.51428571 138.48571429],0
p2,1,0.323387,0.975199,[108  24] ; [114  34],[104.65714286  27.34285714] ; [117.34285714  30.65714286],0
b5,1,0.340188,0.909721,[82 50] ; [100  48],[85.8 46.2] ; [96.2 51.8],0
r2,1,0.353033,0.862524,[124   8] ; [131  13],[121.95652174  10.04347826] ; [133.04347826  10.95652174],0
v4,1,0.358657,0.842589,[127   5] ; [136   9],[125.32851986   6.67148014] ; [137.67148014   7.32851986],0
p10,1,0.382389,0.763007,[97 32] ; [117  30],[100.02173913  28.97826087] ; [113.97826087  33.02173913],0
p12,1,0.426171,0.633237,[  6 126] ; [ 10 138],[  7.54285714 124.45714286] ; [  8.45714286 139.54285714],0
s8,1,0.430034,0.62273,[62 70] ; [76 71],[65.29032258 66.70967742] ; [72.70967742 74.29032258],0
a3,1,0.46733,0.528281,[84 47] ; [101  47],[86.86379928 44.13620072] ; [98.13620072 49.86379928],0
b4,1,0.497836,0.459547,[75 57] ; [90 58],[77.78571429 54.21428571] ; [87.21428571 60.78571429],0
u3,1,0.526502,0.401138,[27 20] ; [30 17],[28.5 18.5] ; [28.5 18.5],0
s4,1,0.533552,0.387622,[29 99] ; [ 29 119],[ 26.89855072 101.10144928] ; [ 31.10144928 116.89855072],0
s3,1,0.560222,0.339321,[86 44] ; [100  44],[88.24817518 41.75182482] ; [97.75182482 46.24817518],0
p8,1,0.570063,0.322578,[55 77] ; [54 87],[52.7032967 79.2967033] ; [56.2967033 84.7032967],0
n4,1,0.620432,0.245262,[99 32] ; [108  40],[97.19354839 33.80645161] ; [109.80645161  38.19354839],0
a4,1,0.627437,0.235552,[49 81] ; [60 88],[50.97122302 79.02877698] ; [58.02877698 89.97122302],0
p4,1,0.635323,0.224912,[56 75] ; [67 80],[57.96043165 73.03956835] ; [65.03956835 81.96043165],0
p11,1,0.674024,0.176932,[97 35] ; [112  36],[98.52857143 33.47142857] ; [110.47142857  37.52857143],0
s5,1,0.683734,0.165953,[51 80] ; [53 92],[49.36231884 81.63768116] ; [54.63768116 90.36231884],0
a2,1,0.707567,0.140719,[ 27 105] ; [ 33 115],[ 28.28571429 103.71428571] ; [ 31.71428571 116.28571429],0
n3,1,0.740196,0.109955,[29 14] ; [23 13],[28.30379747 14.69620253] ; [23.69620253 12.30379747],0
u2,1,0.742286,0.108128,[26 21] ; [27 19],[26.78494624 20.21505376] ; [26.21505376 19.78494624],0
n6,1,0.785582,0.074012,[111  21] ; [121  25],[110.15827338  21.84172662] ; [121.84172662  24.15827338],0
n2,1,0.847524,0.036971,[35  9] ; [28  8],[34.65  9.35] ; [28.35  7.65],0
n5,1,0.870668,0.026507,[99 33] ; [109  38],[98.40860215 33.59139785] ; [109.59139785  37.40860215],0
u4,1,0.887296,0.020086,[  3 129] ; [  3 145],[  2.82857143 129.17142857] ; [  3.17142857 144.82857143],0
p7,1,0.912635,0.012037,[69 58] ; [77 63],[69.44569288 57.55430712] ; [76.55430712 63.44569288],0
p6,1,0.935085,0.006634,[37 95] ; [ 41 103],[37.30434783 94.69565217] ; [ 40.69565217 103.30434783],0
a8,1,0.99572,2.9e-05,[ 21 101] ; [ 22 106],[ 20.984 101.016] ; [ 22.016 105.984],0
