Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,45.481829,[376  31] ; [21 16],[363.91666667  43.08333333] ; [33.08333333  3.91666667],1
r2,1,0.386815,0.748932,[382  20] ; [33  3],[380.89041096  21.10958904] ; [34.10958904  1.89041096],0
v4,1,0.516495,0.420887,[392  14] ; [34  2],[391.30316742  14.69683258] ; [34.69683258  1.30316742],0
p1,1,0.526271,0.401587,[ 47 360] ; [ 3 34],[ 45.83333333 361.16666667] ; [ 4.16666667 32.83333333],0
p2,1,0.586302,0.296157,[374  33] ; [34  2],[374.84424379  32.15575621] ; [33.15575621  2.84424379],0
v1,1,0.616222,0.251213,[249 149] ; [21 15],[247.60368664 150.39631336] ; [22.39631336 13.60368664],0
d3,1,0.619851,0.246077,[302 106] ; [26 11],[300.72808989 107.27191011] ; [27.27191011  9.72808989],0
d5,1,0.647514,0.209048,[352  55] ; [31  6],[351.08333333  55.91666667] ; [31.91666667  5.08333333],0
s4,1,0.664148,0.188524,[ 65 335] ; [ 5 32],[ 64.07322654 335.92677346] ; [ 5.92677346 31.07322654],0
a8,1,0.728923,0.120103,[ 54 312] ; [ 4 28],[ 53.33668342 312.66331658] ; [ 4.66331658 27.33668342],0
v2,1,0.781236,0.077122,[237 161] ; [20 15],[236.22632794 161.77367206] ; [20.77367206 14.22632794],0
s1,1,0.85122,0.035179,[ 14 391] ; [ 1 34],[ 13.80681818 391.19318182] ; [ 1.19318182 33.80681818],0
a2,1,0.855933,0.032962,[116 292] ; [10 27],[115.52359551 292.47640449] ; [10.47640449 26.52359551],0
b4,1,0.871365,0.02622,[237 171] ; [22 15],[237.46516854 170.53483146] ; [21.53483146 15.46516854],0
a1,1,0.905721,0.014027,[ 24 384] ; [ 2 35],[ 23.83820225 384.16179775] ; [ 2.16179775 34.83820225],0
a6,1,0.90865,0.013166,[283 125] ; [26 11],[283.30786517 124.69213483] ; [25.69213483 11.30786517],0
p7,1,0.917778,0.010657,[295 109] ; [26 10],[294.73636364 109.26363636] ; [26.26363636  9.73636364],0
n3,1,0.97982,0.00064,[46 15] ; [6 2],[45.97101449 15.02898551] ; [6.02898551 1.97101449],0
