Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,31.480568,[ 23 118] ; [55 57],[43.47035573 97.52964427] ; [34.52964427 77.47035573],1
r2,1,0.242686,1.364922,[121  22] ; [103  12],[124.15503876  18.84496124] ; [99.84496124 15.15503876],0
a3,1,0.320154,0.988318,[87 55] ; [78 38],[90.81395349 51.18604651] ; [74.18604651 41.81395349],0
n5,1,0.32257,0.978497,[101  43] ; [74 41],[97.2972973 46.7027027] ; [77.7027027 37.2972973],0
s4,1,0.375872,0.784158,[ 20 123] ; [ 12 104],[ 17.66795367 125.33204633] ; [ 14.33204633 101.66795367],0
s7,1,0.389612,0.740154,[40 96] ; [38 72],[43.12195122 92.87804878] ; [34.87804878 75.12195122],0
a1,1,0.420812,0.648045,[  8 136] ; [  4 112],[  6.64615385 137.35384615] ; [  5.35384615 110.64615385],0
d2,1,0.458949,0.548457,[60 83] ; [54 62],[62.94208494 80.05791506] ; [51.05791506 64.94208494],0
a8,1,0.474641,0.51115,[ 14 122] ; [ 8 97],[ 12.41493776 123.58506224] ; [ 9.58506224 95.41493776],0
u4,1,0.499085,0.456882,[  3 141] ; [  4 112],[  3.87692308 140.12307692] ; [  3.12307692 112.87692308],0
p1,1,0.519989,0.413916,[ 13 130] ; [  8 108],[ 11.59459459 131.40540541] ; [  9.40540541 106.59459459],0
s3,1,0.602627,0.271052,[54 88] ; [47 67],[56.0234375 85.9765625] ; [44.9765625 69.0234375],0
b2,1,0.683925,0.165741,[31 55] ; [24 37],[32.17687075 53.82312925] ; [22.82312925 38.17687075],0
b3,1,0.683925,0.165741,[31 55] ; [24 37],[32.17687075 53.82312925] ; [22.82312925 38.17687075],0
u3,1,0.737548,0.112293,[28 29] ; [20 18],[28.8 28.2] ; [19.2 18.8],0
b4,1,0.785835,0.073833,[87 57] ; [72 44],[88.06153846 55.93846154] ; [70.93846154 45.06153846],0
n4,1,0.827585,0.047437,[100  44] ; [82 34],[100.8  43.2] ; [81.2 34.8],0
b5,1,0.829651,0.046289,[85 59] ; [70 46],[85.84615385 58.15384615] ; [69.15384615 46.84615385],0
a4,1,0.846311,0.037569,[58 84] ; [46 70],[57.24031008 84.75968992] ; [46.75968992 69.24031008],0
a2,1,0.850886,0.03534,[ 26 118] ; [22 94],[ 26.58461538 117.41538462] ; [21.41538462 94.58461538],0
u1,1,0.856132,0.03287,[ 21 123] ; [ 16 100],[ 20.49230769 123.50769231] ; [16.50769231 99.49230769],0
