Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.001904,9.640298,[46 18] ; [13 20],[38.92783505 25.07216495] ; [20.07216495 12.92783505],0
n1,1,0.169327,1.888889,[ 3 15] ; [ 6 10],[ 4.76470588 13.23529412] ; [ 4.23529412 11.76470588],0
p4,1,0.198651,1.652262,[28 36] ; [10 23],[25.07216495 38.92783505] ; [12.92783505 20.07216495],0
a1,1,0.225368,1.46986,[ 1 63] ; [ 2 31],[ 1.97938144 62.02061856] ; [ 1.02061856 31.97938144],0
p9,1,0.253635,1.303168,[50 13] ; [22 10],[47.74736842 15.25263158] ; [24.25263158  7.74736842],0
s7,1,0.270226,1.215602,[28 35] ; [17 13],[30.48387097 32.51612903] ; [14.51612903 15.48387097],0
n5,1,0.313805,1.014592,[40 24] ; [24  9],[42.22680412 21.77319588] ; [21.77319588 11.22680412],0
p11,1,0.313805,1.014592,[40 24] ; [24  9],[42.22680412 21.77319588] ; [21.77319588 11.22680412],0
d1,1,0.322229,0.979878,[30 34] ; [12 21],[27.71134021 36.28865979] ; [14.28865979 18.71134021],0
n2,1,0.329131,0.952315,[14  4] ; [10  6],[12.70588235  5.29411765] ; [11.29411765  4.70588235],0
v1,1,0.373448,0.792159,[25 39] ; [16 17],[27.05154639 36.94845361] ; [13.94845361 19.05154639],0
r1,1,0.405553,0.6918,[46 18] ; [21 12],[44.20618557 19.79381443] ; [22.79381443 10.20618557],0
p10,1,0.410948,0.676056,[49 15] ; [22 10],[47.33333333 16.66666667] ; [23.66666667  8.33333333],0
p7,1,0.458417,0.549756,[27 35] ; [17 16],[28.71578947 33.28421053] ; [15.28421053 17.71578947],0
a2,1,0.481074,0.496428,[ 9 55] ; [ 3 30],[ 7.91752577 56.08247423] ; [ 4.08247423 28.91752577],0
s2,1,0.518424,0.417028,[41 21] ; [19 13],[39.57446809 22.42553191] ; [20.42553191 11.57446809],0
p3,1,0.519808,0.414274,[21 43] ; [13 20],[22.43298969 41.56701031] ; [11.56701031 21.43298969],0
d2,1,0.533195,0.388299,[23 41] ; [14 19],[24.41237113 39.58762887] ; [12.58762887 20.41237113],0
a5,1,0.533195,0.388299,[41 23] ; [19 14],[39.58762887 24.41237113] ; [20.41237113 12.58762887],0
u3,1,0.549141,0.358859,[15  8] ; [6 5],[14.20588235  8.79411765] ; [6.79411765 4.20588235],0
b3,1,0.60894,0.261721,[ 5 27] ; [ 2 17],[ 4.39215686 27.60784314] ; [ 2.60784314 16.39215686],0
b2,1,0.60894,0.261721,[ 5 27] ; [ 2 17],[ 4.39215686 27.60784314] ; [ 2.60784314 16.39215686],0
a8,1,0.66118,0.192093,[ 3 54] ; [ 1 30],[ 2.59090909 54.40909091] ; [ 1.40909091 29.59090909],0
v3,1,0.663061,0.189827,[17 46] ; [10 22],[17.90526316 45.09473684] ; [ 9.09473684 22.90526316],0
p8,1,0.664701,0.187863,[18 44] ; [11 22],[18.92631579 43.07368421] ; [10.07368421 22.92631579],0
a3,1,0.798972,0.064861,[41 23] ; [22 11],[41.56701031 22.43298969] ; [21.43298969 11.56701031],0
n3,1,0.848846,0.036325,[14  4] ; [12  4],[13.76470588  4.23529412] ; [12.23529412  3.76470588],0
s8,1,0.855632,0.033101,[24 40] ; [13 20],[24.41237113 39.58762887] ; [12.58762887 20.41237113],0
s3,1,0.913075,0.011916,[44 19] ; [22 10],[43.76842105 19.23157895] ; [22.23157895  9.76842105],0
u2,1,0.91354,0.011788,[10 13] ; [5 6],[10.14705882 12.85294118] ; [4.85294118 6.14705882],0
u1,1,0.957189,0.002882,[ 8 56] ; [ 4 29],[ 7.91752577 56.08247423] ; [ 4.08247423 28.91752577],0
s5,1,0.972101,0.001223,[23 37] ; [12 19],[23.07692308 36.92307692] ; [11.92307692 19.07692308],0
p1,1,0.979637,0.000651,[ 2 62] ; [ 1 32],[ 1.97938144 62.02061856] ; [ 1.02061856 31.97938144],0
p5,1,0.979637,0.000651,[ 2 62] ; [ 1 32],[ 1.97938144 62.02061856] ; [ 1.02061856 31.97938144],0
