Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,74.547319,[42 76] ; [262  70],[79.71555556 38.28444444] ; [224.28444444 107.71555556],1
v2,1,0.050239,3.833452,[60 53] ; [204 117],[68.73732719 44.26267281] ; [195.26267281 125.73732719],0
p10,1,0.054559,3.695525,[93 24] ; [285  43],[99.38426966 17.61573034] ; [278.61573034  49.38426966],0
s8,1,0.061306,3.501708,[66 52] ; [151 178],[57.28411633 60.71588367] ; [159.71588367 169.28411633],0
n6,1,0.080323,3.05836,[96 22] ; [289  40],[101.63310962  16.36689038] ; [283.36689038  45.63310962],0
n1,1,0.126913,2.329869,[13 11] ; [22 39],[ 9.88235294 14.11764706] ; [25.11764706 35.88235294],0
p3,1,0.140376,2.173828,[71 47] ; [224 107],[77.52783964 40.47216036] ; [217.47216036 113.52783964],0
p11,1,0.159173,1.982064,[92 26] ; [278  54],[97.02222222 20.97777778] ; [272.97777778  59.02222222],0
p12,1,0.182199,1.779592,[  8 109] ; [ 37 295],[ 11.72605791 105.27394209] ; [ 33.27394209 298.72605791],0
b3,1,0.223377,1.482543,[37 43] ; [ 83 133],[32.43243243 47.56756757] ; [ 87.56756757 128.43243243],0
b2,1,0.223377,1.482543,[37 43] ; [ 83 133],[32.43243243 47.56756757] ; [ 87.56756757 128.43243243],0
p8,1,0.248324,1.332706,[68 49] ; [211 118],[73.19058296 43.80941704] ; [205.80941704 123.19058296],0
p5,1,0.250253,1.32189,[24 93] ; [ 52 276],[19.98202247 97.01797753] ; [ 56.01797753 271.98202247],0
u2,1,0.253119,1.306004,[17 15] ; [60 33],[19.712 12.288] ; [57.288 35.712],0
p1,1,0.281639,1.159163,[  9 108] ; [ 37 293],[ 12.04026846 104.95973154] ; [ 33.95973154 296.04026846],0
v1,1,0.333717,0.93442,[64 50] ; [198 125],[68.34782609 45.65217391] ; [193.65217391 129.34782609],0
n2,1,0.389519,0.740444,[16  9] ; [44 16],[17.64705882  7.35294118] ; [42.35294118 17.64705882],0
p6,1,0.390815,0.736405,[48 67] ; [153 177],[51.94382022 63.05617978] ; [149.05617978 180.94382022],0
s5,1,0.405454,0.692091,[41 71] ; [105 220],[37.4187643 74.5812357] ; [108.5812357 216.4187643],0
u4,1,0.412026,0.672946,[  5 113] ; [  9 323],[  3.67111111 114.32888889] ; [ 10.32888889 321.67111111],0
p7,1,0.449526,0.571846,[80 36] ; [239  90],[83.15505618 32.84494382] ; [235.84494382  93.15505618],0
a1,1,0.466718,0.529736,[  5 113] ; [ 20 312],[  6.55555556 111.44444444] ; [ 18.44444444 313.55555556],0
p9,1,0.472368,0.516431,[101  17] ; [290  39],[103.21700224  14.78299776] ; [287.78299776  41.21700224],0
b4,1,0.498318,0.458518,[64 54] ; [192 140],[67.12888889 50.87111111] ; [188.87111111 143.12888889],0
n5,1,0.543972,0.368227,[96 22] ; [259  70],[93.71364653 24.28635347] ; [261.28635347  67.71364653],0
d2,1,0.561248,0.337548,[58 60] ; [173 158],[60.70824053 57.29175947] ; [170.29175947 160.70824053],0
s7,1,0.574608,0.315032,[64 50] ; [164 145],[61.44680851 52.55319149] ; [166.55319149 142.44680851],0
s1,1,0.582711,0.301872,[  3 113] ; [ 12 316],[  3.91891892 112.08108108] ; [ 11.08108108 316.91891892],0
s3,1,0.739956,0.110165,[66 51] ; [177 147],[64.46938776 52.53061224] ; [178.53061224 145.46938776],0
a8,1,0.822956,0.050062,[18 94] ; [ 44 246],[17.27363184 94.72636816] ; [ 44.72636816 245.27363184],0
s6,1,0.838148,0.041723,[81 35] ; [225 102],[80.12641084 35.87358916] ; [225.87358916 101.12641084],0
n3,1,0.904758,0.014317,[17  7] ; [44 17],[17.22352941  6.77647059] ; [43.77647059 17.22352941],0
n4,1,0.936149,0.006418,[97 21] ; [271  60],[96.71269488 21.28730512] ; [271.28730512  59.71269488],0
a4,1,0.937145,0.006219,[55 62] ; [157 174],[55.36607143 61.63392857] ; [156.63392857 174.36607143],0
v3,1,0.967442,0.001666,[51 64] ; [139 176],[50.81395349 64.18604651] ; [139.18604651 175.81395349],0
a3,1,0.978376,0.000735,[85 33] ; [238  93],[84.88641425 33.11358575] ; [238.11358575  92.88641425],0
s2,1,0.980017,0.000627,[61 57] ; [170 158],[61.11659193 56.88340807] ; [169.88340807 158.11659193],0
