Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,1e-06,24.219768,[106  39] ; [19 35],[91.08040201 53.91959799] ; [33.91959799 20.08040201],1
s2,1,0.622515,0.242349,[62 83] ; [21 33],[60.47738693 84.52261307] ; [22.52261307 31.47738693],0
b5,1,0.639583,0.219288,[86 59] ; [34 20],[87.43718593 57.56281407] ; [32.56281407 21.43718593],0
b3,1,0.736173,0.113519,[24 56] ; [10 20],[24.72727273 55.27272727] ; [ 9.27272727 20.72727273],0
b2,1,0.736173,0.113519,[24 56] ; [10 20],[24.72727273 55.27272727] ; [ 9.27272727 20.72727273],0
v3,1,0.759451,0.09376,[39 99] ; [13 37],[38.17021277 99.82978723] ; [13.82978723 36.17021277],0
u3,1,0.808805,0.058548,[31 15] ; [12  5],[31.3968254 14.6031746] ; [11.6031746  5.3968254],0
d4,1,0.841214,0.040136,[133  12] ; [50  4],[133.34170854  11.65829146] ; [49.65829146  4.34170854],0
s5,1,0.850497,0.035526,[42 98] ; [14 35],[41.48148148 98.51851852] ; [14.51851852 34.48148148],0
a3,1,0.900364,0.015676,[98 47] ; [37 17],[98.36683417 46.63316583] ; [36.63316583 17.36683417],0
a1,1,0.930694,0.007564,[  5 140] ; [ 2 52],[  5.10050251 139.89949749] ; [ 1.89949749 52.10050251],0
v2,1,0.965808,0.001838,[78 61] ; [29 23],[77.86910995 61.13089005] ; [29.13089005 22.86910995],0
d1,1,0.975566,0.000938,[97 48] ; [36 18],[96.90954774 48.09045226] ; [36.09045226 17.90954774],0
s7,1,0.979853,0.000638,[54 86] ; [19 30],[54.07407407 85.92592593] ; [18.92592593 30.07407407],0
