Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,29.928401,[130  98] ; [37 98],[104.89256198 123.10743802] ; [62.10743802 72.89256198],1
d2,1,0.059065,3.563434,[126 106] ; [60 76],[117.26086957 114.73913043] ; [68.73913043 67.26086957],0
a2,1,0.05979,3.543188,[ 63 170] ; [ 25 111],[ 55.56639566 177.43360434] ; [ 32.43360434 103.56639566],0
p5,1,0.061414,3.498773,[ 53 180] ; [ 20 116],[ 46.09485095 186.90514905] ; [ 26.90514905 109.09485095],0
r1,1,0.068206,3.325677,[201  31] ; [108  28],[194.80434783  37.19565217] ; [114.19565217  21.80434783],0
b4,1,0.071356,3.251539,[139  94] ; [68 68],[130.70731707 102.29268293] ; [76.29268293 59.70731707],0
u1,1,0.091544,2.847004,[ 49 184] ; [ 19 117],[ 42.93766938 190.06233062] ; [ 25.06233062 110.93766938],0
s1,1,0.122691,2.382623,[  4 228] ; [  6 129],[  6.32152589 225.67847411] ; [  3.67847411 131.32152589],0
p3,1,0.129434,2.299282,[159  73] ; [82 53],[152.34877384  79.65122616] ; [88.65122616 46.34877384],0
s4,1,0.155622,2.01626,[ 36 193] ; [ 29 105],[ 41.00550964 187.99449036] ; [ 23.99449036 110.00550964],0
b5,1,0.162015,1.955319,[134  99] ; [68 68],[127.5501355 105.4498645] ; [74.4498645 61.5501355],0
p12,1,0.164811,1.929516,[ 30 203] ; [ 11 124],[ 25.95923913 207.04076087] ; [ 15.04076087 119.95923913],0
s7,1,0.174765,1.841586,[131  88] ; [67 61],[124.96253602  94.03746398] ; [73.03746398 54.96253602],0
u3,1,0.183217,1.771337,[33 21] ; [22 24],[29.7 24.3] ; [25.3 20.7],0
n2,1,0.192319,1.699766,[29  4] ; [21  7],[27.04918033  5.95081967] ; [22.95081967  5.04918033],0
p11,1,0.233915,1.416894,[207  26] ; [115  21],[203.32249322  29.67750678] ; [118.67750678  17.32249322],0
v4,1,0.237061,1.397984,[228   4] ; [130   5],[226.3106267   5.6893733] ; [131.6893733   3.3106267],0
p2,1,0.245204,1.350424,[217  16] ; [122  14],[214.05691057  18.94308943] ; [124.94308943  11.05691057],0
s6,1,0.255683,1.291983,[167  60] ; [89 42],[162.32402235  64.67597765] ; [93.67597765 37.32402235],0
a7,1,0.257989,1.279514,[173  59] ; [94 42],[168.32608696  63.67391304] ; [98.67391304 37.32608696],0
s2,1,0.386809,0.748951,[130 100] ; [70 65],[126.02739726 103.97260274] ; [73.97260274 61.02739726],0
n6,1,0.438345,0.600612,[218  14] ; [124  11],[216.19618529  15.80381471] ; [125.80381471   9.19618529],0
r3,1,0.473511,0.513771,[223  10] ; [126   8],[221.57220708  11.42779292] ; [127.42779292   6.57220708],0
n3,1,0.515016,0.423862,[22 10] ; [17 11],[20.8 11.2] ; [18.2  9.8],0
b1,1,0.55079,0.355903,[ 92 141] ; [58 78],[ 94.71544715 138.28455285] ; [55.28455285 80.71544715],0
a6,1,0.569503,0.323514,[153  78] ; [94 42],[155.46866485  75.53133515] ; [91.53133515 44.46866485],0
a1,1,0.624405,0.239725,[ 13 220] ; [  6 130],[ 11.99728997 221.00271003] ; [  7.00271003 128.99728997],0
s3,1,0.701158,0.14727,[137  92] ; [78 57],[135.26098901  93.73901099] ; [79.73901099 55.26098901],0
u2,1,0.777702,0.079702,[29 25] ; [26 20],[29.7 24.3] ; [25.3 20.7],0
p1,1,0.866765,0.028147,[ 29 204] ; [ 16 119],[ 28.49184783 204.50815217] ; [ 16.50815217 118.49184783],0
a8,1,0.961793,0.002295,[ 36 171] ; [ 22 106],[ 35.83880597 171.16119403] ; [ 22.16119403 105.83880597],0
