Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,45.82891,[38 59] ; [209  63],[64.9295393 32.0704607] ; [182.0704607  89.9295393],1
p2,1,0.059061,3.563561,[73 21] ; [233  38],[78.80547945 15.19452055] ; [227.19452055  43.80547945],0
u2,1,0.063308,3.448538,[17 26] ; [57 44],[22.09722222 20.90277778] ; [51.90277778 49.09722222],0
b5,1,0.078917,3.087068,[55 42] ; [182  91],[62.13243243 34.86756757] ; [174.86756757  98.13243243],0
p8,1,0.106563,2.604468,[41 54] ; [142 127],[47.76098901 47.23901099] ; [135.23901099 133.76098901],0
p5,1,0.13018,2.290362,[11 85] ; [ 18 254],[ 7.56521739 88.43478261] ; [ 21.43478261 250.56521739],0
p4,1,0.141022,2.166769,[42 52] ; [146 127],[48.15258856 45.84741144] ; [139.84741144 133.15258856],0
p12,1,0.148304,2.089614,[ 3 92] ; [ 20 253],[ 5.9375 89.0625] ; [ 17.0625 255.9375],0
a1,1,0.151043,2.061688,[ 7 90] ; [ 10 263],[ 4.45675676 92.54324324] ; [ 12.54324324 260.45675676],0
v3,1,0.15281,2.043976,[24 69] ; [ 88 172],[29.50708215 63.49291785] ; [ 82.49291785 177.50708215],0
s1,1,0.178881,1.806892,[ 3 92] ; [  3 266],[ 1.56593407 93.43406593] ; [  4.43406593 264.56593407],0
p3,1,0.183962,1.76532,[34 61] ; [119 154],[39.49728261 55.50271739] ; [113.50271739 159.49728261],0
n5,1,0.192894,1.695378,[72 24] ; [184  87],[66.96457766 29.03542234] ; [189.03542234  81.96457766],0
a3,1,0.252774,1.307906,[54 42] ; [171 101],[58.69565217 37.30434783] ; [166.30434783 105.69565217],0
s3,1,0.256772,1.286079,[32 62] ; [109 159],[36.61325967 57.38674033] ; [104.38674033 163.61325967],0
p7,1,0.260922,1.263859,[49 45] ; [157 110],[53.6398892 40.3601108] ; [152.3601108 114.6398892],0
p6,1,0.280213,1.166055,[22 70] ; [ 81 191],[26.03296703 65.96703297] ; [ 76.96703297 195.03296703],0
v2,1,0.286384,1.136544,[44 48] ; [139 117],[48.37931034 43.62068966] ; [134.62068966 121.37931034],0
s6,1,0.311663,1.023614,[45 49] ; [144 123],[49.2132964 44.7867036] ; [139.7867036 127.2132964],0
a8,1,0.348627,0.878448,[ 8 83] ; [ 31 218],[10.43823529 80.56176471] ; [ 28.56176471 220.43823529],0
p11,1,0.363572,0.825517,[79 18] ; [233  40],[81.79459459 15.20540541] ; [230.20540541  42.79459459],0
n6,1,0.385392,0.753431,[76 21] ; [224  48],[78.86178862 18.13821138] ; [221.13821138  50.86178862],0
s4,1,0.416476,0.660238,[11 86] ; [ 39 227],[13.36088154 83.63911846] ; [ 36.63911846 229.36088154],0
n2,1,0.430223,0.622222,[24  6] ; [39 15],[22.5  7.5] ; [40.5 13.5],0
a4,1,0.43962,0.597274,[37 60] ; [116 156],[40.2195122 56.7804878] ; [112.7804878 159.2195122],0
b4,1,0.460496,0.544689,[61 36] ; [160 113],[57.93783784 39.06216216] ; [163.06216216 109.93783784],0
p1,1,0.612296,0.256846,[ 6 91] ; [ 21 250],[ 7.11684783 89.88315217] ; [ 19.88315217 251.11684783],0
d2,1,0.670375,0.181164,[40 56] ; [107 166],[38.24390244 57.75609756] ; [108.75609756 164.24390244],0
b2,1,0.678517,0.1718,[20 36] ; [46 95],[18.76142132 37.23857868] ; [47.23857868 93.76142132],0
b3,1,0.678517,0.1718,[20 36] ; [46 95],[18.76142132 37.23857868] ; [47.23857868 93.76142132],0
n1,1,0.711253,0.137028,[ 9 21] ; [18 35],[ 9.75903614 20.24096386] ; [17.24096386 35.75903614],0
n4,1,0.724045,0.12465,[66 31] ; [191  82],[67.37567568 29.62432432] ; [189.62432432  83.37567568],0
s8,1,0.786818,0.073141,[19 78] ; [ 57 216],[19.92432432 77.07567568] ; [ 56.07567568 216.92432432],0
n3,1,0.842998,0.039228,[22  7] ; [42 12],[22.36144578  6.63855422] ; [41.63855422 12.36144578],0
u4,1,0.953107,0.003458,[ 1 96] ; [  3 269],[ 1.05149051 95.94850949] ; [  2.94850949 269.05149051],0
v1,1,0.956096,0.003031,[49 46] ; [136 126],[49.22969188 45.77030812] ; [135.77030812 126.22969188],0
