Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,4.5e-05,16.646546,[17 46] ; [26 12],[26.82178218 36.17821782] ; [16.17821782 21.82178218],1
a4,1,0.700877,0.147561,[26 40] ; [15 27],[25.05555556 40.94444444] ; [15.94444444 26.05555556],0
n2,1,0.705998,0.142308,[18  6] ; [9 4],[17.51351351  6.48648649] ; [9.48648649 3.51351351],0
v3,1,0.750019,0.101515,[17 44] ; [10 30],[16.30693069 44.69306931] ; [10.69306931 29.30693069],0
p12,1,0.77393,0.082506,[ 4 62] ; [ 2 40],[ 3.66666667 62.33333333] ; [ 2.33333333 39.66666667],0
p8,1,0.790152,0.070816,[37 28] ; [25 17],[37.6635514 27.3364486] ; [24.3364486 17.6635514],0
a5,1,0.796616,0.066424,[44 22] ; [29 13],[44.61111111 21.38888889] ; [28.38888889 13.61111111],0
u2,1,0.810181,0.057692,[17  9] ; [9 4],[17.33333333  8.66666667] ; [8.66666667 4.33333333],0
s4,1,0.819708,0.051948,[16 50] ; [11 31],[16.5 49.5] ; [10.5 31.5],0
u3,1,0.858273,0.031888,[18  7] ; [9 4],[17.76315789  7.23684211] ; [9.23684211 3.76315789],0
n3,1,0.858273,0.031888,[18  7] ; [9 4],[17.76315789  7.23684211] ; [9.23684211 3.76315789],0
a7,1,0.883214,0.021578,[48 18] ; [30 12],[47.66666667 18.33333333] ; [30.33333333 11.66666667],0
n6,1,0.896365,0.016966,[42 23] ; [27 14],[42.31132075 22.68867925] ; [26.68867925 14.31132075],0
d4,1,0.89657,0.016899,[51 15] ; [32 10],[50.72222222 15.27777778] ; [32.27777778  9.72222222],0
v2,1,0.914035,0.011653,[33 30] ; [20 19],[32.73529412 30.26470588] ; [20.26470588 18.73529412],0
p5,1,0.959443,0.002586,[ 6 59] ; [ 4 38],[ 6.07476636 58.92523364] ; [ 3.92523364 38.07476636],0
r1,1,0.984018,0.000401,[45 20] ; [29 13],[44.95327103 20.04672897] ; [29.04672897 12.95327103],0
