Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,39.163082,[77  4] ; [16 20],[64.38461538 16.61538462] ; [28.61538462  7.38461538],1
b3,1,0.470302,0.521267,[ 7 33] ; [ 6 18],[ 8.125 31.875] ; [ 4.875 19.125],0
b2,1,0.470302,0.521267,[ 7 33] ; [ 6 18],[ 8.125 31.875] ; [ 4.875 19.125],0
p8,1,0.480453,0.497835,[40 40] ; [15 20],[38.26086957 41.73913043] ; [16.73913043 18.26086957],0
s7,1,0.535345,0.384235,[45 33] ; [18 17],[43.48672566 34.51327434] ; [19.51327434 15.48672566],0
p12,1,0.585607,0.297257,[ 4 76] ; [ 1 35],[ 3.44827586 76.55172414] ; [ 1.55172414 34.44827586],0
n2,1,0.618698,0.247702,[11  5] ; [13  4],[11.63636364  4.36363636] ; [12.36363636  4.63636364],0
b4,1,0.686865,0.1625,[46 35] ; [19 17],[45. 36.] ; [20. 16.],0
p2,1,0.74205,0.108333,[63 18] ; [27  9],[62.30769231 18.69230769] ; [27.69230769  8.30769231],0
b5,1,0.74928,0.102137,[52 29] ; [22 14],[51.23076923 29.76923077] ; [22.76923077 13.23076923],0
p11,1,0.790944,0.07027,[56 25] ; [24 12],[55.38461538 25.61538462] ; [24.61538462 11.38461538],0
p1,1,0.791799,0.069683,[ 8 73] ; [ 3 33],[ 7.61538462 73.38461538] ; [ 3.38461538 32.61538462],0
n1,1,0.805453,0.060662,[ 5 11] ; [ 6 11],[ 5.33333333 10.66666667] ; [ 5.66666667 11.33333333],0
b1,1,0.949694,0.00398,[32 49] ; [14 22],[31.84615385 49.15384615] ; [14.15384615 21.84615385],0
n5,1,0.973368,0.001115,[56 25] ; [25 11],[56.07692308 24.92307692] ; [24.92307692 11.07692308],0
