Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,34.386686,[ 8 16] ; [87 11],[18.68852459  5.31147541] ; [76.31147541 21.68852459],1
n3,1,0.082916,3.006794,[6 7] ; [20  7],[8.45 4.55] ; [17.55  9.45],0
b5,1,0.097217,2.75061,[11 13] ; [63 35],[14.55737705  9.44262295] ; [59.44262295 38.55737705],0
p7,1,0.100072,2.704394,[ 8 16] ; [49 45],[11.59322034 12.40677966] ; [45.40677966 48.59322034],0
d3,1,0.11787,2.445397,[ 5 19] ; [37 61],[ 8.26229508 15.73770492] ; [33.73770492 64.26229508],0
s2,1,0.142327,2.152618,[ 6 18] ; [40 57],[ 9.12396694 14.87603306] ; [36.87603306 60.12396694],0
p3,1,0.146275,2.110671,[ 4 20] ; [31 67],[ 6.8852459 17.1147541] ; [28.1147541 69.8852459],0
p1,1,0.15525,2.019889,[ 5 19] ; [10 88],[ 2.95081967 21.04918033] ; [12.04918033 85.95081967],0
p6,1,0.186853,1.742257,[ 3 20] ; [25 71],[ 5.41176471 17.58823529] ; [22.58823529 73.41176471],0
d4,1,0.23486,1.411186,[ 9 15] ; [50 48],[11.60655738 12.39344262] ; [47.39344262 50.60655738],0
a6,1,0.23486,1.411186,[ 9 15] ; [50 48],[11.60655738 12.39344262] ; [47.39344262 50.60655738],0
a5,1,0.304522,1.054287,[ 8 16] ; [44 54],[10.2295082 13.7704918] ; [41.7704918 56.2295082],0
n4,1,0.316292,1.004218,[12 12] ; [60 38],[14.16393443  9.83606557] ; [57.83606557 40.16393443],0
b4,1,0.364624,0.821904,[11 13] ; [55 43],[12.98360656 11.01639344] ; [53.01639344 44.98360656],0
s4,1,0.374673,0.788107,[ 3 21] ; [20 78],[ 4.52459016 19.47540984] ; [18.47540984 79.52459016],0
b3,1,0.399496,0.709844,[8 9] ; [20 36],[ 6.52054795 10.47945205] ; [21.47945205 34.52054795],0
b2,1,0.399496,0.709844,[8 9] ; [20 36],[ 6.52054795 10.47945205] ; [21.47945205 34.52054795],0
a2,1,0.502018,0.450669,[ 1 23] ; [ 8 90],[ 1.7704918 22.2295082] ; [ 7.2295082 90.7704918],0
a4,1,0.506208,0.441899,[ 4 20] ; [22 74],[ 5.2 18.8] ; [20.8 75.2],0
v1,1,0.550097,0.357143,[ 6 18] ; [30 66],[ 7.2 16.8] ; [28.8 67.2],0
b1,1,0.589016,0.291884,[12 12] ; [43 55],[10.81967213 13.18032787] ; [44.18032787 53.81967213],0
a8,1,0.658676,0.195136,[ 2 21] ; [11 81],[ 2.6 20.4] ; [10.4 81.6],0
n5,1,0.662385,0.190639,[16  8] ; [60 37],[15.07438017  8.92561983] ; [60.92561983 36.07438017],0
d2,1,0.783133,0.075757,[ 5 19] ; [23 75],[ 5.50819672 18.49180328] ; [22.49180328 75.50819672],0
a3,1,0.838539,0.041519,[10 13] ; [44 52],[10.43697479 12.56302521] ; [43.56302521 52.43697479],0
n1,1,0.865053,0.028881,[5 8] ; [10 18],[4.75609756 8.24390244] ; [10.24390244 17.75609756],0
v3,1,0.983812,0.000412,[ 4 20] ; [16 81],[ 3.96694215 20.03305785] ; [16.03305785 80.96694215],0
d1,1,0.984975,0.000355,[ 1 23] ; [ 4 94],[ 0.98360656 23.01639344] ; [ 4.01639344 93.98360656],0
p12,1,0.992447,9e-05,[ 1 23] ; [ 4 93],[ 0.99173554 23.00826446] ; [ 4.00826446 92.99173554],0
