Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,88.899592,[44 85] ; [304  81],[87.3385214 41.6614786] ; [260.6614786 124.3385214],1
p9,1,0.728759,0.120254,[113  15] ; [331  49],[111.87401575  16.12598425] ; [332.12598425  47.87401575],0
n2,1,0.749038,0.102341,[25  7] ; [64 21],[24.34188034  7.65811966] ; [64.65811966 20.34188034],0
p10,1,0.755147,0.097257,[106  22] ; [320  61],[107.12770138  20.87229862] ; [318.87229862  62.12770138],0
n5,1,0.763944,0.090183,[99 29] ; [292  92],[97.75 30.25] ; [293.25  90.75],0
d2,1,0.794922,0.067561,[69 60] ; [211 174],[70.27237354 58.72762646] ; [209.72762646 175.27237354],0
p5,1,0.798743,0.065012,[ 18 109] ; [ 51 333],[ 17.14872798 109.85127202] ; [ 51.85127202 332.14872798],0
p1,1,0.846569,0.037442,[ 10 118] ; [ 32 351],[ 10.52054795 117.47945205] ; [ 31.47945205 351.52054795],0
p11,1,0.864363,0.02918,[100  29] ; [302  84],[100.69514563  28.30485437] ; [301.30485437  84.69514563],0
s3,1,0.864452,0.029142,[92 37] ; [268 112],[91.23772102 37.76227898] ; [268.76227898 111.23772102],0
s1,1,0.872033,0.025946,[  4 124] ; [ 13 367],[  4.28346457 123.71653543] ; [ 12.71653543 367.28346457],0
p8,1,0.940047,0.005657,[68 58] ; [206 173],[68.36435644 57.63564356] ; [205.63564356 173.36435644],0
a5,1,0.940283,0.005612,[101  28] ; [301  85],[100.69514563  28.30485437] ; [301.30485437  84.69514563],0
a4,1,0.958956,0.002648,[64 65] ; [190 195],[63.74708171 65.25291829] ; [190.25291829 194.74708171],0
