Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4.6e-05,16.607663,[77 19] ; [65 56],[62.8202765 33.1797235] ; [79.1797235 41.8202765],1
p8,1,0.348797,0.877828,[57 36] ; [67 55],[53.6372093 39.3627907] ; [70.3627907 51.6372093],0
r1,1,0.370476,0.802068,[75 21] ; [102  21],[77.5890411 18.4109589] ; [99.4109589 23.5890411],0
a5,1,0.373438,0.792193,[66 30] ; [92 32],[68.94545455 27.05454545] ; [89.05454545 34.94545455],0
n5,1,0.389208,0.741414,[76 20] ; [92 32],[73.30909091 22.69090909] ; [94.69090909 29.30909091],0
r2,1,0.40948,0.68031,[89  5] ; [112  10],[87.47222222  6.52777778] ; [113.52777778   8.47222222],0
a8,1,0.412113,0.672697,[11 69] ; [ 11 100],[ 9.21465969 70.78534031] ; [12.78534031 98.21465969],0
u4,1,0.418012,0.655897,[ 2 94] ; [  1 123],[ 1.30909091 94.69090909] ; [  1.69090909 122.30909091],0
s5,1,0.427858,0.62863,[14 80] ; [23 98],[16.17674419 77.82325581] ; [ 20.82325581 100.17674419],0
p12,1,0.440535,0.59489,[ 6 88] ; [  5 118],[ 4.76497696 89.23502304] ; [  6.23502304 116.76497696],0
b4,1,0.505415,0.443548,[60 36] ; [72 52],[57.6 38.4] ; [74.4 49.6],0
b5,1,0.562793,0.334891,[64 32] ; [78 46],[61.96363636 34.03636364] ; [80.03636364 43.96363636],0
b1,1,0.594025,0.284103,[39 57] ; [46 78],[37.09090909 58.90909091] ; [47.90909091 76.09090909],0
s6,1,0.651217,0.20437,[46 48] ; [64 59],[47.64976959 46.35023041] ; [62.35023041 60.64976959],0
a2,1,0.728508,0.120486,[22 74] ; [26 98],[20.94545455 75.05454545] ; [27.05454545 96.94545455],0
r3,1,0.756408,0.096225,[90  6] ; [114   9],[89.42465753  6.57534247] ; [114.57534247   8.42465753],0
p2,1,0.789766,0.071083,[83 11] ; [108  16],[82.35779817 11.64220183] ; [108.64220183  15.35779817],0
a6,1,0.944336,0.004875,[67 29] ; [86 38],[66.76363636 29.23636364] ; [86.23636364 37.76363636],0
u1,1,0.950928,0.003787,[15 81] ; [ 19 105],[14.83636364 81.16363636] ; [ 19.16363636 104.83636364],0
a3,1,0.953436,0.00341,[66 29] ; [85 38],[65.80275229 29.19724771] ; [85.19724771 37.80275229],0
s3,1,0.963084,0.002142,[20 75] ; [26 96],[20.13824885 74.86175115] ; [25.86175115 96.13824885],0
b2,1,0.981464,0.00054,[27 36] ; [31 41],[27.06666667 35.93333333] ; [30.93333333 41.06666667],0
b3,1,0.981464,0.00054,[27 36] ; [31 41],[27.06666667 35.93333333] ; [30.93333333 41.06666667],0
a4,1,0.993922,5.8e-05,[42 53] ; [54 68],[42.02764977 52.97235023] ; [53.97235023 68.02764977],0
