Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,8e-06,19.987421,[12 41] ; [73 50],[25.59659091 27.40340909] ; [59.40340909 63.59659091],1
b4,1,0.214506,1.540748,[30 23] ; [83 42],[33.64606742 19.35393258] ; [79.35393258 45.64606742],0
s7,1,0.224997,1.472211,[10 39] ; [36 86],[13.18128655 35.81871345] ; [32.81871345 89.18128655],0
b2,1,0.302086,1.064962,[12 14] ; [21 40],[ 9.86206897 16.13793103] ; [23.13793103 37.86206897],0
b3,1,0.302086,1.064962,[12 14] ; [21 40],[ 9.86206897 16.13793103] ; [23.13793103 37.86206897],0
n3,1,0.312544,1.019896,[10  8] ; [23 10],[11.64705882  6.35294118] ; [21.35294118 11.64705882],0
n1,1,0.316463,1.003509,[ 9 10] ; [11 22],[ 7.30769231 11.69230769] ; [12.69230769 20.30769231],0
a2,1,0.323305,0.97553,[ 4 49] ; [  5 120],[ 2.67977528 50.32022472] ; [  6.32022472 118.67977528],0
p12,1,0.366502,0.81549,[ 1 51] ; [  6 118],[ 2.06818182 49.93181818] ; [  4.93181818 119.06818182],0
n2,1,0.372488,0.795347,[13  6] ; [27  7],[14.33962264  4.66037736] ; [25.66037736  8.33962264],0
s4,1,0.397429,0.716091,[ 7 46] ; [ 23 102],[ 8.93258427 44.06741573] ; [ 21.06741573 103.93258427],0
s2,1,0.442948,0.588633,[14 39] ; [39 82],[16.14367816 36.85632184] ; [36.85632184 84.14367816],0
a7,1,0.450542,0.569288,[29 24] ; [76 49],[31.26404494 21.73595506] ; [73.73595506 51.26404494],0
a4,1,0.488355,0.480149,[15 38] ; [29 95],[13.17514124 39.82485876] ; [30.82485876 93.17514124],0
p3,1,0.489823,0.476916,[11 42] ; [32 93],[12.80337079 40.19662921] ; [30.19662921 94.80337079],0
v3,1,0.617604,0.249249,[15 34] ; [33 90],[13.6744186 35.3255814] ; [34.3255814 88.6744186],0
d4,1,0.641531,0.216746,[30 23] ; [66 59],[28.58426966 24.41573034] ; [67.41573034 57.58426966],0
p6,1,0.650778,0.204921,[ 4 49] ; [ 12 112],[ 4.79096045 48.20903955] ; [ 11.20903955 112.79096045],0
s3,1,0.670943,0.180501,[18 34] ; [46 75],[19.23699422 32.76300578] ; [44.76300578 76.23699422],0
v1,1,0.681392,0.168563,[20 32] ; [51 71],[21.2183908 30.7816092] ; [49.7816092 72.2183908],0
a6,1,0.730999,0.118197,[32 21] ; [72 53],[30.96629213 22.03370787] ; [73.03370787 51.96629213],0
u2,1,0.733281,0.11612,[12 12] ; [28 33],[11.29411765 12.70588235] ; [28.70588235 32.29411765],0
a3,1,0.786677,0.07324,[28 24] ; [64 60],[27.18181818 24.81818182] ; [64.81818182 59.18181818],0
r2,1,0.793026,0.068845,[45  8] ; [108  17],[45.55617978  7.44382022] ; [107.44382022  17.55617978],0
r1,1,0.825912,0.048377,[33 20] ; [80 45],[33.64606742 19.35393258] ; [79.35393258 45.64606742],0
d5,1,0.869799,0.026868,[27 26] ; [62 63],[26.5 26.5] ; [62.5 62.5],0
a8,1,0.888808,0.019548,[ 7 44] ; [ 15 101],[ 6.71856287 44.28143713] ; [ 15.28143713 100.71856287],0
d3,1,0.904093,0.014519,[19 34] ; [46 79],[19.35393258 33.64606742] ; [45.64606742 79.35393258],0
a5,1,0.924996,0.008863,[28 25] ; [67 58],[28.28651685 24.71348315] ; [66.71348315 58.28651685],0
s1,1,0.983844,0.00041,[ 3 50] ; [  7 115],[ 3.02857143 49.97142857] ; [  6.97142857 115.02857143],0
d2,1,0.994085,5.5e-05,[ 9 44] ; [ 21 103],[ 8.98305085 44.01694915] ; [ 21.01694915 102.98305085],0
