Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,55.684087,[ 36 530] ; [24 47],[ 53.31240188 512.68759812] ; [ 6.68759812 64.31240188],1
s4,1,0.395317,0.722524,[ 96 466] ; [ 9 60],[ 93.51822504 468.48177496] ; [11.48177496 57.51822504],0
r4,1,0.414174,0.666786,[536  34] ; [65  6],[534.43057722  35.56942278] ; [66.56942278  4.43057722],0
d3,1,0.419156,0.652681,[446 122] ; [52 18],[443.36050157 124.63949843] ; [54.63949843 15.36050157],0
b1,1,0.434439,0.610927,[198 372] ; [28 43],[200.96723869 369.03276131] ; [25.03276131 45.96723869],0
u1,1,0.4692,0.523858,[123 447] ; [18 53],[125.38221529 444.61778471] ; [15.61778471 55.38221529],0
v2,1,0.547541,0.36174,[317 230] ; [42 26],[319.30569106 227.69430894] ; [39.69430894 28.30569106],0
a8,1,0.579184,0.307556,[ 68 442] ; [10 53],[ 69.42408377 440.57591623] ; [ 8.57591623 54.42408377],0
u4,1,0.617046,0.250041,[ 11 559] ; [ 2 69],[ 11.5600624 558.4399376] ; [ 1.4399376 69.5600624],0
p2,1,0.625112,0.238748,[476  93] ; [61 10],[477.4265625  91.5734375] ; [59.5734375 11.4265625],0
r1,1,0.687344,0.161975,[475  90] ; [61 10],[476.16352201  88.83647799] ; [59.83647799 11.16352201],0
d4,1,0.739287,0.110755,[479  90] ; [60 10],[479.95461659  89.04538341] ; [59.04538341 10.95461659],0
d2,1,0.845687,0.037879,[277 291] ; [35 35],[277.76802508 290.23197492] ; [34.23197492 35.76802508],0
d1,1,0.902087,0.015135,[357 213] ; [45 26],[357.47269891 212.52730109] ; [44.52730109 26.47269891],0
b4,1,0.913601,0.011772,[341 229] ; [42 29],[340.57722309 229.42277691] ; [42.42277691 28.57722309],0
a4,1,0.932729,0.007125,[253 315] ; [32 39],[253.33333333 314.66666667] ; [31.66666667 39.33333333],0
u3,1,0.966543,0.001759,[104  61] ; [10  6],[103.92265193  61.07734807] ; [10.07734807  5.92265193],0
