Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.263547,[ 5 23] ; [91 25],[18.66666667  9.33333333] ; [77.33333333 38.66666667],1
a2,1,0.079559,3.073892,[ 2 26] ; [25 91],[ 5.25 22.75] ; [21.75 94.25],0
n2,1,0.087126,2.926697,[6 9] ; [33 18],[8.86363636 6.13636364] ; [30.13636364 20.86363636],0
p4,1,0.105891,2.614498,[ 7 21] ; [47 66],[10.72340426 17.27659574] ; [43.27659574 69.72340426],0
u2,1,0.112498,2.518776,[ 4 12] ; [17 18],[6.58823529 9.41176471] ; [14.41176471 20.58823529],0
p1,1,0.140127,2.176565,[ 4 24] ; [  7 109],[ 2.13888889 25.86111111] ; [  8.86111111 107.13888889],0
v3,1,0.153566,2.036465,[ 4 23] ; [31 79],[ 6.89781022 20.10218978] ; [28.10218978 81.89781022],0
a4,1,0.158959,1.984097,[ 7 20] ; [47 69],[10.1958042 16.8041958] ; [43.8041958 72.1958042],0
v2,1,0.181097,1.788597,[ 6 21] ; [40 72],[ 8.9352518 18.0647482] ; [37.0647482 74.9352518],0
n4,1,0.184318,1.762456,[20  8] ; [67 49],[16.91666667 11.08333333] ; [70.08333333 45.91666667],0
a5,1,0.209183,1.57707,[14 14] ; [73 43],[16.91666667 11.08333333] ; [70.08333333 45.91666667],0
s5,1,0.245483,1.34883,[ 4 24] ; [27 83],[ 6.28985507 21.71014493] ; [24.71014493 85.28985507],0
s4,1,0.260384,1.266714,[ 4 24] ; [28 88],[ 6.22222222 21.77777778] ; [25.77777778 90.22222222],0
p3,1,0.277338,1.180088,[ 6 22] ; [37 79],[ 8.36111111 19.63888889] ; [34.63888889 81.36111111],0
n5,1,0.339575,0.912034,[18 10] ; [63 53],[15.75 12.25] ; [65.25 50.75],0
b3,1,0.377756,0.777991,[ 8 11] ; [19 42],[ 6.4125 12.5875] ; [20.5875 40.4125],0
b2,1,0.377756,0.777991,[ 8 11] ; [19 42],[ 6.4125 12.5875] ; [20.5875 40.4125],0
s1,1,0.381951,0.764414,[ 3 25] ; [  7 109],[ 1.94444444 26.05555556] ; [  8.05555556 107.94444444],0
n1,1,0.490276,0.47592,[7 8] ; [18 31],[5.859375 9.140625] ; [19.140625 29.859375],0
d2,1,0.575283,0.313922,[12 15] ; [58 57],[13.30985915 13.69014085] ; [56.69014085 58.30985915],0
s3,1,0.615358,0.252446,[11 16] ; [53 62],[12.16901408 14.83098592] ; [51.83098592 63.16901408],0
b1,1,0.664388,0.188237,[16 12] ; [61 55],[14.97222222 13.02777778] ; [62.02777778 53.97222222],0
a8,1,0.71398,0.134335,[ 3 25] ; [ 9 97],[ 2.50746269 25.49253731] ; [ 9.49253731 96.50746269],0
b4,1,0.786908,0.073077,[16 12] ; [63 53],[15.36111111 12.63888889] ; [63.63888889 52.36111111],0
