Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,36.680112,[39 20] ; [ 3 41],[24.05825243 34.94174757] ; [17.94174757 26.05825243],1
v1,1,0.245885,1.346536,[20 37] ; [11 34],[17.32352941 39.67647059] ; [13.67647059 31.32352941],0
n6,1,0.293148,1.105108,[40 19] ; [26 19],[37.44230769 21.55769231] ; [28.55769231 16.44230769],0
b2,1,0.310659,1.027874,[18 22] ; [11 22],[15.89041096 24.10958904] ; [13.10958904 19.89041096],0
b3,1,0.310659,1.027874,[18 22] ; [11 22],[15.89041096 24.10958904] ; [13.10958904 19.89041096],0
s6,1,0.312922,1.018302,[25 33] ; [15 30],[22.52427184 35.47572816] ; [17.47572816 27.52427184],0
v4,1,0.349575,0.875,[45 15] ; [30 15],[42.85714286 17.14285714] ; [32.14285714 12.85714286],0
p7,1,0.373578,0.791729,[12 47] ; [12 31],[13.88235294 45.11764706] ; [10.11764706 32.88235294],0
a1,1,0.387729,0.746053,[ 7 53] ; [ 3 42],[ 5.71428571 54.28571429] ; [ 4.28571429 40.71428571],0
s3,1,0.402268,0.701537,[24 35] ; [14 29],[21.98039216 37.01960784] ; [16.01960784 26.98039216],0
a8,1,0.407314,0.686628,[ 7 53] ; [ 3 41],[ 5.76923077 54.23076923] ; [ 4.23076923 39.76923077],0
b4,1,0.461414,0.542461,[35 25] ; [23 22],[33.14285714 26.85714286] ; [24.85714286 20.14285714],0
p3,1,0.478303,0.50273,[17 43] ; [10 35],[15.42857143 44.57142857] ; [11.57142857 33.42857143],0
p1,1,0.478714,0.501792,[ 8 52] ; [ 4 41],[ 6.85714286 53.14285714] ; [ 5.14285714 39.85714286],0
n2,1,0.49168,0.472847,[21 10] ; [8 6],[19.97777778 11.02222222] ; [9.02222222 4.97777778],0
u3,1,0.494525,0.466667,[5 7] ; [16 14],[6. 6.] ; [15. 15.],0
v3,1,0.532434,0.389744,[15 42] ; [ 9 34],[13.68 43.32] ; [10.32 32.68],0
r2,1,0.552373,0.353083,[49  9] ; [36  9],[47.86407767 10.13592233] ; [37.13592233  7.86407767],0
s1,1,0.561834,0.336538,[ 7 53] ; [ 7 38],[ 8. 52.] ; [ 6. 39.],0
p9,1,0.56291,0.334691,[29 29] ; [19 24],[27.56435644 30.43564356] ; [20.43564356 22.56435644],0
r1,1,0.647832,0.208644,[36 24] ; [25 20],[34.85714286 25.14285714] ; [26.14285714 18.85714286],0
b1,1,0.652038,0.203341,[32 28] ; [22 23],[30.85714286 29.14285714] ; [23.14285714 21.85714286],0
n3,1,0.656627,0.197647,[16 12] ; [9 5],[16.66666667 11.33333333] ; [8.33333333 5.66666667],0
p8,1,0.679981,0.170147,[11 48] ; [ 7 38],[10.21153846 48.78846154] ; [ 7.78846154 37.21153846],0
p10,1,0.702667,0.145713,[25 34] ; [17 27],[24.05825243 34.94174757] ; [17.94174757 26.05825243],0
s2,1,0.716718,0.131659,[19 40] ; [13 32],[18.15384615 40.84615385] ; [13.84615385 31.15384615],0
r4,1,0.723463,0.125199,[38 22] ; [30 15],[38.85714286 21.14285714] ; [29.14285714 15.85714286],0
p4,1,0.808899,0.05849,[16 43] ; [11 33],[15.46601942 43.53398058] ; [11.53398058 32.46601942],0
r3,1,0.809693,0.057995,[40 20] ; [31 14],[40.57142857 19.42857143] ; [30.42857143 14.57142857],0
p12,1,0.836716,0.042476,[ 1 59] ; [ 1 44],[ 1.14285714 58.85714286] ; [ 0.85714286 44.14285714],0
p11,1,0.865281,0.028783,[27 33] ; [21 24],[27.42857143 32.57142857] ; [20.57142857 24.42857143],0
