Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.717241,[39 13] ; [39 77],[24.14285714 27.85714286] ; [53.85714286 62.14285714],1
a5,1,0.109363,2.563403,[41 11] ; [78 39],[36.61538462 15.38461538] ; [82.38461538 34.61538462],0
b2,1,0.129209,2.301982,[18 13] ; [27 38],[14.53125 16.46875] ; [30.46875 34.53125],0
b3,1,0.129209,2.301982,[18 13] ; [27 38],[14.53125 16.46875] ; [30.46875 34.53125],0
a8,1,0.130716,2.283977,[10 37] ; [13 96],[ 6.92948718 40.07051282] ; [16.07051282 92.92948718],0
v3,1,0.130854,2.282346,[17 34] ; [51 60],[21.40740741 29.59259259] ; [46.59259259 64.40740741],0
n1,1,0.148096,2.091758,[9 6] ; [12 20],[6.70212766 8.29787234] ; [14.29787234 17.70212766],0
p1,1,0.162267,1.95297,[ 7 45] ; [  8 109],[ 4.61538462 47.38461538] ; [ 10.38461538 106.61538462],0
r1,1,0.169246,1.889606,[45  7] ; [89 26],[41.7245509 10.2754491] ; [92.2754491 22.7245509],0
p6,1,0.182092,1.78047,[13 37] ; [19 93],[ 9.87654321 40.12345679] ; [22.12345679 89.87654321],0
n5,1,0.192206,1.700626,[39 12] ; [77 39],[35.4251497 15.5748503] ; [80.5748503 35.4251497],0
p3,1,0.210591,1.56736,[19 33] ; [31 84],[15.56886228 36.43113772] ; [34.43113772 80.56886228],0
a6,1,0.217196,1.522798,[28 23] ; [76 41],[31.57142857 19.42857143] ; [72.42857143 44.57142857],0
p8,1,0.283679,1.149381,[20 31] ; [35 79],[17. 34.] ; [38. 76.],0
a4,1,0.306979,1.043627,[25 27] ; [46 70],[21.97619048 30.02380952] ; [49.02380952 66.97619048],0
r3,1,0.321417,0.983173,[49  3] ; [102  12],[47.30120482  4.69879518] ; [103.69879518  10.30120482],0
a7,1,0.331217,0.944136,[30 22] ; [76 40],[32.80952381 19.19047619] ; [73.19047619 42.80952381],0
p7,1,0.33148,0.943106,[28 22] ; [52 57],[25.1572327 24.8427673] ; [54.8427673 54.1572327],0
u3,1,0.33238,0.939604,[6 3] ; [17 18],[4.70454545 4.29545455] ; [18.29545455 16.70454545],0
n4,1,0.347583,0.882261,[38 13] ; [78 38],[35.4251497 15.5748503] ; [80.5748503 35.4251497],0
b4,1,0.449395,0.572178,[33 19] ; [67 50],[30.76923077 21.23076923] ; [69.23076923 47.76923077],0
n6,1,0.461324,0.542679,[40 11] ; [84 31],[38.09638554 12.90361446] ; [85.90361446 29.09638554],0
s1,1,0.552625,0.352635,[ 2 50] ; [  7 108],[ 2.80239521 49.19760479] ; [  6.19760479 108.80239521],0
v2,1,0.564816,0.331433,[29 20] ; [71 40],[30.625 18.375] ; [69.375 41.625],0
d1,1,0.571869,0.319566,[26 26] ; [53 64],[24.30769231 27.69230769] ; [54.69230769 62.30769231],0
a2,1,0.623533,0.240933,[11 41] ; [21 96],[ 9.84615385 42.15384615] ; [22.15384615 94.84615385],0
u1,1,0.662407,0.190613,[ 7 45] ; [ 13 104],[ 6.15384615 45.84615385] ; [ 13.84615385 103.15384615],0
a1,1,0.71718,0.131211,[ 2 50] ; [  6 111],[ 2.46153846 49.53846154] ; [  5.53846154 111.46153846],0
b1,1,0.749562,0.101899,[20 32] ; [42 75],[19.07692308 32.92307692] ; [42.92307692 74.07692308],0
b5,1,0.766439,0.08823,[35 17] ; [76 41],[34.15384615 17.84615385] ; [76.84615385 40.15384615],0
u2,1,0.784379,0.074866,[5 4] ; [20 13],[5.35714286 3.64285714] ; [19.64285714 13.35714286],0
p2,1,0.814229,0.055213,[39 13] ; [85 31],[38.38095238 13.61904762] ; [85.61904762 30.38095238],0
p11,1,0.863691,0.029473,[38 14] ; [84 33],[37.53846154 14.46153846] ; [84.46153846 32.53846154],0
n3,1,1.0,0.0,[11  5] ; [22 10],[11.  5.] ; [22. 10.],0
