Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,142.585433,[32 88] ; [236  34],[82.46153846 37.53846154] ; [185.53846154  84.46153846],1
d1,1,0.073957,3.192942,[72 48] ; [187  83],[79.69230769 40.30769231] ; [179.30769231  90.69230769],0
n3,1,0.077201,3.122872,[16 12] ; [36 11],[19.41333333  8.58666667] ; [32.58666667 14.41333333],0
v2,1,0.080603,3.052696,[77 42] ; [144 117],[69.20789474 49.79210526] ; [151.79210526 109.20789474],0
r2,1,0.081166,3.041406,[108  10] ; [257  11],[111.58031088   6.41968912] ; [253.41968912  14.58031088],0
r3,1,0.084302,2.97994,[114   6] ; [264   5],[116.6066838   3.3933162] ; [261.3933162   7.6066838],0
v4,1,0.090298,2.869061,[112   8] ; [261   8],[115.06426735   4.93573265] ; [257.93573265  11.06426735],0
p7,1,0.112953,2.512415,[80 38] ; [201  65],[86.34895833 31.65104167] ; [194.65104167  71.34895833],0
v1,1,0.130612,2.285219,[77 42] ; [148 114],[70.27559055 48.72440945] ; [154.72440945 107.27559055],0
r4,1,0.138445,2.19516,[109  11] ; [256  14],[112.30769231   7.69230769] ; [252.69230769  17.30769231],0
p5,1,0.158938,1.984304,[ 17 103] ; [ 54 214],[21.95876289 98.04123711] ; [ 49.04123711 218.95876289],0
s1,1,0.172121,1.864374,[  2 117] ; [ 12 255],[  4.31606218 114.68393782] ; [  9.68393782 257.31606218],0
n5,1,0.176346,1.828156,[92 26] ; [226  44],[96.71134021 21.28865979] ; [221.28865979  48.71134021],0
a4,1,0.188781,1.727108,[52 67] ; [137 132],[57.96649485 61.03350515] ; [131.03350515 137.96649485],0
p3,1,0.291082,1.114611,[78 42] ; [190  80],[82.46153846 37.53846154] ; [185.53846154  84.46153846],0
n4,1,0.330368,0.947456,[95 25] ; [224  45],[98.40616967 21.59383033] ; [220.59383033  48.40616967],0
a6,1,0.376545,0.781951,[85 35] ; [179  91],[81.23076923 38.76923077] ; [182.76923077  87.23076923],0
n6,1,0.40685,0.687985,[103  17] ; [238  30],[105.46391753  14.53608247] ; [235.53608247  32.46391753],0
u1,1,0.419321,0.652218,[24 96] ; [ 64 206],[27.07692308 92.92307692] ; [ 60.92307692 209.07692308],0
u3,1,0.426482,0.632386,[26 16] ; [41 18],[27.86138614 14.13861386] ; [39.13861386 19.86138614],0
p8,1,0.446522,0.579466,[72 46] ; [175  94],[75.3126615 42.6873385] ; [171.6873385  97.3126615],0
a8,1,0.468035,0.526611,[12 94] ; [ 36 218],[14.13333333 91.86666667] ; [ 33.86666667 220.13333333],0
d5,1,0.535518,0.38391,[105  15] ; [229  40],[103.03341902  16.96658098] ; [230.96658098  38.03341902],0
p6,1,0.561987,0.336276,[60 60] ; [142 125],[62.63565891 57.36434109] ; [139.36434109 127.63565891],0
p11,1,0.583303,0.300926,[94 26] ; [218  52],[96. 24.] ; [216.  54.],0
a7,1,0.65898,0.194765,[90 30] ; [196  73],[88.22622108 31.77377892] ; [197.77377892  71.22622108],0
p10,1,0.667968,0.183988,[104  15] ; [229  38],[102.66062176  16.33937824] ; [230.33937824  36.66062176],0
b5,1,0.681055,0.168941,[72 48] ; [156 114],[70.15384615 49.84615385] ; [157.84615385 112.15384615],0
d3,1,0.721482,0.127077,[90 30] ; [207  63],[91.38461538 28.61538462] ; [205.61538462  64.38461538],0
p9,1,0.735161,0.114426,[108  12] ; [239  30],[107.0437018  12.9562982] ; [239.9562982  29.0437018],0
a1,1,0.756482,0.096164,[  7 113] ; [ 18 252],[  7.69230769 112.30769231] ; [ 17.30769231 252.69230769],0
b3,1,0.812781,0.056093,[26 46] ; [ 66 109],[26.81781377 45.18218623] ; [ 65.18218623 109.81781377],0
b2,1,0.812781,0.056093,[26 46] ; [ 66 109],[26.81781377 45.18218623] ; [ 65.18218623 109.81781377],0
u2,1,0.817728,0.053116,[27 16] ; [39 21],[27.55339806 15.44660194] ; [38.44660194 21.55339806],0
b4,1,0.890612,0.018915,[72 48] ; [160 110],[71.38461538 48.61538462] ; [160.61538462 109.38461538],0
a5,1,0.901541,0.015306,[94 26] ; [213  57],[94.46153846 25.53846154] ; [212.53846154  57.46153846],0
