Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.001776,9.767791,[28  8] ; [13 19],[21.70588235 14.29411765] ; [19.29411765 12.70588235],0
s7,1,0.481321,0.495868,[ 5 28] ; [ 6 21],[ 6.05 26.95] ; [ 4.95 22.05],0
n3,1,0.576086,0.312605,[8 8] ; [9 6],[8.77419355 7.22580645] ; [8.22580645 6.77419355],0
p6,1,0.581294,0.304147,[ 5 30] ; [ 6 25],[ 5.83333333 29.16666667] ; [ 5.16666667 25.83333333],0
s8,1,0.583515,0.300586,[ 4 32] ; [ 5 27],[ 4.76470588 31.23529412] ; [ 4.23529412 27.76470588],0
u1,1,0.626147,0.237322,[ 2 34] ; [ 1 31],[ 1.58823529 34.41176471] ; [ 1.41176471 30.58823529],0
p2,1,0.627029,0.236111,[19 17] ; [15 17],[18. 18.] ; [16. 16.],0
s6,1,0.642646,0.215299,[12 24] ; [ 9 23],[11.11764706 24.88235294] ; [ 9.88235294 22.11764706],0
r4,1,0.665927,0.186404,[21 15] ; [17 15],[20.11764706 15.88235294] ; [17.88235294 14.11764706],0
p1,1,0.717967,0.130449,[ 3 32] ; [ 2 30],[ 2.6119403 32.3880597] ; [ 2.3880597 29.6119403],0
a1,1,0.742506,0.107937,[ 3 33] ; [ 2 30],[ 2.64705882 33.35294118] ; [ 2.35294118 29.64705882],0
v3,1,0.744502,0.106209,[ 7 28] ; [ 7 23],[ 7.53846154 27.46153846] ; [ 6.46153846 23.53846154],0
p4,1,0.753783,0.09838,[10 26] ; [10 22],[10.58823529 25.41176471] ; [ 9.41176471 22.58823529],0
s2,1,0.770633,0.085,[ 9 27] ; [ 9 23],[ 9.52941176 26.47058824] ; [ 8.47058824 23.52941176],0
d2,1,0.796901,0.066234,[18 18] ; [15 17],[17.47058824 18.52941176] ; [15.52941176 16.47058824],0
v2,1,0.813571,0.055612,[13 23] ; [10 20],[12.54545455 23.45454545] ; [10.45454545 19.54545455],0
r2,1,0.816855,0.053635,[27  9] ; [24  7],[27.40298507  8.59701493] ; [23.59701493  7.40298507],0
n4,1,0.819053,0.052333,[19 17] ; [16 16],[18.52941176 17.47058824] ; [16.47058824 15.52941176],0
p8,1,0.824033,0.049444,[ 9 26] ; [ 9 23],[ 9.40298507 25.59701493] ; [ 8.59701493 23.40298507],0
n5,1,0.881136,0.022359,[13 23] ; [11 21],[12.70588235 23.29411765] ; [11.29411765 20.70588235],0
p11,1,0.881136,0.022359,[13 23] ; [11 21],[12.70588235 23.29411765] ; [11.29411765 20.70588235],0
v4,1,1.0,0.0,[24 12] ; [20 10],[24. 12.] ; [20. 10.],0
