Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.779627,[85  3] ; [27 21],[72.47058824 15.52941176] ; [39.52941176  8.47058824],1
d3,1,0.073634,3.200084,[28 60] ; [ 8 38],[23.64179104 64.35820896] ; [12.35820896 33.64179104],0
s8,1,0.083741,2.990754,[37 51] ; [13 35],[32.35294118 55.64705882] ; [17.64705882 30.35294118],0
p4,1,0.091117,2.854519,[50 38] ; [20 28],[45.29411765 42.70588235] ; [24.70588235 23.29411765],0
p8,1,0.109558,2.560584,[50 36] ; [21 27],[45.56716418 40.43283582] ; [25.43283582 22.56716418],0
u3,1,0.113008,2.51165,[19 17] ; [10 20],[15.81818182 20.18181818] ; [13.18181818 16.81818182],0
p3,1,0.127497,2.322718,[45 43] ; [18 30],[40.76470588 47.23529412] ; [22.23529412 25.76470588],0
n6,1,0.141156,2.165307,[75 13] ; [36 12],[71.82352941 16.17647059] ; [39.17647059  8.82352941],0
p6,1,0.204358,1.610953,[31 56] ; [12 36],[27.71111111 59.28888889] ; [15.28888889 32.71111111],0
p7,1,0.217733,1.519253,[54 33] ; [24 23],[50.64179104 36.35820896] ; [27.35820896 19.64179104],0
s1,1,0.250449,1.320795,[ 2 84] ; [ 3 45],[ 3.20895522 82.79104478] ; [ 1.79104478 46.20895522],0
a4,1,0.252809,1.307711,[24 63] ; [ 9 39],[21.26666667 65.73333333] ; [11.73333333 36.26666667],0
b5,1,0.256894,1.285419,[48 40] ; [31 17],[51.11764706 36.88235294] ; [27.88235294 20.11764706],0
p5,1,0.26676,1.233334,[11 77] ; [ 3 44],[ 9.12592593 78.87407407] ; [ 4.87407407 42.12592593],0
u2,1,0.277155,1.180988,[18 18] ; [11 19],[15.81818182 20.18181818] ; [13.18181818 16.81818182],0
d1,1,0.328782,0.953691,[ 5 83] ; [ 1 47],[ 3.88235294 84.11764706] ; [ 2.11764706 45.88235294],0
s2,1,0.33144,0.943264,[36 50] ; [16 32],[33.37313433 52.62686567] ; [18.62686567 29.37313433],0
a8,1,0.382322,0.763222,[ 7 74] ; [ 6 38],[ 8.424 72.576] ; [ 4.576 39.424],0
p12,1,0.395776,0.721122,[ 7 81] ; [ 2 46],[ 5.82352941 82.17647059] ; [ 3.17647059 44.82352941],0
n2,1,0.473964,0.51272,[19  3] ; [10  3],[18.22857143  3.77142857] ; [10.77142857  2.22857143],0
d5,1,0.483844,0.490186,[43 45] ; [20 27],[41.06666667 46.93333333] ; [21.93333333 25.06666667],0
d2,1,0.491892,0.472384,[21 67] ; [ 9 39],[19.41176471 68.58823529] ; [10.58823529 37.41176471],0
a1,1,0.532159,0.390266,[ 2 86] ; [ 2 46],[ 2.58823529 85.41176471] ; [ 1.41176471 46.58823529],0
n1,1,0.548585,0.359859,[ 9 13] ; [4 9],[ 8.17142857 13.82857143] ; [4.82857143 8.17142857],0
b4,1,0.554424,0.349452,[43 45] ; [26 22],[44.64705882 43.35294118] ; [24.35294118 23.64705882],0
a2,1,0.578387,0.30885,[10 78] ; [ 4 44],[ 9.05882353 78.94117647] ; [ 4.94117647 43.05882353],0
p1,1,0.624325,0.239835,[14 74] ; [ 6 41],[13.03703704 74.96296296] ; [ 6.96296296 40.03703704],0
s4,1,0.680753,0.169279,[17 70] ; [ 8 40],[16.11111111 70.88888889] ; [ 8.88888889 39.11111111],0
p2,1,0.690967,0.158041,[70 18] ; [36 11],[69.0962963 18.9037037] ; [36.9037037 10.0962963],0
n5,1,0.762964,0.090957,[69 18] ; [37 11],[68.31111111 18.68888889] ; [37.68888889 10.31111111],0
b3,1,0.76316,0.090802,[15 38] ; [ 6 18],[14.45454545 38.54545455] ; [ 6.54545455 17.45454545],0
b2,1,0.76316,0.090802,[15 38] ; [ 6 18],[14.45454545 38.54545455] ; [ 6.54545455 17.45454545],0
n3,1,0.831981,0.045012,[18  4] ; [11  2],[18.22857143  3.77142857] ; [10.77142857  2.22857143],0
s3,1,0.836187,0.042755,[40 45] ; [23 24],[40.56818182 44.43181818] ; [22.43181818 24.56818182],0
