Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,49.841276,[ 28 452] ; [25 57],[ 45.26690391 434.73309609] ; [ 7.73309609 74.26690391],1
s4,1,0.192213,1.700575,[ 82 393] ; [ 9 70],[ 78.0234657 396.9765343] ; [12.9765343 66.0234657],0
n1,1,0.233372,1.420192,[33 56] ; [8 7],[35.08653846 53.91346154] ; [5.91346154 9.08653846],0
s2,1,0.26312,1.252265,[247 228] ; [47 33],[251.62162162 223.37837838] ; [42.37837838 37.62162162],0
r2,1,0.297249,1.086495,[451  27] ; [74  7],[448.92665474  29.07334526] ; [76.07334526  4.92665474],0
d2,1,0.311649,1.023673,[237 242] ; [45 36],[241.21071429 237.78928571] ; [40.78928571 40.21071429],0
r4,1,0.313755,1.014803,[440  42] ; [72 10],[437.56028369  44.43971631] ; [74.43971631  7.56028369],0
d1,1,0.328992,0.952861,[290 192] ; [54 28],[293.9858156 188.0141844] ; [50.0141844 31.9858156],0
a5,1,0.367888,0.810785,[366 116] ; [66 16],[369.19148936 112.80851064] ; [62.80851064 19.19148936],0
a8,1,0.455626,0.556619,[ 69 370] ; [ 9 64],[ 66.87890625 372.12109375] ; [11.12109375 61.87890625],0
s3,1,0.597712,0.27846,[273 201] ; [48 31],[275.14285714 198.85714286] ; [45.85714286 33.14285714],0
a2,1,0.622914,0.241793,[124 358] ; [19 63],[122.20921986 359.79078014] ; [20.79078014 61.20921986],0
v2,1,0.628155,0.234571,[272 188] ; [49 30],[273.95176252 186.04823748] ; [47.04823748 31.95176252],0
d3,1,0.66828,0.18362,[327 155] ; [53 28],[325.3285968 156.6714032] ; [54.6714032 26.3285968],0
a4,1,0.671193,0.180209,[222 258] ; [40 42],[223.77224199 256.22775801] ; [38.22775801 43.77224199],0
b4,1,0.674417,0.176478,[282 200] ; [50 32],[283.73049645 198.26950355] ; [48.26950355 33.73049645],0
a7,1,0.697809,0.150761,[338 142] ; [56 26],[336.51245552 143.48754448] ; [57.48754448 24.51245552],0
v4,1,0.730395,0.11875,[461  20] ; [76  4],[460.42245989  20.57754011] ; [76.57754011  3.42245989],0
p2,1,0.769855,0.085594,[415  65] ; [71 10],[415.82887701  64.17112299] ; [70.17112299 10.82887701],0
d4,1,0.786819,0.073139,[391  89] ; [67 14],[391.87165775  88.12834225] ; [66.12834225 14.87165775],0
r1,1,0.829255,0.046508,[387  94] ; [66 15],[387.70996441  93.29003559] ; [65.29003559 15.70996441],0
a6,1,0.836529,0.042574,[338 143] ; [56 25],[337.21352313 143.78647687] ; [56.78647687 24.21352313],0
u3,1,0.863593,0.029516,[75 62] ; [8 6],[75.30463576 61.69536424] ; [7.69536424 6.30463576],0
d5,1,0.889772,0.019208,[395  86] ; [66 15],[394.5569395  86.4430605] ; [66.4430605 14.5569395],0
n2,1,0.937996,0.006051,[72 19] ; [12  3],[72.11320755 18.88679245] ; [11.88679245  3.11320755],0
u2,1,0.945593,0.004657,[79 57] ; [8 6],[78.88 57.12] ; [8.12 5.88],0
u1,1,0.963206,0.002128,[ 93 389] ; [16 66],[ 93.15248227 388.84751773] ; [15.84751773 66.15248227],0
