Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,38.512856,[30  8] ; [ 4 37],[16.35443038 21.64556962] ; [17.64556962 23.35443038],1
n5,1,0.315027,1.009483,[24 13] ; [22 19],[21.82051282 15.17948718] ; [24.17948718 16.82051282],0
s3,1,0.323311,0.975507,[18 19] ; [15 25],[15.85714286 21.14285714] ; [17.14285714 22.85714286],0
a6,1,0.338068,0.917744,[16 22] ; [13 28],[13.94936709 24.05063291] ; [15.05063291 25.94936709],0
n6,1,0.362463,0.829341,[26 12] ; [24 17],[24.05063291 13.94936709] ; [25.94936709 15.05063291],0
p1,1,0.3899,0.739255,[ 5 33] ; [ 3 38],[ 3.84810127 34.15189873] ; [ 4.15189873 36.84810127],0
s1,1,0.390541,0.737257,[ 3 33] ; [ 6 35],[ 4.20779221 31.79220779] ; [ 4.79220779 36.20779221],0
r1,1,0.392345,0.731663,[24 14] ; [22 19],[22.12658228 15.87341772] ; [23.87341772 17.12658228],0
p7,1,0.420024,0.650249,[13 23] ; [11 29],[11.36842105 24.63157895] ; [12.63157895 27.36842105],0
d3,1,0.475997,0.508021,[13 25] ; [11 30],[11.5443038 26.4556962] ; [12.4556962 28.5443038],0
b2,1,0.500709,0.453434,[12 14] ; [10 17],[10.79245283 15.20754717] ; [11.20754717 15.79245283],0
b3,1,0.500709,0.453434,[12 14] ; [10 17],[10.79245283 15.20754717] ; [11.20754717 15.79245283],0
a2,1,0.511716,0.430556,[ 2 36] ; [ 1 40],[ 1.44303797 36.55696203] ; [ 1.55696203 39.44303797],0
d5,1,0.537907,0.379434,[23 15] ; [22 19],[21.64556962 16.35443038] ; [23.35443038 17.64556962],0
r2,1,0.562271,0.335788,[33  5] ; [32  7],[32.07792208  5.92207792] ; [32.92207792  6.07792208],0
d1,1,0.630681,0.231139,[14 24] ; [13 28],[12.98734177 25.01265823] ; [14.01265823 26.98734177],0
p3,1,0.642429,0.215579,[12 26] ; [11 30],[11.06329114 26.93670886] ; [11.93670886 29.06329114],0
d4,1,0.657394,0.196704,[25 13] ; [25 16],[24.05063291 13.94936709] ; [25.94936709 15.05063291],0
n4,1,0.690049,0.159033,[23 15] ; [23 18],[22.12658228 15.87341772] ; [23.87341772 17.12658228],0
a5,1,0.718945,0.129506,[21 17] ; [21 20],[20.20253165 17.79746835] ; [21.79746835 19.20253165],0
b1,1,0.757278,0.095516,[20 18] ; [23 18],[20.6835443 17.3164557] ; [22.3164557 18.6835443],0
d2,1,0.760948,0.09256,[17 20] ; [17 23],[16.33766234 20.66233766] ; [17.66233766 22.33766234],0
p5,1,0.893669,0.017866,[ 2 34] ; [ 2 39],[ 1.87012987 34.12987013] ; [ 2.12987013 38.87012987],0
v3,1,0.909551,0.012906,[10 24] ; [11 28],[ 9.78082192 24.21917808] ; [11.21917808 27.78082192],0
p8,1,0.922644,0.009429,[ 8 30] ; [ 9 32],[ 8.17721519 29.82278481] ; [ 8.82278481 32.17721519],0
a1,1,0.922857,0.009377,[ 3 35] ; [ 3 38],[ 2.88607595 35.11392405] ; [ 3.11392405 37.88607595],0
b4,1,0.927178,0.008353,[20 18] ; [22 19],[20.20253165 17.79746835] ; [21.79746835 19.20253165],0
u1,1,0.956587,0.002963,[ 1 37] ; [ 1 40],[ 0.96202532 37.03797468] ; [ 1.03797468 39.96202532],0
