Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,40.283242,[48 66] ; [194  61],[74.76422764 39.23577236] ; [167.23577236  87.76422764],1
n1,1,0.612111,0.257113,[13 26] ; [26 42],[14.21495327 24.78504673] ; [24.78504673 43.21495327],0
a8,1,0.622207,0.242777,[11 96] ; [ 28 203],[12.34615385 94.65384615] ; [ 26.65384615 204.34615385],0
a3,1,0.660865,0.192474,[81 32] ; [177  78],[79.22282609 33.77717391] ; [178.77717391  76.22282609],0
b2,1,0.702759,0.145618,[33 47] ; [58 92],[31.65217391 48.34782609] ; [59.34782609 90.65217391],0
b3,1,0.702759,0.145618,[33 47] ; [58 92],[31.65217391 48.34782609] ; [59.34782609 90.65217391],0
v3,1,0.738153,0.111757,[38 73] ; [ 88 156],[39.3971831 71.6028169] ; [ 86.6028169 157.3971831],0
n2,1,0.770967,0.084745,[28 11] ; [47 21],[27.3364486 11.6635514] ; [47.6635514 20.3364486],0
p12,1,0.803293,0.062045,[  7 107] ; [ 14 241],[  6.48780488 107.51219512] ; [ 14.51219512 240.48780488],0
p7,1,0.875264,0.024641,[48 65] ; [104 146],[47.31680441 65.68319559] ; [104.68319559 145.31680441],0
a4,1,0.922987,0.009346,[52 60] ; [117 138],[51.57493188 60.42506812] ; [117.42506812 137.57493188],0
s7,1,0.982297,0.000492,[49 61] ; [109 135],[49.0960452 60.9039548] ; [108.9039548 135.0960452],0
