Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3e-06,21.813959,[47 16] ; [62 94],[31.35616438 31.64383562] ; [77.64383562 78.35616438],1
r2,1,0.243672,1.359223,[61  3] ; [145  15],[58.85714286  5.14285714] ; [147.14285714  12.85714286],0
d5,1,0.316824,1.002012,[51 13] ; [118  43],[48.07111111 15.92888889] ; [120.92888889  40.07111111],0
n4,1,0.330855,0.945549,[29 35] ; [ 62 100],[25.7699115 38.2300885] ; [65.2300885 96.7699115],0
d2,1,0.351093,0.869501,[28 36] ; [ 60 102],[24.92035398 39.07964602] ; [63.07964602 98.92035398],0
s6,1,0.448179,0.575254,[38 25] ; [87 72],[35.47297297 27.52702703] ; [89.52702703 69.47297297],0
n2,1,0.462239,0.540467,[11  8] ; [35 17],[12.30985915  6.69014085] ; [33.69014085 18.30985915],0
s5,1,0.498535,0.458053,[20 42] ; [ 42 110],[17.96261682 44.03738318] ; [ 44.03738318 107.96261682],0
s4,1,0.53863,0.378085,[15 49] ; [ 32 130],[13.30973451 50.69026549] ; [ 33.69026549 128.30973451],0
a8,1,0.540291,0.375,[ 5 55] ; [  9 141],[ 4. 56.] ; [ 10. 140.],0
s1,1,0.550357,0.356677,[ 2 62] ; [  8 154],[ 2.83185841 61.16814159] ; [  7.16814159 154.83185841],0
b5,1,0.550709,0.356048,[43 21] ; [102  60],[41.0619469 22.9380531] ; [103.9380531  58.0619469],0
p4,1,0.614084,0.25427,[26 36] ; [74 88],[27.67857143 34.32142857] ; [72.32142857 89.67857143],0
n3,1,0.666352,0.185899,[13  6] ; [39 14],[13.72222222  5.27777778] ; [38.27777778 14.72222222],0
b2,1,0.668481,0.183384,[11 25] ; [23 63],[10.03278689 25.96721311] ; [23.96721311 62.03278689],0
b3,1,0.668481,0.183384,[11 25] ; [23 63],[10.03278689 25.96721311] ; [23.96721311 62.03278689],0
a1,1,0.691935,0.156999,[ 4 60] ; [  8 154],[ 3.39823009 60.60176991] ; [  8.60176991 153.39823009],0
s2,1,0.696244,0.152409,[26 38] ; [70 91],[27.30666667 36.69333333] ; [68.69333333 92.30666667],0
p6,1,0.720546,0.12797,[16 44] ; [ 46 112],[17.06422018 42.93577982] ; [ 44.93577982 113.06422018],0
u3,1,0.733762,0.115685,[12  8] ; [43 24],[12.64367816  7.35632184] ; [42.35632184 24.64367816],0
a4,1,0.735336,0.114269,[21 43] ; [ 57 105],[22.08849558 41.91150442] ; [ 55.91150442 106.08849558],0
p11,1,0.742508,0.107935,[42 22] ; [110  52],[43.04424779 20.95575221] ; [108.95575221  53.04424779],0
p10,1,0.752153,0.09973,[43 20] ; [105  54],[42. 21.] ; [106.  53.],0
u1,1,0.768126,0.086923,[ 8 56] ; [ 18 144],[ 7.36283186 56.63716814] ; [ 18.63716814 143.36283186],0
p1,1,0.772953,0.08324,[ 4 59] ; [ 12 149],[ 4.5 58.5] ; [ 11.5 149.5],0
p2,1,0.843635,0.038906,[49 14] ; [124  38],[48.44 14.56] ; [124.56  37.44],0
p7,1,0.849319,0.036095,[34 28] ; [90 70],[34.63063063 27.36936937] ; [89.36936937 70.63063063],0
p9,1,0.916266,0.011054,[45 17] ; [115  45],[44.68468468 17.31531532] ; [115.31531532  44.68468468],0
a2,1,0.937393,0.00617,[10 54] ; [ 26 136],[10.19469027 53.80530973] ; [ 25.80530973 136.19469027],0
p3,1,0.939363,0.005787,[25 38] ; [63 98],[24.75 38.25] ; [63.25 97.75],0
n6,1,0.970223,0.001393,[41 22] ; [105  57],[40.88 22.12] ; [105.12  56.88],0
s3,1,0.977749,0.000778,[30 33] ; [77 84],[30.09375 32.90625] ; [76.90625 84.09375],0
