Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,30.552904,[ 30 139] ; [20 11],[ 42.25 126.75] ; [ 7.75 23.25],1
p1,1,0.65451,0.200261,[ 13 158] ; [ 3 27],[ 13.6119403 157.3880597] ; [ 2.3880597 27.6119403],0
n6,1,0.683628,0.16607,[115  56] ; [22  9],[115.97524752  55.02475248] ; [21.02475248  9.97524752],0
a2,1,0.690521,0.158522,[ 27 145] ; [ 4 27],[ 26.26600985 145.73399015] ; [ 4.73399015 26.26600985],0
u3,1,0.697919,0.150646,[25 42] ; [6 8],[25.64197531 41.35802469] ; [5.35802469 8.64197531],0
b1,1,0.698232,0.150318,[73 99] ; [12 19],[72.01970443 99.98029557] ; [12.98029557 18.01970443],0
p4,1,0.699982,0.14849,[ 55 114] ; [ 9 22],[ 54.08 114.92] ; [ 9.92 21.08],0
a1,1,0.722672,0.125947,[  8 164] ; [ 1 30],[  7.62561576 164.37438424] ; [ 1.37438424 29.62561576],0
n1,1,0.739306,0.110738,[23 43] ; [2 5],[22.60273973 43.39726027] ; [2.39726027 4.60273973],0
b2,1,0.769514,0.085855,[35 65] ; [ 5 11],[34.48275862 65.51724138] ; [ 5.51724138 10.48275862],0
b3,1,0.769514,0.085855,[35 65] ; [ 5 11],[34.48275862 65.51724138] ; [ 5.51724138 10.48275862],0
a5,1,0.816186,0.054035,[96 76] ; [18 13],[96.591133 75.408867] ; [17.408867 13.591133],0
u2,1,0.836612,0.042531,[31 35] ; [7 7],[31.35 34.65] ; [6.65 7.35],0
s1,1,0.932426,0.00719,[  6 164] ; [ 1 30],[  5.92039801 164.07960199] ; [ 1.07960199 29.92039801],0
b5,1,0.936957,0.006256,[93 79] ; [17 14],[93.20197044 78.79802956] ; [16.79802956 14.20197044],0
r1,1,0.945542,0.004666,[101  71] ; [18 13],[100.82758621  71.17241379] ; [18.17241379 12.82758621],0
n3,1,1.0,0.0,[40 24] ; [5 3],[40. 24.] ; [5. 3.],0
