Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,70.82827,[43 11] ; [ 31 141],[17.68141593 36.31858407] ; [ 56.31858407 115.68141593],1
b4,1,0.624906,0.239032,[36 18] ; [109  64],[34.49339207 19.50660793] ; [110.50660793  62.49339207],0
d3,1,0.658011,0.195949,[30 24] ; [102  71],[31.40088106 22.59911894] ; [100.59911894  72.40088106],0
s1,1,0.665803,0.186551,[ 1 53] ; [  5 165],[ 1.44642857 52.55357143] ; [  4.55357143 165.44642857],0
b3,1,0.676152,0.17449,[12 18] ; [30 54],[11.05263158 18.94736842] ; [30.94736842 53.05263158],0
b2,1,0.676152,0.17449,[12 18] ; [30 54],[11.05263158 18.94736842] ; [30.94736842 53.05263158],0
b1,1,0.684474,0.165133,[21 33] ; [ 62 111],[19.74449339 34.25550661] ; [ 63.25550661 109.74449339],0
u4,1,0.6959,0.152772,[ 1 53] ; [  2 171],[ 0.71365639 53.28634361] ; [  2.28634361 170.71365639],0
s4,1,0.731279,0.11794,[ 7 46] ; [ 26 146],[ 7.77333333 45.22666667] ; [ 25.22666667 146.77333333],0
d4,1,0.814634,0.054968,[39 15] ; [127  45],[39.66371681 14.33628319] ; [126.33628319  45.66371681],0
a6,1,0.883889,0.021328,[35 19] ; [114  59],[35.44493392 18.55506608] ; [113.55506608  59.44493392],0
a3,1,0.939959,0.005673,[30 24] ; [94 77],[29.76 24.24] ; [94.24 76.76],0
a2,1,0.94988,0.003951,[ 7 47] ; [ 23 150],[ 7.13656388 46.86343612] ; [ 22.86343612 150.13656388],0
a1,1,0.950513,0.003852,[ 3 51] ; [ 10 163],[ 3.09251101 50.90748899] ; [  9.90748899 163.09251101],0
