Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.001357,10.263546,[196  81] ; [29 30],[185.49107143  91.50892857] ; [39.50892857 19.49107143],0
s5,1,0.679338,0.170872,[ 75 191] ; [14 41],[ 73.75077882 192.24922118] ; [15.24922118 39.75077882],0
n1,1,0.689581,0.159539,[31 43] ; [ 7 12],[30.23655914 43.76344086] ; [ 7.76344086 11.23655914],0
p3,1,0.748499,0.102796,[ 65 212] ; [15 44],[ 65.95238095 211.04761905] ; [14.04761905 44.95238095],0
p11,1,0.760142,0.093204,[206  71] ; [45 14],[206.92559524  70.07440476] ; [44.07440476 14.92559524],0
s2,1,0.762611,0.091237,[122 152] ; [25 34],[120.95495495 153.04504505] ; [26.04504505 32.95495495],0
v3,1,0.841955,0.039758,[ 92 173] ; [19 38],[ 91.35093168 173.64906832] ; [19.64906832 37.35093168],0
p8,1,0.876787,0.024038,[ 96 174] ; [20 38],[ 95.48780488 174.51219512] ; [20.51219512 37.48780488],0
v4,1,0.926439,0.008524,[265  10] ; [57  2],[265.11976048   9.88023952] ; [56.88023952  2.11976048],0
b2,1,0.962464,0.002215,[53 99] ; [12 22],[53.11827957 98.88172043] ; [11.88172043 22.11827957],0
b3,1,0.962464,0.002215,[53 99] ; [12 22],[53.11827957 98.88172043] ; [11.88172043 22.11827957],0
p5,1,0.963522,0.002092,[  9 266] ; [ 2 57],[  9.05688623 265.94311377] ; [ 1.94311377 57.05688623],0
d5,1,0.9709,0.001331,[210  66] ; [44 14],[209.89221557  66.10778443] ; [44.10778443 13.89221557],0
