Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.000179,14.041799,[69  8] ; [18 13],[62.02777778 14.97222222] ; [24.97222222  6.02777778],1
u4,1,0.677241,0.173249,[ 4 75] ; [ 1 30],[ 3.59090909 75.40909091] ; [ 1.40909091 29.59090909],0
n2,1,0.678071,0.172306,[16  3] ; [11  3],[15.54545455  3.45454545] ; [11.45454545  2.54545455],0
p1,1,0.678335,0.172006,[ 7 72] ; [ 2 29],[ 6.46363636 72.53636364] ; [ 2.53636364 28.46363636],0
s3,1,0.693451,0.155375,[38 39] ; [14 17],[37.07407407 39.92592593] ; [14.92592593 16.07407407],0
u2,1,0.694469,0.15429,[19 11] ; [8 6],[18.40909091 11.59090909] ; [8.59090909 5.40909091],0
p7,1,0.700004,0.148468,[28 47] ; [10 20],[27.14285714 47.85714286] ; [10.85714286 19.14285714],0
n1,1,0.718894,0.129555,[10  9] ; [6 7],[9.5 9.5] ; [6.5 6.5],0
b4,1,0.751974,0.09988,[51 28] ; [21 10],[51.70909091 27.29090909] ; [20.29090909 10.70909091],0
a4,1,0.768834,0.086377,[33 46] ; [12 19],[32.31818182 46.68181818] ; [12.68181818 18.31818182],0
b5,1,0.768834,0.086377,[46 33] ; [19 12],[46.68181818 32.31818182] ; [18.31818182 12.68181818],0
r3,1,0.772993,0.08321,[75  4] ; [29  2],[74.69090909  4.30909091] ; [29.30909091  1.69090909],0
s2,1,0.785457,0.074101,[37 40] ; [14 17],[36.36111111 40.63888889] ; [14.63888889 16.36111111],0
p8,1,0.795199,0.067374,[21 58] ; [ 9 22],[21.54545455 57.45454545] ; [ 8.45454545 22.54545455],0
b1,1,0.821725,0.050772,[35 44] ; [13 18],[34.47272727 44.52727273] ; [13.52727273 17.47272727],0
s6,1,0.833343,0.044275,[47 31] ; [18 13],[46.51376147 31.48623853] ; [18.48623853 12.51376147],0
u3,1,0.847846,0.036813,[19 12] ; [9 5],[19.28888889 11.71111111] ; [8.71111111 5.28888889],0
s5,1,0.864949,0.028926,[20 53] ; [ 9 22],[20.35576923 52.64423077] ; [ 8.64423077 22.35576923],0
d2,1,0.977908,0.000767,[35 42] ; [14 17],[34.93518519 42.06481481] ; [14.06481481 16.93518519],0
