Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.513785,[29  5] ; [35 60],[16.86821705 17.13178295] ; [47.13178295 47.86821705],1
d3,1,0.772388,0.083667,[10 22] ; [28 70],[ 9.35384615 22.64615385] ; [28.64615385 69.35384615],0
a5,1,0.776185,0.080823,[15 19] ; [46 52],[15.71212121 18.28787879] ; [45.28787879 52.71212121],0
a8,1,0.790217,0.070772,[ 3 29] ; [ 7 82],[ 2.6446281 29.3553719] ; [ 7.3553719 81.6446281],0
d5,1,0.805237,0.0608,[13 20] ; [41 57],[13.60305344 19.39694656] ; [40.39694656 57.60305344],0
n2,1,0.888322,0.01972,[7 3] ; [23 11],[6.81818182 3.18181818] ; [23.18181818 10.81818182],0
s6,1,0.930918,0.007515,[13 20] ; [37 59],[12.79069767 20.20930233] ; [37.20930233 58.79069767],0
b5,1,0.937149,0.006218,[19 15] ; [54 44],[18.8030303 15.1969697] ; [54.1969697 43.8030303],0
n5,1,0.950278,0.003888,[24  9] ; [70 27],[23.86153846  9.13846154] ; [70.13846154 26.86153846],0
n4,1,0.966198,0.001796,[23 11] ; [66 31],[23.09923664 10.90076336] ; [65.90076336 31.09923664],0
d1,1,0.971932,0.001238,[ 1 33] ; [ 3 95],[ 1.03030303 32.96969697] ; [ 2.96969697 95.03030303],0
